creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-23T00:00:52.398+00:00|1168231309941|213.55.85.230|Firefox|About Oscar Wilde, ite drama. He wrote Salome (1891) in French in Paris but|76|28587302322718|76|1168231309933|
2012-12-23T00:02:04.101+00:00|1168231428846|27.116.21.190|Opera|About Marlene Dietrich,  high-profile fronAbout Ralph Nader, 8. Some people claAbout How|88|37383395345473|0||1099511952096
2012-12-23T00:02:05.462+00:00|1168231468911|27.255.147.14|Chrome|About Bob Dole,  Joseph Bob Dole (born July 22, 1923) is an American attorne|76|21990232556019|0||1168231468893
2012-12-23T00:02:10.607+00:00|1168231474022|110.92.30.65|Chrome|thx|3|24189255811210|55|1168231474018|
2012-12-23T00:02:26.277+00:00|1168231329869|200.4.252.31|Firefox|I see|5|37383395345203|91|893353422915|
2012-12-23T00:02:34.896+00:00|1168231281691|196.28.7.94|Firefox|no|2|6597069767381|44||1168231281689
2012-12-23T00:02:38.391+00:00|1168231350759|213.55.73.33|Internet Explorer|duh|3|28587302322838|76|755914490342|
2012-12-23T00:04:11.196+00:00|1168231235331|114.108.241.67|Internet Explorer|roflol|6|21990232556301|55||1099511758594
2012-12-23T00:04:48.991+00:00|1168231428848|1.186.158.57|Internet Explorer|yes|3|35184372090464|0||687195091683
2012-12-23T00:05:24.337+00:00|1168231251561|31.170.111.118|Firefox|cool|4|8796093022449|50|1168231251556|
2012-12-23T00:05:26.197+00:00|1168231428795|27.116.21.190|Opera|About George W. Bush, article is about the 2000 presidential campaign of George W. B|84|37383395345473|0||962072998583
2012-12-23T00:05:39.606+00:00|1168231204423|148.247.23.208|Chrome|About Vladimir Putin, nergy superpower. Putin established a numberAbout Howard Hughes,|86|24189255812103|53|1099511727684|
2012-12-23T00:06:27.092+00:00|1168231256852|27.255.209.56|Chrome|About Nicolas Cage, demy Award–winning American actor, producer and director, having appea|90|37383395344993|0|824633873171|
2012-12-23T00:07:11.956+00:00|1168231256864|31.170.121.115|Internet Explorer|roflol|6|28587302322180|48||1168231256852
2012-12-23T00:07:30.284+00:00|1168231506094|198.17.232.248|Firefox|I see|5|30786325578948|49||1168231506089
2012-12-23T00:08:07.491+00:00|1168231309943|61.247.253.229|Chrome|great|5|32985348834321|0||1168231309938
2012-12-23T00:08:12.855+00:00|1168231476832|213.55.93.153|Chrome|roflol|6|21990232555748|76||1168231476830
2012-12-23T00:08:25.384+00:00|1168231189638|148.245.229.186|Firefox|good|4|6597069767700|53|1168231189637|
2012-12-23T00:08:30.428+00:00|1168231341855|14.192.58.170|Firefox|maybe|5|8796093022685|52||1168231341852
2012-12-23T00:08:54.004+00:00|1168231469532|24.49.131.180|Chrome|thanks|6|21990232557053|57|1168231469528|
2012-12-23T00:09:27.583+00:00|1168231119191|187.116.3.13|Chrome|no way!|7|35184372090040|49||962072688982
2012-12-23T00:09:28.833+00:00|1168231325863|31.207.81.222|Firefox|ok|2|37383395344590|105|755914465445|
2012-12-23T00:09:58.862+00:00|1168231256856|61.247.224.226|Chrome|I see|5|28587302322552|0||1168231256852
2012-12-23T00:11:52.304+00:00|1168231322857|91.198.108.36|Chrome|thanks|6|32985348833491|78|1168231322854|
2012-12-23T00:12:19.197+00:00|1168231293547|82.114.167.229|Firefox|no way!|7|37383395345222|109|893353386601|
2012-12-23T00:13:22.224+00:00|1168231292910|119.17.229.134|Firefox|About Lady Gaga,  end of 2007. During her employment as a About We Belong Togethe|81|37383395345222|58||962072862695
2012-12-23T00:13:47.018+00:00|1168231204428|46.29.29.10|Internet Explorer|LOL|3|24189255812167|50||1168231204423
2012-12-23T00:15:29.013+00:00|1168231330345|200.4.252.31|Firefox|thx|3|37383395345203|91|481036562975|
2012-12-23T00:15:35.849+00:00|1168231286781|27.117.34.20|Internet Explorer|About Henry II of England,  brothers Richard and Geoffrey and by their mother, Eleanor. FrancAbout Taiwan, osa), which forms over 9|131|19791209300541|98||1168231286779
2012-12-23T00:16:32.946+00:00|1168231429103|27.116.21.190|Opera|About Louis XVIII of France, n prison in June 1795, Louis XVIII succeeded his nephew as|88|37383395345473|0|1030792475625|
2012-12-23T00:16:36.928+00:00|1168231260664|91.191.192.127|Firefox|About Charles Gounod, or his Ave MariaAbout Eddie Murphy, essor films (wheAbout|79|24189255811081|4||893353353712
2012-12-23T00:16:44.779+00:00|1168231454119|49.50.8.170|Firefox|LOL|3|8796093022948|51|1168231454117|
2012-12-23T00:16:48.212+00:00|1168231297543|27.54.154.214|Internet Explorer|About Augustus, control over the majority of Rome's legions established an armAbout Dutch Republic, ingdom of the Netherla|122|28587302323752|1||1168231297542
2012-12-23T00:17:18.837+00:00|1168231293571|119.17.229.134|Firefox|thx|3|37383395345222|58|962072863362|
2012-12-23T00:17:38.264+00:00|1168231350744|1.74.38.36|Chrome|About Kingdom of Greece, the first fully independent Greek state since the fall of the|86|30786325578300|52|1168231350732|
2012-12-23T00:17:52.039+00:00|1168231348373|80.91.155.192|Opera|LOL|3|4398046511290|64|1168231348365|
2012-12-23T00:17:55.356+00:00|1168231111795|1.2.1.48|Firefox|About Spanish Empire,  At the turn of the 20th century, Spain held territories in Africa, namely SpaAbout ...And the Circus Leaves Town, ed on July 11, 19|154|2199023256303|1||1168231111794
2012-12-23T00:18:04.538+00:00|1168231428865|27.116.21.190|Opera|About Roxy & Elsewhere, n overdubbed matAbout Kenya, n 2010, credibleAbout Qata|79|37383395345473|0||1168231428862
2012-12-23T00:19:04.843+00:00|1168231371645|192.223.88.63|Chrome|About Vytautas, , and a member of the international adviAbout The Look, list D|78|37383395345948|49|1099511894903|
2012-12-23T00:19:27.590+00:00|1168231121426|27.250.207.153|Internet Explorer|About Leon Trotsky, rotsky continued in exile to oppose the Stalinist bureaucracy in the|89|21990232557143|0||1168231121419
2012-12-23T00:20:17.302+00:00|1168231350733|152.139.92.240|Chrome|great|5|26388279067726|69|1168231350732|
2012-12-23T00:20:23.504+00:00|1168231507820|204.79.148.6|Firefox|About Sassanid Empire, sian Empire, ruled by the Sasanian Dynasty from AD 224 to AD|83|37383395344977|50|1099512031083|
2012-12-23T00:20:55.899+00:00|1168231436731|186.27.45.76|Internet Explorer|right|5|37383395345414|5||962073006522
2012-12-23T00:21:13.047+00:00|1168231256855|27.116.33.147|Safari|About Robbie Williams, g record of the century. Williams has sold over 70 million r|83|6597069766697|0||1168231256852
2012-12-23T00:21:18.785+00:00|1168231273144|213.150.173.217|Internet Explorer|no|2|8796093023537|104|687194935990|
2012-12-23T00:21:19.146+00:00|1168231216151|204.79.251.163|Internet Explorer|great|5|30786325578333|89||1168231216145
2012-12-23T00:21:24.005+00:00|1168231314407|31.209.179.5|Firefox|About Hybrid Theory, r Before You Die. It was ranked #11 on Billboard's HotAbout Peggy Lee, reated conceptu|107|37383395344412|101|893353407459|
2012-12-23T00:22:22.053+00:00|1168231381693|186.27.45.76|Internet Explorer|right|5|37383395345414|5|962072951478|
2012-12-23T00:22:43.486+00:00|1168231136406|46.151.246.162|Internet Explorer|duh|3|15393162790390|106||1168231136402
2012-12-23T00:25:03.656+00:00|1168231272218|187.116.3.13|Chrome|thx|3|35184372090040|49||687194935057
2012-12-23T00:25:47.923+00:00|1168231504880|27.112.88.106|Internet Explorer|yes|3|15393162788901|1|1168231504877|
2012-12-23T00:26:27.757+00:00|1168231299598|27.54.154.214|Internet Explorer|great|5|28587302323752|1|755914439180|
2012-12-23T00:26:39.477+00:00|1168231419438|14.102.158.105|Firefox|About David Beckham, e 2006 FIFA World Cup finals, during which hAbout William Morris, ism in Britain, founding the Socialist LeaguAbout Herbert Kitchener, 1st Earl Kitchene|173|30786325578526|1||962072989225
2012-12-23T00:26:46.449+00:00|1168231322016|24.109.163.61|Chrome|no|2|21990232556792|66|1168231322014|
2012-12-23T00:27:06.730+00:00|1168231463842|41.253.238.88|Chrome|right|5|4398046512677|22||1168231463832
