creationDate|ForumId|TagId
2012-12-30T01:22:16.598+00:00|1168231104852|13851
2012-12-30T01:34:40.950+00:00|1168231119238|2093
2012-12-30T01:44:44.387+00:00|1168231118281|7509
2012-12-30T05:25:56.947+00:00|1168231121095|2034
2012-12-30T05:48:45.359+00:00|1168231107058|1023
2012-12-30T06:14:21.238+00:00|1168231111847|2066
2012-12-30T06:45:07.225+00:00|1168231119553|2844
2012-12-30T07:08:36.407+00:00|1168231119183|780
2012-12-30T07:15:10.865+00:00|1168231115701|1406
2012-12-30T07:58:13.732+00:00|1168231121163|2950
2012-12-30T08:04:54.097+00:00|1168231106261|9058
2012-12-30T08:35:32.717+00:00|1168231105434|984
2012-12-30T09:22:59.735+00:00|1168231114556|1524
2012-12-30T09:34:03.384+00:00|1168231118038|5644
2012-12-30T09:44:49.507+00:00|1168231115851|11258
2012-12-30T10:54:00.247+00:00|1168231116844|1910
2012-12-30T12:37:06.519+00:00|1168231120896|3106
2012-12-30T14:24:21.919+00:00|1168231118300|1644
2012-12-30T15:18:17.602+00:00|1168231116490|1741
2012-12-30T15:33:03.664+00:00|1168231118406|1452
2012-12-30T16:38:30.580+00:00|1168231106123|1940
2012-12-30T17:06:32.692+00:00|1168231105989|2961
2012-12-30T17:18:57.618+00:00|1168231121237|58
2012-12-30T17:18:57.618+00:00|1168231121237|285
2012-12-30T17:18:57.618+00:00|1168231121237|565
2012-12-30T17:18:57.618+00:00|1168231121237|583
2012-12-30T17:18:57.618+00:00|1168231121237|781
2012-12-30T17:18:57.618+00:00|1168231121237|782
2012-12-30T17:18:57.618+00:00|1168231121237|792
2012-12-30T17:18:57.618+00:00|1168231121237|1176
2012-12-30T17:18:57.618+00:00|1168231121237|1180
2012-12-30T17:18:57.618+00:00|1168231121237|1527
2012-12-30T17:18:57.618+00:00|1168231121237|1616
2012-12-30T17:18:57.618+00:00|1168231121237|1617
2012-12-30T17:18:57.618+00:00|1168231121237|1760
2012-12-30T17:18:57.618+00:00|1168231121237|1766
2012-12-30T17:18:57.618+00:00|1168231121237|1987
2012-12-30T17:18:57.618+00:00|1168231121237|2004
2012-12-30T17:18:57.618+00:00|1168231121237|2082
2012-12-30T17:18:57.618+00:00|1168231121237|2104
2012-12-30T17:18:57.618+00:00|1168231121237|2109
2012-12-30T17:18:57.618+00:00|1168231121237|2115
2012-12-30T17:18:57.618+00:00|1168231121237|2780
2012-12-30T17:18:57.618+00:00|1168231121237|2785
2012-12-30T17:18:57.618+00:00|1168231121237|2787
2012-12-30T17:18:57.618+00:00|1168231121237|2805
2012-12-30T17:18:57.618+00:00|1168231121237|2851
2012-12-30T17:18:57.618+00:00|1168231121237|2907
2012-12-30T17:18:57.618+00:00|1168231121237|2941
2012-12-30T17:18:57.618+00:00|1168231121237|2984
2012-12-30T17:18:57.618+00:00|1168231121237|2989
2012-12-30T17:18:57.618+00:00|1168231121237|3008
2012-12-30T17:18:57.618+00:00|1168231121237|3015
2012-12-30T17:18:57.618+00:00|1168231121237|3093
2012-12-30T17:18:57.618+00:00|1168231121237|5116
2012-12-30T17:18:57.618+00:00|1168231121237|5546
2012-12-30T17:18:57.618+00:00|1168231121237|6363
2012-12-30T17:18:57.618+00:00|1168231121237|6437
2012-12-30T17:18:57.618+00:00|1168231121237|6753
2012-12-30T17:18:57.618+00:00|1168231121237|9174
2012-12-30T17:18:57.618+00:00|1168231121237|9406
2012-12-30T17:18:57.618+00:00|1168231121237|11541
2012-12-30T17:18:57.618+00:00|1168231121237|12356
2012-12-30T17:18:57.618+00:00|1168231121237|12600
2012-12-30T17:18:57.618+00:00|1168231121237|12978
2012-12-30T17:18:57.618+00:00|1168231121237|13487
2012-12-30T17:18:57.618+00:00|1168231121237|15609
2012-12-30T17:35:33.798+00:00|1168231110545|2047
2012-12-30T18:05:31.864+00:00|1168231117257|3042
2012-12-30T18:20:52.213+00:00|1168231111741|9601
2012-12-30T18:47:53.363+00:00|1168231115798|273
2012-12-30T18:57:27.638+00:00|1168231120863|1614
2012-12-30T19:48:29.708+00:00|1168231119671|2915
2012-12-30T20:11:36.769+00:00|1168231121272|8
2012-12-30T20:11:36.769+00:00|1168231121272|138
2012-12-30T20:11:36.769+00:00|1168231121272|148
2012-12-30T20:11:36.769+00:00|1168231121272|287
2012-12-30T20:11:36.769+00:00|1168231121272|468
2012-12-30T20:11:36.769+00:00|1168231121272|471
2012-12-30T20:11:36.769+00:00|1168231121272|594
2012-12-30T20:11:36.769+00:00|1168231121272|1671
2012-12-30T20:11:36.769+00:00|1168231121272|1749
2012-12-30T20:11:36.769+00:00|1168231121272|1863
2012-12-30T20:11:36.769+00:00|1168231121272|1984
2012-12-30T20:11:36.769+00:00|1168231121272|1992
2012-12-30T20:11:36.769+00:00|1168231121272|1995
2012-12-30T20:11:36.769+00:00|1168231121272|2008
2012-12-30T20:11:36.769+00:00|1168231121272|2017
2012-12-30T20:11:36.769+00:00|1168231121272|2023
2012-12-30T20:11:36.769+00:00|1168231121272|2031
2012-12-30T20:11:36.769+00:00|1168231121272|2034
2012-12-30T20:11:36.769+00:00|1168231121272|2039
