creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-26T20:12:51.967+00:00|1168231108477||49.50.77.195|Firefox|en|About Nat King Cole, erican musician who first came to prominence as a leading jazz pianist. H|94|8796093022234|1099511628156|0
2012-12-26T22:14:51.967+00:00|1168231107004|photo1168231107004.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:52.967+00:00|1168231107005|photo1168231107005.jpg|91.213.131.7|Internet Explorer|||0|17592186044461|1168231104745|43
2012-12-26T22:14:53.967+00:00|1168231107006|photo1168231107006.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:54.967+00:00|1168231107007|photo1168231107007.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:55.967+00:00|1168231107008|photo1168231107008.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:56.967+00:00|1168231107009|photo1168231107009.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:57.967+00:00|1168231107010|photo1168231107010.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:58.967+00:00|1168231107011|photo1168231107011.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:14:59.967+00:00|1168231107012|photo1168231107012.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:15:00.967+00:00|1168231107013|photo1168231107013.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:15:01.967+00:00|1168231107014|photo1168231107014.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:15:02.967+00:00|1168231107015|photo1168231107015.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
2012-12-26T22:15:03.967+00:00|1168231107016|photo1168231107016.jpg|41.203.147.168|Internet Explorer|||0|17592186044461|1168231104745|90
