deletionDate|id
2012-12-27T00:13:52.009+00:00|1168231466075
2012-12-27T00:14:53.100+00:00|1168231347984
2012-12-27T00:18:54.040+00:00|1168231321219
2012-12-27T00:25:48.369+00:00|1168231454495
2012-12-27T00:49:53.425+00:00|1168231309855
2012-12-27T01:05:20.776+00:00|1168231322003
2012-12-27T01:35:09.663+00:00|1168231163898
2012-12-27T01:38:06.545+00:00|1168231127068
2012-12-27T02:01:48.922+00:00|1168231202158
2012-12-27T02:33:16.833+00:00|1168231370187
2012-12-27T02:37:44.237+00:00|1168231454027
2012-12-27T03:44:31.401+00:00|1168231288107
2012-12-27T04:14:11.859+00:00|1168231505614
2012-12-27T04:22:28.331+00:00|1168231172977
2012-12-27T04:38:02.514+00:00|1168231297886
2012-12-27T04:49:44.502+00:00|1168231506960
2012-12-27T04:53:40.442+00:00|1168231447846
2012-12-27T05:38:35.253+00:00|1168231251365
2012-12-27T06:19:45.507+00:00|1168231420994
2012-12-27T06:52:54.388+00:00|1168231226048
2012-12-27T07:56:20.583+00:00|1168231121902
2012-12-27T08:05:09.144+00:00|1168231482934
2012-12-27T08:21:27.662+00:00|1168231405172
2012-12-27T08:59:16.064+00:00|1168231481703
2012-12-27T09:25:27.053+00:00|1168231245715
2012-12-27T09:30:48.028+00:00|1168231454220
2012-12-27T09:35:34.250+00:00|1168231508961
2012-12-27T09:49:57.795+00:00|1168231485205
2012-12-27T10:49:03.473+00:00|1168231466076
2012-12-27T11:58:37.379+00:00|1168231298474
2012-12-27T12:06:12.748+00:00|1168231203959
2012-12-27T12:13:15.459+00:00|1168231451805
2012-12-27T12:44:23.935+00:00|1168231411308
2012-12-27T13:07:37.343+00:00|1168231321007
2012-12-27T13:12:50.855+00:00|1168231108815
2012-12-27T13:13:18.042+00:00|1168231276320
2012-12-27T14:08:01.938+00:00|1168231271482
2012-12-27T14:14:28.663+00:00|1168231377217
2012-12-27T15:11:01.917+00:00|1168231289851
2012-12-27T15:26:27.506+00:00|1168231503907
2012-12-27T15:47:08.869+00:00|1168231500509
2012-12-27T16:02:05.571+00:00|1168231393836
2012-12-27T17:58:19.044+00:00|1168231289649
2012-12-27T17:59:13.101+00:00|1168231322341
2012-12-27T18:03:45.229+00:00|1168231289976
2012-12-27T18:17:22.928+00:00|1168231176400
2012-12-27T18:31:28.375+00:00|1168231182242
2012-12-27T18:33:26.616+00:00|1168231429682
2012-12-27T18:38:17.327+00:00|1168231411651
2012-12-27T20:27:10.996+00:00|1168231493272
2012-12-27T21:13:25.804+00:00|1168231503939
2012-12-27T21:14:14.476+00:00|1168231460541
2012-12-27T22:12:11.317+00:00|1168231169765
2012-12-27T22:22:43.361+00:00|1168231504603
2012-12-27T22:31:03.185+00:00|1168231463156
2012-12-27T22:43:15.982+00:00|1168231458405
2012-12-27T22:50:07.880+00:00|1168231312729
