creationDate|ForumId|PersonId
2012-11-29T02:57:19.823+00:00|687194780129|37383395344648
2012-11-29T03:02:31.690+00:00|481036347120|37383395345556
2012-11-29T03:10:45.326+00:00|206158436817|37383395344866
2012-11-29T03:10:45.326+00:00|1168231121223|6597069768129
2012-11-29T03:16:39.608+00:00|1168231119433|4398046512238
2012-11-29T03:16:39.608+00:00|1168231119433|4398046512405
2012-11-29T03:16:39.608+00:00|1168231119433|6597069767115
2012-11-29T03:16:39.608+00:00|1168231119433|8796093023614
2012-11-29T03:16:39.608+00:00|1168231119433|10995116278727
2012-11-29T03:16:39.608+00:00|1168231119433|13194139533712
2012-11-29T03:16:39.608+00:00|1168231119433|13194139533919
2012-11-29T03:16:39.608+00:00|1168231119433|15393162789178
2012-11-29T03:16:39.608+00:00|1168231119433|15393162789466
2012-11-29T03:16:39.608+00:00|1168231119433|21990232556019
2012-11-29T03:16:39.608+00:00|1168231119433|21990232556064
2012-11-29T03:16:39.608+00:00|1168231119433|21990232556524
2012-11-29T03:16:39.608+00:00|1168231119433|24189255811441
2012-11-29T03:16:39.608+00:00|1168231119433|30786325578598
2012-11-29T03:16:39.608+00:00|1168231119433|30786325579189
2012-11-29T03:16:39.608+00:00|1168231119433|35184372089698
2012-11-29T03:16:39.608+00:00|1168231119433|35184372090311
2012-11-29T03:19:40.964+00:00|687194781204|32985348833861
2012-11-29T03:19:40.964+00:00|1030792167355|21990232557028
2012-11-29T03:31:03.863+00:00|412316870178|17592186044574
2012-11-29T03:31:03.863+00:00|549755825532|13194139534340
2012-11-29T03:37:53.653+00:00|1168231120937|10995116278524
2012-11-29T03:49:11.758+00:00|343597392605|32985348834574
2012-11-29T03:49:11.758+00:00|1030792167467|10995116278952
2012-11-29T03:50:53.632+00:00|137438958784|37383395344486
2012-11-29T03:50:53.632+00:00|1168231121201|4398046512803
2012-11-29T03:58:01.403+00:00|755914258271|30786325577990
2012-11-29T03:58:01.403+00:00|962072690141|24189255811719
2012-11-29T03:58:45.211+00:00|1099511643399|19791209300364
2012-11-29T04:00:34.937+00:00|206158436479|10995116278182
2012-11-29T04:00:34.937+00:00|343597391980|6597069767706
2012-11-29T04:00:53.214+00:00|1168231118956|2199023257001
2012-11-29T04:00:53.214+00:00|1168231118956|8796093023077
2012-11-29T04:00:53.214+00:00|1168231118956|19791209301378
