deletionDate|PersonId|CommentId
2012-12-06T01:46:41.531+00:00|17592186044711|1168231321296
2012-12-06T02:57:21.181+00:00|6597069767115|1168231260299
2012-12-06T03:24:43.731+00:00|4398046511152|1168231486912
2012-12-06T04:31:41.194+00:00|42|1168231322703
2012-12-06T04:33:19.047+00:00|13194139534936|1168231239853
2012-12-06T07:19:48.345+00:00|4398046511255|1168231262860
2012-12-06T08:08:17.142+00:00|4398046512189|1168231305041
2012-12-06T12:38:33.178+00:00|19791209300812|1168231275249
2012-12-06T12:58:09.257+00:00|13194139534284|1168231324619
2012-12-06T16:16:28.656+00:00|10995116279153|1168231263274
2012-12-06T17:23:57.090+00:00|6597069768352|1168231122345
2012-12-06T20:24:34.212+00:00|32985348833732|1168231488398
2012-12-06T21:06:15.423+00:00|30786325578777|1168231187296
2012-12-06T23:42:24.803+00:00|28587302322180|1168231262660
