deletionDate|id
2012-12-26T00:09:44.116+00:00|1168231365258
2012-12-26T00:10:21.913+00:00|1168231193083
2012-12-26T01:52:47.042+00:00|1168231463025
2012-12-26T02:09:20.576+00:00|1168231380710
2012-12-26T02:11:51.117+00:00|1168231434365
2012-12-26T02:29:32.559+00:00|1168231325110
2012-12-26T02:37:59.626+00:00|1168231305766
2012-12-26T03:00:55.204+00:00|1168231289036
2012-12-26T03:41:10.586+00:00|1168231196194
2012-12-26T03:48:01.273+00:00|1168231145917
2012-12-26T03:51:34.727+00:00|1168231353568
2012-12-26T04:20:50.127+00:00|1168231474155
2012-12-26T04:40:21.112+00:00|1168231273778
2012-12-26T04:48:08.362+00:00|1168231172794
2012-12-26T05:32:05.861+00:00|1168231196709
2012-12-26T06:23:46.538+00:00|1168231168740
2012-12-26T06:33:25.626+00:00|1168231198749
2012-12-26T06:45:27.331+00:00|1168231385976
2012-12-26T07:32:29.551+00:00|1168231198303
2012-12-26T07:37:30.460+00:00|1168231397984
2012-12-26T08:05:41.052+00:00|1168231145714
2012-12-26T08:19:59.014+00:00|1168231346169
2012-12-26T08:30:07.937+00:00|1168231216788
2012-12-26T08:37:38.965+00:00|1168231112325
2012-12-26T08:42:22.019+00:00|1168231122503
2012-12-26T08:51:02.720+00:00|1168231454388
2012-12-26T08:55:59.346+00:00|1168231408745
2012-12-26T09:03:46.529+00:00|1168231325916
2012-12-26T10:59:53.863+00:00|1168231462066
2012-12-26T11:45:01.182+00:00|1168231190011
2012-12-26T11:52:20.948+00:00|1168231380292
2012-12-26T12:10:11.580+00:00|1168231251349
2012-12-26T12:57:14.882+00:00|1168231442003
2012-12-26T13:12:43.396+00:00|1168231399758
2012-12-26T13:25:14.461+00:00|1168231204083
2012-12-26T13:43:00.806+00:00|1168231399751
2012-12-26T13:55:38.934+00:00|1168231126805
2012-12-26T14:23:43.239+00:00|1168231468891
2012-12-26T14:53:41.850+00:00|1168231288730
2012-12-26T15:47:04.366+00:00|1168231444824
2012-12-26T16:05:34.068+00:00|1168231408754
2012-12-26T17:07:16.671+00:00|1168231503501
2012-12-26T17:42:06.354+00:00|1168231444604
2012-12-26T18:22:38.848+00:00|1168231444984
2012-12-26T19:07:27.900+00:00|1168231127075
2012-12-26T19:32:46.475+00:00|1168231507016
2012-12-26T19:57:38.059+00:00|1168231467400
2012-12-26T20:16:18.724+00:00|1168231300824
2012-12-26T20:25:22.420+00:00|1168231204390
2012-12-26T20:30:35.766+00:00|1168231172174
2012-12-26T21:39:30.272+00:00|1168231342604
2012-12-26T21:42:54.881+00:00|1168231286655
2012-12-26T22:22:33.152+00:00|1168231397975
2012-12-26T22:43:23.882+00:00|1168231454374
2012-12-26T23:02:05.206+00:00|1168231248699
2012-12-26T23:25:10.854+00:00|1168231425562
