creationDate|PersonId|CommentId
2012-12-22T00:00:43.934+00:00|26388279067781|1168231494124
2012-12-22T00:02:23.631+00:00|19791209300026|1168231187350
2012-12-22T00:02:29.202+00:00|10995116278952|1168231443703
2012-12-22T00:03:44.571+00:00|2199023256317|1168231300375
2012-12-22T00:03:45.061+00:00|24189255811104|1168231160109
2012-12-22T00:04:23.594+00:00|30786325579294|1168231463112
2012-12-22T00:07:52.728+00:00|17592186045589|1168231445468
2012-12-22T00:08:46.414+00:00|21990232556792|1168231322765
2012-12-22T00:09:14.738+00:00|30786325579172|1168231302265
2012-12-22T00:09:50.340+00:00|15393162789420|1168231380204
2012-12-22T00:10:55.186+00:00|30786325578339|1168231174228
2012-12-22T00:16:26.378+00:00|24189255811433|1168231450811
2012-12-22T00:16:34.741+00:00|10995116279197|1168231353139
2012-12-22T00:16:37.071+00:00|690|1168231392661
2012-12-22T00:17:22.657+00:00|24189255811577|1168231238302
2012-12-22T00:18:48.454+00:00|15393162789277|1168231496298
2012-12-22T00:18:50.150+00:00|35184372089722|1168231276878
2012-12-22T00:19:33.472+00:00|4398046512495|1168231189321
2012-12-22T00:20:16.556+00:00|24189255812253|1168231112167
2012-12-22T00:20:33.932+00:00|10995116278970|1168231303954
2012-12-22T00:20:51.817+00:00|4398046512770|1168231443820
2012-12-22T00:23:10.884+00:00|2199023256479|1168231322845
2012-12-22T00:24:52.554+00:00|19791209300026|1168231470987
2012-12-22T00:26:17.495+00:00|26388279067773|1168231242169
2012-12-22T00:27:04.919+00:00|21990232556317|1168231509050
2012-12-22T00:27:23.296+00:00|21990232556623|1168231135826
2012-12-22T00:28:00.497+00:00|28587302322225|1168231347737
2012-12-22T00:28:56.465+00:00|15393162789808|1168231347594
2012-12-22T00:29:34.259+00:00|24189255811643|1168231321547
2012-12-22T00:29:56.436+00:00|8796093022260|1168231238302
2012-12-22T00:33:22.990+00:00|4398046512392|1168231411747
2012-12-22T00:39:28.428+00:00|2199023255978|1168231321784
2012-12-22T00:40:28.128+00:00|2199023257024|1168231445050
2012-12-22T00:40:35.905+00:00|37383395345531|1168231347594
2012-12-22T00:40:45.711+00:00|8796093023891|1168231456000
