deletionDate|id
2012-12-13T01:24:29.701+00:00|1168231342352
2012-12-13T01:42:31.102+00:00|1168231260953
2012-12-13T02:07:46.104+00:00|1168231214468
2012-12-13T04:08:41.340+00:00|1168231415023
2012-12-13T04:23:42.737+00:00|1168231236588
2012-12-13T04:45:18.891+00:00|1168231479187
2012-12-13T04:56:05.813+00:00|1168231409337
2012-12-13T06:17:43.403+00:00|1168231477384
2012-12-13T08:14:50.992+00:00|1168231275229
2012-12-13T08:50:05.614+00:00|1168231267289
2012-12-13T09:21:18.316+00:00|1168231261279
2012-12-13T10:56:38.133+00:00|1168231505347
2012-12-13T11:49:30.885+00:00|1168231294142
2012-12-13T14:28:21.049+00:00|1168231248344
2012-12-13T14:46:34.801+00:00|1168231159886
2012-12-13T17:13:52.268+00:00|1168231197922
2012-12-13T17:29:18.249+00:00|1168231236236
2012-12-13T17:29:48.180+00:00|1168231261126
2012-12-13T18:40:03.024+00:00|1168231494343
2012-12-13T18:44:11.422+00:00|1168231500402
2012-12-13T19:36:33.222+00:00|1168231321309
2012-12-13T20:00:51.801+00:00|1168231238576
2012-12-13T20:05:51.024+00:00|1168231261458
2012-12-13T20:53:25.869+00:00|1168231323576
2012-12-13T21:01:42.606+00:00|1168231263302
2012-12-13T21:09:03.879+00:00|1168231279165
2012-12-13T23:12:41.569+00:00|1168231343214
2012-12-13T23:30:24.437+00:00|1168231178663
