deletionDate|id
2012-12-17T00:11:40.012+00:00|1168231497554
2012-12-17T00:44:31.742+00:00|1168231477220
2012-12-17T00:56:54.817+00:00|1168231457724
2012-12-17T00:59:13.434+00:00|1168231137069
2012-12-17T02:43:54.603+00:00|1168231321779
2012-12-17T03:02:56.759+00:00|1168231369107
2012-12-17T04:04:36.127+00:00|1168231367897
2012-12-17T04:07:11.159+00:00|1168231251613
2012-12-17T06:56:18.493+00:00|1168231465965
2012-12-17T11:45:33.048+00:00|1168231347381
2012-12-17T11:57:14.920+00:00|1168231232293
2012-12-17T13:12:28.718+00:00|1168231431326
2012-12-17T13:57:45.739+00:00|1168231398179
2012-12-17T14:18:24.383+00:00|1168231261621
2012-12-17T16:07:04.419+00:00|1168231404896
2012-12-17T17:09:07.547+00:00|1168231399078
2012-12-17T17:11:48.496+00:00|1168231276996
2012-12-17T17:18:46.340+00:00|1168231203370
2012-12-17T17:40:04.629+00:00|1168231140885
2012-12-17T17:43:31.632+00:00|1168231321785
2012-12-17T17:52:15.390+00:00|1168231169917
2012-12-17T18:27:41.875+00:00|1168231441464
2012-12-17T19:05:13.853+00:00|1168231398140
2012-12-17T20:31:19.252+00:00|1168231417685
2012-12-17T21:08:56.588+00:00|1168231206766
2012-12-17T21:30:08.246+00:00|1168231464274
2012-12-17T21:49:47.566+00:00|1168231506083
