creationDate|ForumId|TagId
2012-12-20T00:20:26.516+00:00|1168231112036|2781
2012-12-20T02:17:44.650+00:00|1168231112780|2975
2012-12-20T02:38:58.000+00:00|1168231113651|1501
2012-12-20T02:55:20.726+00:00|1168231120864|1614
2012-12-20T05:32:03.915+00:00|1168231111922|1996
2012-12-20T05:56:41.038+00:00|1168231109834|1747
2012-12-20T07:14:57.289+00:00|1168231116273|1204
2012-12-20T08:21:32.960+00:00|1168231119134|974
2012-12-20T09:15:06.971+00:00|1168231111187|1676
2012-12-20T09:34:14.077+00:00|1168231120068|2
2012-12-20T09:54:43.018+00:00|1168231113598|2837
2012-12-20T10:27:25.324+00:00|1168231111883|2014
2012-12-20T12:00:12.905+00:00|1168231105107|7534
2012-12-20T12:38:31.649+00:00|1168231105041|2837
2012-12-20T13:50:56.127+00:00|1168231113243|3060
2012-12-20T13:55:59.799+00:00|1168231112252|2782
2012-12-20T15:07:28.380+00:00|1168231117330|1417
2012-12-20T15:34:49.337+00:00|1168231115514|1938
2012-12-20T16:10:40.023+00:00|1168231110964|545
2012-12-20T17:50:27.092+00:00|1168231120118|10239
2012-12-20T18:17:38.145+00:00|1168231121207|2
2012-12-20T18:37:34.359+00:00|1168231107309|6458
2012-12-20T19:23:22.182+00:00|1168231115795|273
2012-12-20T20:32:57.998+00:00|1168231119285|1916
2012-12-20T22:18:21.489+00:00|1168231115120|145
2012-12-20T22:24:19.349+00:00|1168231117209|6
2012-12-20T22:44:44.454+00:00|1168231110093|564
2012-12-20T22:53:49.044+00:00|1168231120065|2
