creationDate|PersonId|PostId
2012-12-01T00:00:43.656+00:00|28587302322191|1168231176509
2012-12-01T00:03:09.179+00:00|13194139533732|1168231383504
2012-12-01T00:13:30.450+00:00|21990232555781|1168231493042
2012-12-01T00:20:51.872+00:00|17592186045195|1168231489696
2012-12-01T00:22:41.193+00:00|24189255811789|1168231506552
2012-12-01T00:23:35.095+00:00|10995116279024|1168231383504
2012-12-01T00:24:25.780+00:00|10995116278447|1168231366330
2012-12-01T00:37:28.994+00:00|1204|1168231410652
2012-12-01T00:49:11.429+00:00|6597069767381|1168231383504
2012-12-01T00:57:52.926+00:00|13194139533645|1168231176509
2012-12-01T00:58:26.163+00:00|6597069766725|1168231383504
2012-12-01T01:06:43.577+00:00|6597069767970|1168231366316
2012-12-01T01:09:29.355+00:00|30786325578120|1168231506552
2012-12-01T01:09:44.218+00:00|17592186045847|1168231493042
2012-12-01T01:28:16.023+00:00|181|1168231366312
2012-12-01T01:38:13.861+00:00|30786325577990|1168231209531
2012-12-01T01:39:51.977+00:00|24189255811326|1168231507080
2012-12-01T01:42:29.756+00:00|2199023255905|1168231295958
2012-12-01T01:56:40.801+00:00|19791209301531|1168231507546
2012-12-01T02:02:37.020+00:00|10995116278524|1168231507546
2012-12-01T02:13:39.479+00:00|15393162789106|1168231425125
2012-12-01T02:34:02.954+00:00|37383395345096|1168231346788
2012-12-01T02:41:07.147+00:00|10995116278104|1168231494550
2012-12-01T02:41:21.915+00:00|37383395345948|1168231493042
2012-12-01T02:44:20.676+00:00|19791209300925|1168231494550
2012-12-01T02:51:37.458+00:00|910|1168231394843
2012-12-01T03:06:46.007+00:00|10995116278196|1168231506552
2012-12-01T03:07:51.515+00:00|19791209301454|1168231366312
2012-12-01T03:08:57.565+00:00|21990232556205|1168231482188
2012-12-01T03:11:41.421+00:00|30786325578777|1168231507546
2012-12-01T03:14:43.150+00:00|2199023255851|1168231250571
2012-12-01T03:20:07.751+00:00|8796093023087|1168231425125
2012-12-01T03:24:47.191+00:00|10995116278599|1168231465568
2012-12-01T03:28:23.676+00:00|10995116278132|1168231368650
2012-12-01T03:33:25.535+00:00|30786325578612|1168231479276
2012-12-01T03:44:10.073+00:00|2199023256999|1168231509104
2012-12-01T03:58:55.777+00:00|17592186044566|1168231506298
2012-12-01T04:01:40.838+00:00|19791209301317|1168231383504
2012-12-01T04:15:19.165+00:00|6597069767484|1168231209538
2012-12-01T04:17:26.740+00:00|2199023255851|1168231494550
2012-12-01T04:19:21.600+00:00|28587302322210|1168231302213
2012-12-01T04:23:03.447+00:00|6597069767216|1168231493042
2012-12-01T04:27:25.807+00:00|8796093023209|1168231509104
2012-12-01T04:28:49.329+00:00|4398046511151|1168231507546
2012-12-01T04:29:58.942+00:00|10995116279197|1168231346788
2012-12-01T04:40:44.854+00:00|19791209300358|1168231465568
2012-12-01T05:00:04.215+00:00|21990232556666|1168231132045
2012-12-01T05:03:16.230+00:00|28587302322307|1168231129405
2012-12-01T05:21:47.623+00:00|2199023256363|1168231489696
2012-12-01T05:25:19.969+00:00|8796093023077|1168231460401
2012-12-01T05:41:06.855+00:00|13194139534169|1168231506552
2012-12-01T05:48:09.092+00:00|10995116279037|1168231425135
2012-12-01T05:50:23.520+00:00|24189255812554|1168231493042
2012-12-01T06:13:18.669+00:00|19791209301454|1168231132045
2012-12-01T06:33:05.327+00:00|15393162790481|1168231489698
2012-12-01T06:46:18.672+00:00|21990232557043|1168231507080
2012-12-01T06:49:57.213+00:00|13194139534699|1168231493042
2012-12-01T07:01:34.214+00:00|17592186044648|1168231493042
2012-12-01T07:41:32.976+00:00|1608|1168231366312
2012-12-01T07:49:30.730+00:00|24189255811917|1168231507080
2012-12-01T07:51:22.896+00:00|6597069767176|1168231507546
2012-12-01T08:03:52.168+00:00|35184372089698|1168231346788
2012-12-01T08:07:06.066+00:00|35184372089942|1168231465568
2012-12-01T08:09:59.326+00:00|19791209300224|1168231113025
2012-12-01T08:37:37.091+00:00|21990232556858|1168231346788
