creationDate|ForumId|PersonId
2012-12-21T10:49:59.713+00:00|1099511628157|32985348833329
2012-12-21T12:40:50.219+00:00|1099511628157|28587302322209
2012-12-21T14:26:29.061+00:00|962072674592|28587302322223
2012-12-21T17:41:15.797+00:00|1168231104879|2199023255594
2012-12-21T17:41:15.797+00:00|1168231104879|26388279066658
2012-12-21T19:30:53.192+00:00|1168231104904|2199023255594
2012-12-21T19:30:53.192+00:00|1168231104904|13194139533352
2012-12-21T19:30:53.192+00:00|1168231104904|26388279066658
2012-12-21T19:30:53.192+00:00|1168231104904|28587302322204
2012-12-21T23:20:44.155+00:00|1099511628156|26388279066632
