creationDate|CommentId|TagId
2012-12-10T00:01:12.834+00:00|1168231315190|785
2012-12-10T00:01:12.834+00:00|1168231315190|2858
2012-12-10T00:01:12.834+00:00|1168231315190|12651
2012-12-10T00:02:28.658+00:00|1168231234352|584
2012-12-10T00:02:28.658+00:00|1168231234352|1618
2012-12-10T00:02:28.658+00:00|1168231234352|6374
2012-12-10T00:02:28.658+00:00|1168231234352|8436
2012-12-10T00:02:28.658+00:00|1168231234352|8980
2012-12-10T00:02:28.658+00:00|1168231234352|9255
2012-12-10T00:02:28.658+00:00|1168231234352|13026
2012-12-10T00:06:54.969+00:00|1168231300520|579
2012-12-10T00:06:54.969+00:00|1168231300520|1909
2012-12-10T00:08:51.917+00:00|1168231486290|4994
2012-12-10T00:08:51.917+00:00|1168231486290|7075
2012-12-10T00:09:46.799+00:00|1168231316336|1937
2012-12-10T00:09:46.799+00:00|1168231316336|2084
2012-12-10T00:09:46.799+00:00|1168231316336|2859
2012-12-10T00:09:46.799+00:00|1168231316336|2876
2012-12-10T00:09:46.799+00:00|1168231316336|2958
2012-12-10T00:09:46.799+00:00|1168231316336|5153
2012-12-10T00:09:46.799+00:00|1168231316336|5442
2012-12-10T00:09:46.799+00:00|1168231316336|6193
2012-12-10T00:09:46.799+00:00|1168231316336|7396
2012-12-10T00:09:46.799+00:00|1168231316336|7509
2012-12-10T00:09:46.799+00:00|1168231316336|7562
2012-12-10T00:09:46.799+00:00|1168231316336|9449
2012-12-10T00:09:46.799+00:00|1168231316336|10449
2012-12-10T00:09:46.799+00:00|1168231316336|11677
2012-12-10T00:11:36.105+00:00|1168231377231|1545
2012-12-10T00:11:36.105+00:00|1168231377231|2818
2012-12-10T00:20:02.306+00:00|1168231357414|1668
2012-12-10T00:20:02.306+00:00|1168231357414|9455
2012-12-10T00:22:00.697+00:00|1168231344753|138
2012-12-10T00:22:00.697+00:00|1168231344753|576
2012-12-10T00:22:00.697+00:00|1168231344753|2004
2012-12-10T00:22:00.697+00:00|1168231344753|5543
2012-12-10T00:22:12.334+00:00|1168231486328|1962
