creationDate|PersonId|TagId
2012-12-16T01:22:15.588+00:00|37383395345633|1441
2012-12-16T01:22:15.588+00:00|37383395345633|1762
2012-12-16T01:22:15.588+00:00|37383395345633|1999
2012-12-16T01:22:15.588+00:00|37383395345633|12921
2012-12-16T03:49:13.625+00:00|37383395345729|565
2012-12-16T03:49:13.625+00:00|37383395345729|778
2012-12-16T03:49:13.625+00:00|37383395345729|780
2012-12-16T03:49:13.625+00:00|37383395345729|1989
2012-12-16T03:49:13.625+00:00|37383395345729|4844
2012-12-16T03:49:13.625+00:00|37383395345729|6404
2012-12-16T03:49:13.625+00:00|37383395345729|6437
2012-12-16T15:05:01.226+00:00|37383395346069|0
2012-12-16T15:05:01.226+00:00|37383395346069|62
2012-12-16T15:05:01.226+00:00|37383395346069|142
2012-12-16T15:05:01.226+00:00|37383395346069|278
2012-12-16T15:05:01.226+00:00|37383395346069|417
2012-12-16T15:05:01.226+00:00|37383395346069|468
2012-12-16T15:05:01.226+00:00|37383395346069|543
2012-12-16T15:05:01.226+00:00|37383395346069|544
2012-12-16T15:05:01.226+00:00|37383395346069|565
2012-12-16T15:05:01.226+00:00|37383395346069|796
2012-12-16T15:05:01.226+00:00|37383395346069|1027
2012-12-16T15:05:01.226+00:00|37383395346069|1171
2012-12-16T15:05:01.226+00:00|37383395346069|1180
2012-12-16T15:05:01.226+00:00|37383395346069|1185
2012-12-16T15:05:01.226+00:00|37383395346069|1188
2012-12-16T15:05:01.226+00:00|37383395346069|1193
2012-12-16T15:05:01.226+00:00|37383395346069|1403
2012-12-16T15:05:01.226+00:00|37383395346069|1444
2012-12-16T15:05:01.226+00:00|37383395346069|1758
2012-12-16T15:05:01.226+00:00|37383395346069|1767
2012-12-16T15:05:01.226+00:00|37383395346069|1990
2012-12-16T15:05:01.226+00:00|37383395346069|1996
2012-12-16T15:05:01.226+00:00|37383395346069|2030
2012-12-16T15:05:01.226+00:00|37383395346069|2037
2012-12-16T15:05:01.226+00:00|37383395346069|2076
2012-12-16T15:05:01.226+00:00|37383395346069|2116
2012-12-16T15:05:01.226+00:00|37383395346069|2780
2012-12-16T15:05:01.226+00:00|37383395346069|2781
2012-12-16T15:05:01.226+00:00|37383395346069|2784
2012-12-16T15:05:01.226+00:00|37383395346069|2788
2012-12-16T15:05:01.226+00:00|37383395346069|2792
2012-12-16T15:05:01.226+00:00|37383395346069|2795
2012-12-16T15:05:01.226+00:00|37383395346069|2812
2012-12-16T15:05:01.226+00:00|37383395346069|2822
2012-12-16T15:05:01.226+00:00|37383395346069|2836
2012-12-16T15:05:01.226+00:00|37383395346069|2837
2012-12-16T15:05:01.226+00:00|37383395346069|2850
2012-12-16T15:05:01.226+00:00|37383395346069|2870
2012-12-16T15:05:01.226+00:00|37383395346069|2881
2012-12-16T15:05:01.226+00:00|37383395346069|2891
2012-12-16T15:05:01.226+00:00|37383395346069|2904
2012-12-16T15:05:01.226+00:00|37383395346069|2973
2012-12-16T15:05:01.226+00:00|37383395346069|3030
2012-12-16T15:05:01.226+00:00|37383395346069|3043
2012-12-16T15:05:01.226+00:00|37383395346069|3083
2012-12-16T15:05:01.226+00:00|37383395346069|3096
2012-12-16T15:05:01.226+00:00|37383395346069|3108
2012-12-16T15:05:01.226+00:00|37383395346069|5078
2012-12-16T15:05:01.226+00:00|37383395346069|5147
2012-12-16T15:05:01.226+00:00|37383395346069|5156
2012-12-16T15:05:01.226+00:00|37383395346069|6934
2012-12-16T15:05:01.226+00:00|37383395346069|6945
2012-12-16T15:05:01.226+00:00|37383395346069|7550
2012-12-16T15:05:01.226+00:00|37383395346069|7570
2012-12-16T15:05:01.226+00:00|37383395346069|8718
2012-12-16T15:05:01.226+00:00|37383395346069|9098
2012-12-16T15:05:01.226+00:00|37383395346069|9174
2012-12-16T15:05:01.226+00:00|37383395346069|9326
2012-12-16T15:05:01.226+00:00|37383395346069|9617
2012-12-16T15:05:01.226+00:00|37383395346069|10192
2012-12-16T15:05:01.226+00:00|37383395346069|11365
2012-12-16T15:05:01.226+00:00|37383395346069|11687
2012-12-16T15:05:01.226+00:00|37383395346069|12626
2012-12-16T15:05:01.226+00:00|37383395346069|12931
2012-12-16T15:05:01.226+00:00|37383395346069|13013
2012-12-16T15:05:01.226+00:00|37383395346069|13952
2012-12-16T15:05:01.226+00:00|37383395346069|14028
2012-12-16T15:05:01.226+00:00|37383395346069|15325
2012-12-16T20:31:44.299+00:00|37383395344721|1747
2012-12-16T20:31:44.299+00:00|37383395344721|2805
2012-12-16T20:31:44.299+00:00|37383395344721|5593
