creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-05T00:00:29.191+00:00|1168231500812|60.254.187.1|Internet Explorer|About New Zealand, 8, approximately 600 NZDF personnel served overseas in the Sou|81|26388279066734|57|1168231500802|
2012-12-05T00:00:45.966+00:00|1168231121988|199.185.139.36|Chrome|no way!|7|21990232556972|40||1168231121987
2012-12-05T00:01:35.980+00:00|1168231447240|14.1.2.63|Chrome|About Maimonides,  Jews even as far off as SpainAbout Build Me Up Buttercup,  The Goops i|89|35184372089942|1|687195110075|
2012-12-05T00:03:05.561+00:00|1168231444125|103.3.173.77|Firefox|About T.I., rd Joseph Harris, About The Art of Rebellion, unk that had begunAbout Worl|86|30786325577906|85||1099511967384
2012-12-05T00:03:23.882+00:00|1168231321608|196.43.214.8|Internet Explorer|About Billie Holiday, Site Billie Holiday (born Eleanora Harris About Take Me with|83|8796093023144|84||1168231321607
2012-12-05T00:04:01.939+00:00|1168231473832|31.24.101.218|Firefox|About Robert Louis Stevenson, anks among the 26 most translated authorsAbout Mia|80|17592186044794|50||1168231473829
2012-12-05T00:05:34.410+00:00|1168231322924|31.28.2.140|Chrome|roflol|6|30786325578528|56|1168231322922|
2012-12-05T00:05:37.534+00:00|1168231127585|27.48.183.112|Firefox|LOL|3|2199023256818|0|1168231127573|
2012-12-05T00:06:31.794+00:00|1168231216195|31.24.126.147|Firefox|duh|3|248|99|1168231216191|
2012-12-05T00:08:22.758+00:00|1168231294134|87.239.161.224|Firefox|good|4|6597069767468|95||1168231294131
2012-12-05T00:08:25.427+00:00|1168231173734|46.166.41.51|Firefox|fine|4|37383395344633|86||1168231173725
2012-12-05T00:12:35.114+00:00|1168231272927|192.160.111.235|Internet Explorer|About Napoleon, d after the third, thAbout Hermann Göring, ipient of the covetedA|81|910|49||1168231272921
2012-12-05T00:13:14.576+00:00|1168231500689|61.246.183.151|Chrome|cool|4|35184372090482|0||1099512023948
2012-12-05T00:13:40.872+00:00|1168231127437|31.28.55.177|Internet Explorer|cool|4|10995116278912|56||1168231127436
2012-12-05T00:17:50.332+00:00|1168231186676|190.113.193.10|Firefox|roflol|6|30786325578297|91|1168231186675|
2012-12-05T00:20:15.174+00:00|1168231292073|31.207.53.29|Firefox|thx|3|17592186044477|72|1168231292071|
2012-12-05T00:21:18.213+00:00|1168231333265|27.50.9.57|Opera|cool|4|6597069767115|88|824633949579|
2012-12-05T00:22:35.409+00:00|1168231507685|24.40.215.188|Firefox|I see|5|24189255812301|57||1168231507682
2012-12-05T00:23:09.989+00:00|1168231196452|31.40.10.147|Chrome|About Andy Roddick, the last North American male player to wiAbout Venezuela, th|80|26388279067426|56|1168231196437|
2012-12-05T00:24:05.470+00:00|1168231281727|1.58.192.242|Chrome|maybe|5|17592186045590|1||1168231281724
2012-12-05T00:26:42.580+00:00|1168231262779|31.41.172.228|Firefox|no way!|7|24189255811361|92|1168231262776|
2012-12-05T00:27:12.665+00:00|1168231251544|27.40.173.186|Chrome|About United Kingdom of Great Britain and Ireland, d Northern Ireland. The|75|28587302323633|1||1168231251535
2012-12-05T00:27:13.113+00:00|1168231493620|62.13.249.248|Firefox|maybe|5|30786325578070|99||1168231493615
2012-12-05T00:27:49.588+00:00|1168231146826|36.95.74.186|Chrome|good|4|35184372089722|51||1099511670085
2012-12-05T00:27:55.149+00:00|1168231301088|49.158.21.140|Chrome|About William Faulkner, e spent most of his childhood, and Holly Springs/Marshall Count|87|2199023255994|94||1168231301076
2012-12-05T00:29:21.004+00:00|1168231298545|119.59.81.161|Firefox|thanks|6|2199023256791|59|1168231298537|
2012-12-05T00:29:49.283+00:00|1168231196456|111.68.96.9|Firefox|good|4|15393162790224|54||1168231196452
2012-12-05T00:31:11.667+00:00|1168231454321|27.124.75.148|Firefox|I see|5|28587302323807|55||1168231454315
2012-12-05T00:32:06.454+00:00|1168231105301|175.111.190.30|Chrome|thx|3|21990232556531|54||1168231105297
2012-12-05T00:32:27.049+00:00|1168231127586|31.28.55.177|Internet Explorer|About Germany, in 1957, which became the EU in 1993. It is part of the Schengen Area and since 19About H•A•M, -Z and Kanye West, released as the first single from|162|10995116278912|56||1168231127575
2012-12-05T00:32:55.130+00:00|1168231257682|200.0.70.44|Chrome|right|5|35184372090502|49|824633873992|
2012-12-05T00:34:09.124+00:00|1168231458190|14.192.61.44|Firefox|About Take a Look in the Mirror, um by Korn, and is the last studio albumAbout|79|10995116278204|1||1168231458188
2012-12-05T00:34:27.094+00:00|1168231377721|111.68.113.46|Firefox|About Jerome Kern, han 700 songs, used in over 100 stage works, including such|78|32985348833576|51||1168231377720
2012-12-05T00:34:31.705+00:00|1168231458193|61.16.136.118|Chrome|ok|2|26388279066660|0||1168231458190
2012-12-05T00:35:37.566+00:00|1168231482186|46.194.107.52|Firefox|right|5|2199023256183|101||893353575225
2012-12-05T00:36:47.981+00:00|1168231164330|91.147.89.205|Firefox|thx|3|35184372089100|82||1168231164326
2012-12-05T00:38:10.481+00:00|1168231437510|27.61.225.146|Internet Explorer|thx|3|37383395345531|0||824634053829
2012-12-05T00:39:03.077+00:00|1168231262679|196.29.42.107|Firefox|thanks|6|42|60||1168231262661
2012-12-05T00:41:23.483+00:00|1168231443685|103.3.173.77|Firefox|great|5|30786325577906|85||1168231443670
2012-12-05T00:44:09.830+00:00|1168231377732|59.165.197.23|Internet Explorer|fine|4|4398046512623|0||1168231377721
2012-12-05T00:46:41.825+00:00|1168231251547|77.238.35.250|Internet Explorer|About Bootylicious, rm bootylicious was first coined by rappAbout United Kingd|78|13194139534671|101||1168231251544
2012-12-05T00:46:53.164+00:00|1168231280330|88.151.199.140|Firefox|roflol|6|6597069767706|4||1168231280323
2012-12-05T00:47:05.561+00:00|1168231267445|190.13.191.8|Firefox|right|5|28587302323340|69||755914407028
2012-12-05T00:47:08.251+00:00|1168231447108|49.136.152.61|Chrome|yes|3|4398046511934|0||1168231447106
2012-12-05T00:49:12.771+00:00|1168231362808|31.216.156.17|Internet Explorer|About Mel Tormé, hor of five books. He composed the music for the classic ho|76|15393162790417|81||1168231362807
2012-12-05T00:51:17.745+00:00|1168231147181|36.95.74.186|Chrome|right|5|35184372089722|51|893353240231|
2012-12-05T00:51:47.429+00:00|1168231262777|210.80.32.56|Chrome|right|5|4398046511255|59|1168231262776|
2012-12-05T00:51:50.531+00:00|1168231299211|122.248.107.11|Internet Explorer|I see|5|8796093022967|65||1168231299206
2012-12-05T00:53:38.268+00:00|1168231365629|190.15.146.147|Firefox|no|2|1608|71|481036598263|
2012-12-05T00:53:45.929+00:00|1168231146512|36.95.74.186|Chrome|fine|4|35184372089722|51||1099511669766
2012-12-05T00:54:07.115+00:00|1168231502351|1.12.242.179|Opera|maybe|5|4398046512700|1|1168231502345|
2012-12-05T00:57:39.962+00:00|1168231474962|196.1.94.236|Internet Explorer|thanks|6|15393162789916|96||1168231474959
2012-12-05T00:59:33.181+00:00|1168231105299|1.4.5.106|Firefox|good|4|555|1||1168231105297
2012-12-05T01:00:01.357+00:00|1168231130796|79.169.5.189|Firefox|no way!|7|37383395344931|93|1168231130788|
2012-12-05T01:01:59.382+00:00|1168231186194|49.156.124.114|Firefox|thanks|6|24189255812036|0||1168231186193
2012-12-05T01:02:19.062+00:00|1168231447308|14.1.2.63|Chrome|maybe|5|35184372089942|1|687195110151|
2012-12-05T01:03:27.667+00:00|1168231365857|190.15.146.147|Firefox|I see|5|1608|71|1099511889117|
2012-12-05T01:03:43.212+00:00|1168231425656|196.1.98.252|Firefox|roflol|6|35184372088985|96|962072995436|
2012-12-05T01:03:49.367+00:00|1168231288739|123.136.77.165|Firefox|no way!|7|32985348834169|55||1099511812002
2012-12-05T01:04:29.061+00:00|1168231357509|114.141.217.192|Firefox|good|4|2199023256363|55||1168231357506
2012-12-05T01:06:02.917+00:00|1168231306810|31.207.81.222|Firefox|About Steve Martin, rformed his offbeat, absurdist comedy routAbout Frank Herbert,|82|37383395344590|105||1099511830071
2012-12-05T01:06:11.007+00:00|1168231447401|1.187.75.219|Chrome|About Rumi,  one of the crowning glorieAbout Charles III of Spain, d as the Kin|79|37383395345707|0||962073017183
2012-12-05T01:11:10.602+00:00|1168231375028|89.189.86.224|Internet Explorer|I see|5|35184372090028|109|1099511898291|
2012-12-05T01:11:24.524+00:00|1168231279047|195.94.7.109|Internet Explorer|fine|4|28587302322542|109||1168231279046
2012-12-05T01:12:01.283+00:00|1168231459355|31.130.177.55|Chrome|About James Taylor, ire and Rain and haAbout Danger Days: The True Lives of|75|2199023257212|80||1168231459353
2012-12-05T01:15:01.653+00:00|1168231321611|202.43.125.36|Firefox|fine|4|21990232556147|54||1168231321607
2012-12-05T01:16:20.041+00:00|1168231210150|31.209.179.5|Firefox|About Augustine of Hippo, estants, especiAbout John Huston, making his filmAbout Joh|84|37383395344412|101|412316966053|
2012-12-05T01:19:29.876+00:00|1168231173428|31.24.100.159|Firefox|About Felix Mendelssohn, rt of his adult career. His essentially conservative musical tastes, however, set him apart from man|125|13194139533343|50||1168231173427
2012-12-05T01:25:59.438+00:00|1168231476640|41.188.43.30|Firefox|no way!|7|8796093022402|84||893353569689
2012-12-05T01:27:40.202+00:00|1168231340347|27.118.20.123|Internet Explorer|I see|5|37383395346064|58||893353433401
2012-12-05T01:28:12.712+00:00|1168231361675|27.116.33.147|Safari|ok|2|6597069766697|0||1168231361671
2012-12-05T01:31:38.623+00:00|1168231347636|196.1.94.236|Internet Explorer|good|4|15393162789916|96|1168231347628|
2012-12-05T01:31:59.839+00:00|1168231209741|31.209.179.5|Firefox|no|2|37383395344412|101|274878012167|
2012-12-05T01:32:47.681+00:00|1168231377708|49.128.109.166|Firefox|About Hamid Karzai, on a second five-year-term iAbout Friedrich Nietzsche, many o|81|13194139533721|0||1168231377707
2012-12-05T01:32:48.606+00:00|1168231121280|1.184.44.111|Chrome|About Mohammad Reza Pahlavi, nian oil industry was nationalized under PrimAbout Kingdom o|89|21990232556972|1|893353214333|
2012-12-05T01:33:23.712+00:00|1168231340255|27.118.20.123|Internet Explorer|LOL|3|37383395346064|58|1030792386781|
2012-12-05T01:36:13.280+00:00|1168231447242|1.1.0.104|Firefox|roflol|6|32985348833455|1||1168231447240
2012-12-05T01:37:54.798+00:00|1168231131890|61.1.55.3|Internet Explorer|maybe|5|24189255812511|0|412316887788|
2012-12-05T01:39:25.728+00:00|1168231311546|24.38.120.200|Internet Explorer|yes|3|32985348834928|57||893353404600
2012-12-05T01:41:05.024+00:00|1168231315561|41.57.59.44|Chrome|fine|4|10995116277934|97|1168231315559|
2012-12-05T01:41:11.836+00:00|1168231336270|31.129.37.0|Chrome|About Mahmoud Ahmadinejad, haracterized by cAbout J. K. Rowling, et worth to be U|81|35184372089798|72||1099511859532
