creationDate|PersonId|TagId
2012-12-08T20:35:09.413+00:00|37383395345414|164
2012-12-08T20:35:09.413+00:00|37383395345414|568
2012-12-08T20:35:09.413+00:00|37383395345414|583
2012-12-08T20:35:09.413+00:00|37383395345414|1181
2012-12-08T20:35:09.413+00:00|37383395345414|1533
2012-12-08T20:35:09.413+00:00|37383395345414|2048
2012-12-08T20:35:09.413+00:00|37383395345414|2831
2012-12-08T20:35:09.413+00:00|37383395345414|2901
2012-12-08T20:35:09.413+00:00|37383395345414|2940
2012-12-08T20:35:09.413+00:00|37383395345414|3070
2012-12-08T20:35:09.413+00:00|37383395345414|5063
2012-12-08T20:35:09.413+00:00|37383395345414|6083
2012-12-08T20:35:09.413+00:00|37383395345414|6931
2012-12-08T20:35:09.413+00:00|37383395345414|7516
2012-12-08T20:35:09.413+00:00|37383395345414|7520
2012-12-08T20:35:09.413+00:00|37383395345414|12387
