creationDate|PersonId|PostId
2012-12-14T00:14:09.210+00:00|24189255811180|1168231309311
2012-12-14T00:20:40.656+00:00|21990232556030|1168231132816
2012-12-14T00:30:48.318+00:00|35184372089895|1168231471483
2012-12-14T00:32:30.355+00:00|4398046512103|1168231178848
2012-12-14T00:48:21.990+00:00|13194139533474|1168231486166
2012-12-14T00:52:14.574+00:00|15393162789916|1168231296029
2012-12-14T00:58:16.338+00:00|26388279067078|1168231262974
2012-12-14T01:02:13.527+00:00|4398046511151|1168231471483
2012-12-14T01:19:19.195+00:00|35184372090502|1168231442840
2012-12-14T01:31:13.749+00:00|28587302322697|1168231471483
2012-12-14T01:55:23.849+00:00|15393162789008|1168231471483
2012-12-14T01:55:54.400+00:00|8796093023809|1168231486166
2012-12-14T01:57:32.574+00:00|1065|1168231471483
2012-12-14T02:00:37.099+00:00|19791209300191|1168231303393
2012-12-14T02:29:40.253+00:00|2199023256503|1168231485734
2012-12-14T02:32:27.066+00:00|6597069767970|1168231361946
2012-12-14T02:44:42.377+00:00|21990232557184|1168231471483
2012-12-14T02:58:05.578+00:00|27|1168231442840
2012-12-14T03:14:57.012+00:00|13194139533818|1168231442840
2012-12-14T03:17:33.761+00:00|13194139533675|1168231471483
2012-12-14T03:23:43.021+00:00|19791209300541|1168231471483
2012-12-14T03:26:58.850+00:00|2199023256503|1168231361946
2012-12-14T03:31:30.143+00:00|28587302322713|1168231491766
2012-12-14T03:38:44.881+00:00|24189255811785|1168231262974
2012-12-14T03:42:19.888+00:00|8796093022589|1168231309311
2012-12-14T03:42:26.941+00:00|24189255812681|1168231471483
2012-12-14T03:43:58.646+00:00|32985348833610|1168231471511
2012-12-14T03:44:19.808+00:00|28587302322297|1168231346986
2012-12-14T03:48:52.386+00:00|24189255812167|1168231178848
2012-12-14T03:52:55.663+00:00|4398046512621|1168231271694
2012-12-14T03:54:42.307+00:00|1682|1168231221413
2012-12-14T03:55:12.781+00:00|32985348834321|1168231471483
2012-12-14T04:04:56.241+00:00|24189255812458|1168231442840
2012-12-14T04:10:05.717+00:00|15393162789912|1168231484406
2012-12-14T04:15:04.542+00:00|2199023256083|1168231471483
2012-12-14T04:17:02.746+00:00|8796093022904|1168231471483
2012-12-14T04:17:20.163+00:00|1223|1168231105838
2012-12-14T04:20:48.131+00:00|19791209300778|1168231491766
2012-12-14T04:24:55.037+00:00|4398046511608|1168231505288
2012-12-14T04:24:55.352+00:00|21990232556635|1168231505288
2012-12-14T04:24:55.429+00:00|4398046512189|1168231505288
2012-12-14T04:24:55.865+00:00|21990232556466|1168231505288
2012-12-14T04:24:56.008+00:00|24189255812167|1168231505288
2012-12-14T04:24:56.073+00:00|4398046511934|1168231505288
2012-12-14T04:24:56.419+00:00|24189255812037|1168231505288
2012-12-14T04:35:15.160+00:00|2199023257149|1168231178794
2012-12-14T04:37:18.724+00:00|10995116278729|1168231262974
2012-12-14T04:43:52.886+00:00|28587302323659|1168231471483
2012-12-14T04:47:25.265+00:00|24189255812167|1168231221413
2012-12-14T04:48:24.281+00:00|19791209300224|1168231105838
2012-12-14T04:54:56.184+00:00|17592186045627|1168231132816
2012-12-14T05:02:12.492+00:00|1682|1168231105838
2012-12-14T05:11:20.460+00:00|17592186045996|1168231178848
2012-12-14T05:15:56.544+00:00|4398046512770|1168231178794
2012-12-14T05:31:36.678+00:00|1428|1168231471483
2012-12-14T05:33:44.380+00:00|6597069768129|1168231471483
2012-12-14T05:47:12.069+00:00|17592186044794|1168231471483
2012-12-14T05:51:18.039+00:00|4398046511802|1168231221407
2012-12-14T05:55:19.285+00:00|21990232556610|1168231222521
2012-12-14T05:55:56.309+00:00|19791209300223|1168231471483
2012-12-14T06:01:40.123+00:00|19791209300333|1168231296029
2012-12-14T06:05:39.028+00:00|10995116278230|1168231247503
2012-12-14T06:07:10.906+00:00|21990232555748|1168231442311
2012-12-14T06:09:48.097+00:00|35184372089170|1168231486166
2012-12-14T06:10:21.359+00:00|24189255812511|1168231471483
2012-12-14T06:15:51.763+00:00|17592186044887|1168231271694
2012-12-14T06:17:43.366+00:00|28587302322885|1168231471483
2012-12-14T06:19:22.073+00:00|6597069768129|1168231282602
2012-12-14T06:20:03.892+00:00|2199023256472|1168231309311
2012-12-14T06:20:53.551+00:00|28587302322664|1168231122182
2012-12-14T06:22:26.388+00:00|13194139534460|1168231262974
2012-12-14T06:33:17.493+00:00|13194139534671|1168231296029
2012-12-14T06:35:10.713+00:00|13194139534169|1168231311424
2012-12-14T06:35:16.628+00:00|32985348834257|1168231150421
2012-12-14T06:37:49.532+00:00|17592186045813|1168231132816
2012-12-14T06:57:08.979+00:00|17592186045590|1168231271694
2012-12-14T06:57:21.740+00:00|26388279067761|1168231361946
2012-12-14T07:02:38.166+00:00|1649|1168231309311
2012-12-14T07:20:36.346+00:00|4398046511926|1168231151132
2012-12-14T07:21:33.260+00:00|32985348834254|1168231471483
2012-12-14T07:23:48.111+00:00|8796093023143|1168231471483
2012-12-14T07:24:49.862+00:00|30786325579172|1168231471511
2012-12-14T07:26:37.575+00:00|19791209301531|1168231506697
2012-12-14T07:40:27.218+00:00|30786325577795|1168231471483
2012-12-14T07:40:41.075+00:00|10995116279093|1168231178794
2012-12-14T07:56:34.459+00:00|21990232556064|1168231485162
2012-12-14T08:07:34.374+00:00|35184372090106|1168231160727
2012-12-14T08:08:17.967+00:00|24189255812674|1168231271694
2012-12-14T08:17:52.023+00:00|15393162789532|1168231296029
2012-12-14T08:28:42.739+00:00|21990232556172|1168231271694
2012-12-14T08:33:52.586+00:00|30786325579172|1168231314161
2012-12-14T08:46:52.676+00:00|4398046512103|1168231442302
2012-12-14T08:50:56.253+00:00|8796093023077|1168231178794
2012-12-14T09:00:21.277+00:00|21990232556610|1168231325703
2012-12-14T09:02:56.726+00:00|4398046512405|1168231311424
2012-12-14T09:06:52.908+00:00|17592186045071|1168231262974
2012-12-14T09:19:48.075+00:00|17592186045627|1168231222521
2012-12-14T09:23:56.100+00:00|28587302323130|1168231485734
2012-12-14T09:24:25.549+00:00|24189255811577|1168231361946
2012-12-14T09:38:15.266+00:00|15393162789916|1168231309311
2012-12-14T09:39:09.897+00:00|15393162790417|1168231471483
2012-12-14T09:44:49.875+00:00|6597069767446|1168231262974
