creationDate|Person1Id|Person2Id
2012-12-06T00:02:46.319+00:00|30786325578736|37383395345707
2012-12-06T00:06:34.735+00:00|8796093023209|35184372089511
2012-12-06T00:14:22.551+00:00|1312|37383395345531
2012-12-06T00:22:53.102+00:00|19791209300650|30786325577990
2012-12-06T02:07:50.846+00:00|26388279067742|37383395345707
2012-12-06T02:14:30.194+00:00|17592186045996|21990232556610
2012-12-06T02:47:06.643+00:00|10995116279024|35184372090040
2012-12-06T02:51:21.805+00:00|4398046511926|35184372090502
2012-12-06T03:01:03.902+00:00|15393162789916|35184372090415
2012-12-06T03:03:39.039+00:00|24189255811765|35184372090106
2012-12-06T03:07:07.305+00:00|24189255811431|35184372090040
2012-12-06T03:39:38.120+00:00|4398046512273|37383395345531
2012-12-06T03:55:21.702+00:00|24189255812068|35184372088985
2012-12-06T04:08:01.560+00:00|28587302322216|28587302323090
2012-12-06T04:09:38.159+00:00|17592186044609|37383395345764
2012-12-06T04:44:00.839+00:00|19791209301511|37383395346041
2012-12-06T04:47:01.713+00:00|2199023257093|32985348833556
2012-12-06T04:47:21.519+00:00|10995116278271|35184372089942
2012-12-06T04:53:23.246+00:00|19791209300026|24189255811081
2012-12-06T04:56:06.871+00:00|6597069768129|30786325577809
2012-12-06T06:04:33.439+00:00|35184372089116|35184372090106
2012-12-06T06:07:31.068+00:00|15393162790123|35184372088856
2012-12-06T06:12:17.694+00:00|17592186044794|30786325578576
2012-12-06T07:08:09.685+00:00|24189255812167|37383395346041
2012-12-06T07:28:27.157+00:00|4398046512351|26388279067353
2012-12-06T08:07:54.013+00:00|26388279067987|35184372089798
2012-12-06T08:26:16.647+00:00|4398046512621|8796093023573
2012-12-06T08:33:54.290+00:00|26388279067210|32985348834010
2012-12-06T08:41:14.386+00:00|13194139534942|32985348833485
2012-12-06T09:04:31.362+00:00|21990232556130|35184372089126
2012-12-06T09:17:34.703+00:00|32985348833485|35184372089942
2012-12-06T09:24:48.640+00:00|26388279067210|37383395344954
2012-12-06T09:35:22.510+00:00|8796093023573|35184372089936
2012-12-06T10:17:24.146+00:00|32985348833485|35184372088856
2012-12-06T10:36:41.042+00:00|26388279067210|37383395345452
2012-12-06T10:42:36.133+00:00|1251|37383395344931
2012-12-06T11:39:36.572+00:00|10995116279037|15393162789357
2012-12-06T11:46:48.187+00:00|4398046512405|37383395345764
2012-12-06T12:15:29.632+00:00|13194139534659|37383395345948
2012-12-06T13:02:28.417+00:00|21990232556030|35184372089133
2012-12-06T13:02:45.511+00:00|2199023257093|28587302323795
2012-12-06T13:56:26.048+00:00|6597069767706|28587302323795
2012-12-06T14:06:40.341+00:00|8796093023077|30786325577994
2012-12-06T14:32:21.629+00:00|24189255812066|24189255812167
2012-12-06T14:46:58.391+00:00|8796093022784|37383395345239
2012-12-06T14:50:43.798+00:00|24189255811413|32985348834010
2012-12-06T14:55:57.061+00:00|10995116278727|10995116279339
2012-12-06T15:17:47.795+00:00|4398046511247|35184372089719
2012-12-06T15:23:08.818+00:00|15393162789106|19791209301531
2012-12-06T16:28:25.657+00:00|4398046512008|37383395345531
2012-12-06T17:05:39.385+00:00|28587302323003|35184372089798
2012-12-06T17:33:52.177+00:00|1204|37383395345991
2012-12-06T17:45:12.738+00:00|26388279067742|28587302322225
2012-12-06T17:53:33.505+00:00|17592186044826|30786325578073
2012-12-06T18:10:03.152+00:00|17592186044725|32985348834350
2012-12-06T18:25:56.015+00:00|4398046512351|32985348833515
2012-12-06T18:32:29.273+00:00|30786325579231|37383395346041
2012-12-06T18:38:38.198+00:00|8796093022685|32985348834072
2012-12-06T18:46:12.121+00:00|10995116279045|28587302322307
2012-12-06T18:47:54.281+00:00|13194139533448|37383395344428
2012-12-06T19:43:11.181+00:00|1305|37383395344412
2012-12-06T20:01:04.303+00:00|15393162789916|37383395346064
2012-12-06T20:01:56.282+00:00|8796093022948|26388279066936
2012-12-06T20:02:05.030+00:00|15393162789919|35184372088856
2012-12-06T20:04:24.758+00:00|1640|28587302323389
2012-12-06T20:06:55.882+00:00|2199023256293|35184372089942
2012-12-06T20:11:12.482+00:00|32985348833746|35184372089126
2012-12-06T20:57:18.907+00:00|28587302322808|32985348833559
2012-12-06T21:11:45.196+00:00|8796093022726|17592186044648
2012-12-06T21:15:48.395+00:00|8796093023387|35184372090060
2012-12-06T23:33:31.962+00:00|21990232556493|35184372089798
2012-12-06T23:37:22.221+00:00|26388279068086|28587302323340
