creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-26T03:22:20.682+00:00|1168231107442|31.209.42.207|Internet Explorer|ok|2|13194139533342|101||1168231107438
2012-12-26T07:47:55.588+00:00|1168231107437|31.192.132.124|Firefox|About Osama bin Laden, rror, with a US$25 million bounty by the Federal Bur|75|35184372088871|56||1168231107434
2012-12-26T07:48:56.734+00:00|1168231107440|46.154.44.101|Firefox|I see|5|15393162788877|105||1168231107437
2012-12-26T17:17:15.020+00:00|1168231108514|77.245.239.11|Firefox|great|5|14|80|1168231108506|
2012-12-26T18:41:20.755+00:00|1168231108516|77.245.239.11|Firefox|About Estonia, ed to Finnish. One distinctive feature that has caused a great|77|14|80|1168231108506|
2012-12-26T19:13:02.490+00:00|1168231108520|186.64.7.5|Firefox|right|5|26388279066658|61||1168231108516
2012-12-26T20:13:02.580+00:00|1168231108483|192.190.31.253|Chrome|About Kingdom of Ireland, of Ireland by the Crown of Ireland Act 1542 and the Act o|83|13194139533352|49|1168231108477|
2012-12-26T20:14:49.385+00:00|1168231108478|41.223.177.12|Safari|ok|2|28587302322209|60|1168231108477|
2012-12-26T20:55:26.108+00:00|1168231108479|27.122.45.252|Internet Explorer|good|4|10995116277782|52|1168231108477|
2012-12-26T21:46:57.187+00:00|1168231108524|1.2.2.77|Firefox|I see|5|8796093022237|1||1168231108516
2012-12-26T21:57:28.186+00:00|1168231105398|27.98.220.136|Firefox|roflol|6|35184372088856|1|1099511628651|
2012-12-26T23:03:16.399+00:00|1168231108486|77.245.239.11|Firefox|thanks|6|14|80|1168231108477|
2012-12-26T23:26:40.757+00:00|1168231108482|1.2.2.77|Firefox|ok|2|8796093022237|1|1168231108477|
