creationDate|ForumId|TagId
2012-12-09T00:32:46.802+00:00|1168231119778|9150
2012-12-09T00:37:42.734+00:00|1168231121224|3095
2012-12-09T00:46:18.812+00:00|1168231120317|2041
2012-12-09T02:58:17.034+00:00|1168231115452|1180
2012-12-09T03:08:31.068+00:00|1168231104775|5153
2012-12-09T03:52:08.142+00:00|1168231118995|1153
2012-12-09T04:05:55.695+00:00|1168231121236|775
2012-12-09T04:05:55.695+00:00|1168231121236|785
2012-12-09T04:05:55.695+00:00|1168231121236|1401
2012-12-09T04:05:55.695+00:00|1168231121236|1403
2012-12-09T04:05:55.695+00:00|1168231121236|1673
2012-12-09T04:05:55.695+00:00|1168231121236|1764
2012-12-09T04:05:55.695+00:00|1168231121236|1909
2012-12-09T04:05:55.695+00:00|1168231121236|2054
2012-12-09T04:05:55.695+00:00|1168231121236|2072
2012-12-09T04:05:55.695+00:00|1168231121236|2790
2012-12-09T04:05:55.695+00:00|1168231121236|2886
2012-12-09T04:05:55.695+00:00|1168231121236|2907
2012-12-09T04:05:55.695+00:00|1168231121236|2910
2012-12-09T04:05:55.695+00:00|1168231121236|2915
2012-12-09T04:05:55.695+00:00|1168231121236|2953
2012-12-09T04:05:55.695+00:00|1168231121236|3009
2012-12-09T04:05:55.695+00:00|1168231121236|3052
2012-12-09T04:05:55.695+00:00|1168231121236|3081
2012-12-09T04:05:55.695+00:00|1168231121236|5163
2012-12-09T04:05:55.695+00:00|1168231121236|5174
2012-12-09T04:05:55.695+00:00|1168231121236|5191
2012-12-09T04:05:55.695+00:00|1168231121236|5440
2012-12-09T04:05:55.695+00:00|1168231121236|5785
2012-12-09T04:05:55.695+00:00|1168231121236|6962
2012-12-09T04:05:55.695+00:00|1168231121236|7586
2012-12-09T04:05:55.695+00:00|1168231121236|7857
2012-12-09T04:05:55.695+00:00|1168231121236|11135
2012-12-09T04:05:55.695+00:00|1168231121236|11945
2012-12-09T04:05:55.695+00:00|1168231121236|12502
2012-12-09T04:05:55.695+00:00|1168231121236|13155
2012-12-09T04:05:55.695+00:00|1168231121236|13463
2012-12-09T04:06:35.303+00:00|1168231120114|12426
2012-12-09T04:08:44.801+00:00|1168231120548|7542
2012-12-09T05:22:34.763+00:00|1168231121262|1612
2012-12-09T06:46:48.201+00:00|1168231116325|1501
2012-12-09T07:57:10.093+00:00|1168231105732|1180
2012-12-09T09:25:34.773+00:00|1168231119805|9063
2012-12-09T10:02:40.931+00:00|1168231120315|14812
2012-12-09T10:17:58.980+00:00|1168231120093|5115
2012-12-09T10:31:07.876+00:00|1168231120902|10222
2012-12-09T10:59:01.380+00:00|1168231120708|781
2012-12-09T11:25:05.117+00:00|1168231120790|3108
2012-12-09T12:36:48.724+00:00|1168231106084|2780
2012-12-09T13:10:47.578+00:00|1168231112858|2849
2012-12-09T13:41:14.834+00:00|1168231120453|1747
2012-12-09T13:57:28.533+00:00|1168231121074|2816
2012-12-09T14:32:49.142+00:00|1168231106930|1
2012-12-09T14:33:42.792+00:00|1168231113594|9076
2012-12-09T14:35:52.818+00:00|1168231114056|11012
2012-12-09T15:20:37.820+00:00|1168231121194|2045
2012-12-09T16:12:45.744+00:00|1168231121094|1611
2012-12-09T17:16:34.280+00:00|1168231114358|2948
2012-12-09T17:17:26.081+00:00|1168231121267|1454
2012-12-09T20:28:58.300+00:00|1168231116794|1863
2012-12-09T20:33:00.425+00:00|1168231121257|780
2012-12-09T20:33:00.425+00:00|1168231121257|2073
2012-12-09T20:58:10.084+00:00|1168231118261|1574
