creationDate|ForumId|PersonId
2012-12-19T00:03:09.305+00:00|893353213180|37383395345628
2012-12-19T00:04:17.897+00:00|274877909738|37383395344751
2012-12-19T00:05:19.609+00:00|343597391791|21990232555855
2012-12-19T00:05:19.609+00:00|687194780467|10995116277805
2012-12-19T00:08:52.120+00:00|1168231116819|1312
2012-12-19T00:08:52.120+00:00|1168231116819|10995116278132
2012-12-19T00:08:52.120+00:00|1168231116819|17592186045670
2012-12-19T00:08:52.120+00:00|1168231116819|19791209300156
2012-12-19T00:08:52.120+00:00|1168231116819|19791209301454
2012-12-19T00:08:52.120+00:00|1168231116819|21990232556858
2012-12-19T00:08:52.120+00:00|1168231116819|24189255811917
2012-12-19T00:08:52.120+00:00|1168231116819|24189255812167
2012-12-19T00:08:52.120+00:00|1168231116819|26388279067202
2012-12-19T00:08:52.120+00:00|1168231116819|30786325578253
2012-12-19T00:08:52.120+00:00|1168231116819|35184372090311
2012-12-19T00:08:52.120+00:00|1168231116819|37383395344977
2012-12-19T00:14:05.230+00:00|755914253192|37383395344751
2012-12-19T00:19:20.565+00:00|1168231105951|2199023256914
2012-12-19T00:19:20.565+00:00|1168231105951|2199023257001
2012-12-19T00:19:20.565+00:00|1168231105951|2199023257181
2012-12-19T00:19:20.565+00:00|1168231105951|4398046511147
2012-12-19T00:19:20.565+00:00|1168231105951|4398046511304
2012-12-19T00:19:20.565+00:00|1168231105951|4398046512405
2012-12-19T00:19:20.565+00:00|1168231105951|10995116279272
2012-12-19T00:19:20.565+00:00|1168231105951|21990232556183
2012-12-19T00:19:20.565+00:00|1168231105951|30786325578736
2012-12-19T00:19:20.565+00:00|1168231105951|37383395346069
2012-12-19T00:24:25.434+00:00|1168231107735|32985348833578
2012-12-19T00:27:43.231+00:00|1099511643827|17592186044648
2012-12-19T00:28:34.355+00:00|1168231121240|2199023256083
2012-12-19T00:38:42.129+00:00|1168231120893|17592186045190
2012-12-19T01:06:26.835+00:00|137438956694|6597069767723
2012-12-19T01:10:51.681+00:00|343597392226|30786325578073
2012-12-19T01:10:51.681+00:00|962072690164|10995116278421
2012-12-19T01:14:57.103+00:00|274877914532|37383395346069
2012-12-19T01:14:57.103+00:00|1168231121325|8796093023477
2012-12-19T01:24:10.773+00:00|1168231121178|1312
2012-12-19T01:24:29.416+00:00|343597391979|37383395344977
2012-12-19T01:24:29.416+00:00|1168231121236|10995116278132
2012-12-19T01:25:42.408+00:00|1030792165218|2199023256616
2012-12-19T01:26:45.705+00:00|1168231104715|1204
2012-12-19T01:26:45.705+00:00|1168231104715|13194139534610
2012-12-19T01:26:45.705+00:00|1168231104715|26388279066773
2012-12-19T01:29:08.269+00:00|893353213180|32985348833291
