creationDate|ForumId|TagId
2012-12-18T05:14:52.982+00:00|1168231120213|61
2012-12-18T05:24:56.420+00:00|1168231115296|2983
2012-12-18T07:06:09.527+00:00|1168231105584|565
2012-12-18T07:10:20.888+00:00|1168231120706|1180
2012-12-18T10:00:38.935+00:00|1168231111023|798
2012-12-18T11:33:31.012+00:00|1168231112174|795
2012-12-18T11:39:44.371+00:00|1168231116382|2820
2012-12-18T11:55:20.678+00:00|1168231117880|1
2012-12-18T11:59:14.509+00:00|1168231104780|1985
2012-12-18T12:10:02.625+00:00|1168231120128|2068
2012-12-18T12:37:45.288+00:00|1168231115914|1206
2012-12-18T13:23:15.292+00:00|1168231115644|1694
2012-12-18T13:53:09.383+00:00|1168231120053|4843
2012-12-18T15:04:17.114+00:00|1168231109370|2092
2012-12-18T15:17:08.460+00:00|1168231119520|1762
2012-12-18T16:17:22.754+00:00|1168231119705|9097
2012-12-18T16:37:51.808+00:00|1168231109646|6
2012-12-18T16:39:22.153+00:00|1168231110130|2843
2012-12-18T16:44:22.703+00:00|1168231121275|416
2012-12-18T16:44:22.703+00:00|1168231121275|417
2012-12-18T16:44:22.703+00:00|1168231121275|1679
2012-12-18T16:44:22.703+00:00|1168231121275|1987
2012-12-18T16:44:22.703+00:00|1168231121275|2792
2012-12-18T16:44:22.703+00:00|1168231121275|2795
2012-12-18T16:44:22.703+00:00|1168231121275|2813
2012-12-18T16:44:22.703+00:00|1168231121275|2847
2012-12-18T16:44:22.703+00:00|1168231121275|2886
2012-12-18T16:44:22.703+00:00|1168231121275|2909
2012-12-18T16:44:22.703+00:00|1168231121275|2971
2012-12-18T16:44:22.703+00:00|1168231121275|3030
2012-12-18T16:44:22.703+00:00|1168231121275|3037
2012-12-18T16:44:22.703+00:00|1168231121275|5438
2012-12-18T16:44:22.703+00:00|1168231121275|7005
2012-12-18T16:44:22.703+00:00|1168231121275|7523
2012-12-18T16:46:32.695+00:00|1168231113884|2356
2012-12-18T18:03:41.159+00:00|1168231119809|3004
2012-12-18T21:46:58.254+00:00|1168231108248|9058
2012-12-18T23:04:03.216+00:00|1168231116909|1152
2012-12-18T23:38:08.496+00:00|1168231109051|1442
2012-12-18T23:39:21.318+00:00|1168231109590|138
2012-12-18T23:50:20.322+00:00|1168231121238|139
2012-12-18T23:50:20.322+00:00|1168231121238|1452
2012-12-18T23:50:20.322+00:00|1168231121238|1501
2012-12-18T23:50:20.322+00:00|1168231121238|1545
2012-12-18T23:50:20.322+00:00|1168231121238|2014
2012-12-18T23:50:20.322+00:00|1168231121238|2082
2012-12-18T23:50:20.322+00:00|1168231121238|2788
2012-12-18T23:50:20.322+00:00|1168231121238|2794
2012-12-18T23:50:20.322+00:00|1168231121238|3054
2012-12-18T23:50:20.322+00:00|1168231121238|5543
2012-12-18T23:50:20.322+00:00|1168231121238|7514
2012-12-18T23:50:20.322+00:00|1168231121238|8001
