creationDate|PersonId|CommentId
2012-10-07T22:27:16.730+00:00|21990232555855|1099511628185
2011-09-10T00:46:53.348+00:00|17592186045813|618475291065
2011-09-09T10:52:38.159+00:00|19791209301104|618475291065
2012-03-24T01:47:24.594+00:00|6597069767381|893353198139
2012-01-05T07:08:06.910+00:00|910|755914244721
2012-06-19T04:12:02.976+00:00|981|962072675001
2012-06-15T01:58:47.524+00:00|1223|962072675001
2012-06-14T10:49:50.285+00:00|1443|962072675001
2012-06-15T03:55:08.101+00:00|1582|962072675001
2012-06-18T02:32:21.278+00:00|1682|962072675001
2012-06-17T06:48:48.247+00:00|2199023255898|962072675001
2012-06-18T08:56:32.970+00:00|2199023256055|962072675001
2012-06-18T19:33:51.645+00:00|2199023256304|962072675001
2012-06-13T15:09:16.565+00:00|2199023256573|962072675001
2012-06-19T05:37:13.703+00:00|4398046511247|962072675001
2012-06-17T13:57:41.279+00:00|4398046511357|962072675001
2012-06-13T10:36:46.222+00:00|4398046512195|962072675001
2012-06-19T06:49:08.824+00:00|4398046512351|962072675001
2012-06-16T23:08:46.664+00:00|4398046512585|962072675001
2012-06-13T13:13:59.977+00:00|6597069767216|962072675001
2012-06-15T19:25:37.686+00:00|6597069768067|962072675001
2012-06-17T15:35:49.894+00:00|6597069768249|962072675001
2012-06-18T06:41:53.686+00:00|8796093022402|962072675001
2012-06-15T17:42:45.398+00:00|8796093022932|962072675001
2012-06-14T03:34:14.295+00:00|8796093023537|962072675001
2012-06-13T05:51:13.994+00:00|8796093023616|962072675001
2012-06-14T05:08:35.471+00:00|8796093023864|962072675001
2012-06-15T07:09:04.158+00:00|8796093023891|962072675001
2012-06-19T22:53:51.341+00:00|8796093023896|962072675001
2012-06-13T09:53:04.036+00:00|10995116277761|962072675001
2012-06-13T06:54:34.062+00:00|10995116277892|962072675001
2012-06-15T21:05:32.742+00:00|10995116278083|962072675001
2012-06-19T19:33:03.677+00:00|10995116278091|962072675001
2012-06-18T14:58:25.400+00:00|10995116278230|962072675001
2012-06-13T06:28:48.027+00:00|10995116278274|962072675001
2012-06-13T16:42:00.254+00:00|10995116278326|962072675001
2012-06-15T21:24:21.974+00:00|10995116278710|962072675001
2012-06-15T18:19:49.717+00:00|10995116278767|962072675001
2012-06-16T04:56:07.773+00:00|10995116279335|962072675001
2012-06-19T07:35:45.892+00:00|10995116279452|962072675001
2012-06-20T00:24:51.216+00:00|13194139533966|962072675001
2012-06-16T23:10:27.024+00:00|15393162788957|962072675001
2012-06-15T21:35:25.627+00:00|15393162789023|962072675001
