creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-29T00:00:06.306+00:00|1168231445398|31.31.37.173|Chrome|About Napoleon, Italy that would lead to the two nations' About Yevgeny Kafelnikov,|83|37383395345761|48|1168231445397|
2012-12-29T00:00:08.332+00:00|1168231262010|82.102.53.174|Firefox|no way!|7|24189255811799|93||1168231262009
2012-12-29T00:00:26.689+00:00|1168231262412|103.3.249.211|Chrome|thx|3|35184372090503|58|1168231262403|
2012-12-29T00:00:53.776+00:00|1168231332242|143.108.178.52|Chrome|About Ulysses S. Grant, the Alabama ClaimAbout Snoop Dogg, k of its release,About|82|10995116278390|49||1099511855505
2012-12-29T00:01:12.995+00:00|1168231471864|150.165.53.206|Internet Explorer|About Gustav Mahler, his Eighth SymphAbout Nicolas Sarkozy, and closer coopeAbout Richard Wa|92|35184372089133|49|962073041655|
2012-12-29T00:01:23.712+00:00|1168231475861|132.247.65.175|Internet Explorer|I see|5|37383395344865|53|755914615431|
2012-12-29T00:01:23.824+00:00|1168231311937|27.54.224.14|Internet Explorer|I see|5|24189255811142|1|1168231311931|
2012-12-29T00:01:25.816+00:00|1168231329043|1.23.139.47|Firefox|yes|3|19791209300828|0|1168231329036|
2012-12-29T00:02:02.444+00:00|1168231494082|1.58.192.242|Chrome|great|5|17592186045590|1|1168231494075|
2012-12-29T00:02:08.569+00:00|1168231338449|91.216.122.26|Chrome|About 19-2000, 19/2000, is a song from the Gorillaz' selfAbout Botswana, es use Bot|83|37383395345078|86||1168231338440
2012-12-29T00:02:13.396+00:00|1168231189007|46.108.135.30|Firefox|thanks|6|4398046511867|95|1168231189004|
2012-12-29T00:02:35.050+00:00|1168231290876|80.246.0.21|Internet Explorer|right|5|32985348833375|60|1168231290870|
2012-12-29T00:02:41.623+00:00|1168231208060|192.68.138.254|Opera|yes|3|26388279067204|104||1168231208058
2012-12-29T00:03:04.490+00:00|1168231431837|27.98.215.42|Chrome|roflol|6|37383395344787|1||962073001627
2012-12-29T00:03:25.737+00:00|1168231196129|27.5.116.14|Firefox|About Elizabeth II, e televised. Between 1956 and 1992, the numAbout Barabajagal, te|84|32985348833938|0||1168231196115
2012-12-29T00:03:41.347+00:00|1168231379664|1.4.5.196|Internet Explorer|no way!|7|28587302322668|1||1168231379660
2012-12-29T00:04:12.856+00:00|1168231453238|41.75.71.159|Chrome|yes|3|26388279067353|73||1168231453232
2012-12-29T00:05:31.312+00:00|1168231434246|41.222.21.97|Firefox|About John Mayer, 07 Mayer won Best Pop Vocal Album for ContAbout Show You the Way|83|37383395344878|110||1168231434241
2012-12-29T00:05:35.988+00:00|1168231493110|31.129.149.228|Firefox|About Wolfgang Amadeus Mozart, y from others, and developed a brilliance aAbout Georg|85|37383395345249|72|1099512016368|
2012-12-29T00:05:39.139+00:00|1168231427981|46.23.131.70|Chrome|About Wilhelm II, German Emperor, d fled to exiAbout Ian Fleming,  stages of OpAbout K|86|24189255811917|72||1168231427975
2012-12-29T00:05:54.927+00:00|1168231347511|14.139.2.205|Firefox|About David Hume, ithout direct impressions of a metaphysical self, he conAbout William Faulkner, med for his n|111|26388279067480|0|1168231347509|
2012-12-29T00:06:02.123+00:00|1168231366737|132.247.65.175|Internet Explorer|fine|4|37383395344865|53|755914506319|
2012-12-29T00:06:12.690+00:00|1168231500100|101.209.151.210|Firefox|About Socialist Federal Republic of Yugoslavia, ong the multiple ethnicities within the constituent republics, followed by collapse of inter-re|143|21990232556466|0||1168231500097
2012-12-29T00:06:21.684+00:00|1168231347516|88.87.228.173|Firefox|no|2|21990232556858|79||1168231347511
2012-12-29T00:06:23.279+00:00|1168231347519|27.116.49.136|Internet Explorer|About William Faulkner, ated based on Lafayette County, where he spAbout Jackie Chan,|85|19791209300956|0||1168231347511
2012-12-29T00:07:04.607+00:00|1168231429835|49.156.154.186|Internet Explorer|roflol|6|24189255812556|0||1168231429832
2012-12-29T00:07:08.214+00:00|1168231364556|41.222.21.97|Firefox|thx|3|37383395344878|110||893353457611
2012-12-29T00:07:08.604+00:00|1168231248794|1.2.2.59|Chrome|yes|3|32985348833485|1||1099511772055
2012-12-29T00:07:12.611+00:00|1168231387966|41.222.21.97|Firefox|duh|3|37383395344878|110||1168231387957
2012-12-29T00:07:23.514+00:00|1168231122536|121.127.18.252|Firefox|About Samuel Beckett, l writers of the 20th century. Strongly influenced by James|81|15393162789178|55||1168231122535
2012-12-29T00:07:40.932+00:00|1168231432185|212.217.64.55|Opera|right|5|24189255812512|87||1168231432184
2012-12-29T00:07:44.516+00:00|1168231107546|1.118.77.242|Firefox|good|4|10995116278996|1|549755816917|
2012-12-29T00:07:52.276+00:00|1168231347520|41.209.166.97|Safari|ok|2|30786325577990|60||1168231347511
2012-12-29T00:08:00.941+00:00|1168231260989|103.3.249.211|Chrome|LOL|3|35184372090503|58||687194923831
2012-12-29T00:08:08.189+00:00|1168231354117|213.55.86.56|Safari|About Mahmud of Ghazni, ands and the northwestern IAbout Frank Lloyd Wright,  ph|80|35184372089362|76||1099511877372
2012-12-29T00:08:08.547+00:00|1168231405203|24.38.120.200|Internet Explorer|duh|3|32985348834928|57|1099511928465|
2012-12-29T00:08:09.649+00:00|1168231145175|61.95.158.217|Opera|About Luciano Pavarotti, afterwards, also on About Marilyn Monroe, p (1956)|76|32985348834358|0|755914284753|
2012-12-29T00:08:16.401+00:00|1168231122538|81.17.167.143|Internet Explorer|LOL|3|15393162789716|82||1168231122536
2012-12-29T00:10:19.789+00:00|1168231310340|77.90.67.95|Firefox|ok|2|24189255812458|23||1168231310334
2012-12-29T00:11:18.170+00:00|1168231193097|14.192.155.246|Internet Explorer|About Nikolay Davydenko,  Vladimirovich Davydenko (Russian: НиколайAbout Socialist|82|37383395345628|54|1168231193096|
2012-12-29T00:11:25.264+00:00|1168231448427|41.222.21.97|Firefox|About Adolf Hitler, nich prior to World War I, About Henry Clay, ster and John C|80|37383395344878|110||1099511971690
2012-12-29T00:11:27.540+00:00|1168231372846|2.210.112.200|Internet Explorer|cool|4|19791209301104|50||1168231372844
2012-12-29T00:11:48.896+00:00|1168231445497|31.31.37.173|Chrome|fine|4|37383395345761|48|893353538552|
2012-12-29T00:11:59.771+00:00|1168231216586|41.222.21.97|Firefox|cool|4|37383395344878|110||1030792263110
2012-12-29T00:12:52.614+00:00|1168231145182|14.102.188.25|Chrome|fine|4|17592186045284|0||1168231145175
2012-12-29T00:13:48.869+00:00|1168231483486|49.213.50.238|Firefox|yes|3|10995116277819|0||1168231483476
2012-12-29T00:14:19.059+00:00|1168231263772|24.40.243.20|Chrome|About George Gershwin, anist. Gershwin's compositions spaAbout Wright brothers,  other experimenters|101|17592186045804|57||1168231263767
2012-12-29T00:14:20.619+00:00|1168231488515|196.32.227.177|Chrome|About Brazil, he Atlantic Ocean on the east, Brazil has a coastline of 7,491 km (4,655 mi). It is bordered on the north by Venezuela, Guyana, Surinam|149|1555|83||1168231488514
2012-12-29T00:14:35.620+00:00|1168231187473|31.192.66.181|Firefox|About Bosnia and Herzegovina, all themselves Dobri Bošnjani (Good BosniaAbout East|82|8796093022726|72||1168231187472
2012-12-29T00:14:46.867+00:00|1168231243831|1.2.1.26|Chrome|great|5|19791209300364|1|1168231243819|
2012-12-29T00:14:58.025+00:00|1168231473279|31.170.111.118|Firefox|cool|4|8796093022449|50|1168231473278|
2012-12-29T00:15:07.412+00:00|1168231203343|27.115.162.225|Firefox|LOL|3|6597069767615|98||1168231203342
2012-12-29T00:15:22.721+00:00|1168231189466|49.50.8.170|Firefox|yes|3|8796093022948|51|1168231189453|
2012-12-29T00:16:16.467+00:00|1168231107532|1.118.77.242|Firefox|fine|4|10995116278996|1||893353200586
2012-12-29T00:16:29.711+00:00|1168231122562|42.83.84.215|Chrome|good|4|17592186044574|54|1168231122556|
2012-12-29T00:16:31.051+00:00|1168231238005|198.50.19.91|Opera|duh|3|37383395345920|49|274878040422|
2012-12-29T00:16:55.045+00:00|1168231471865|123.242.203.109|Chrome|cool|4|21990232556064|55||1168231471864
2012-12-29T00:17:14.263+00:00|1168231189457|103.1.236.64|Firefox|right|5|13194139534338|58|1168231189453|
2012-12-29T00:18:08.215+00:00|1168231292154|109.185.57.61|Internet Explorer|About Closer to Home, ing eight albums that were released by Capitol records.|78|10995116278132|86||1168231292148
2012-12-29T00:18:22.435+00:00|1168231470356|27.116.21.190|Opera|I see|5|37383395345473|0||1099511993609
2012-12-29T00:18:36.174+00:00|1168231256271|14.191.113.145|Internet Explorer|About Paradorn Srichaphan, yer from TAbout James II of England, ey regardeAbout Jane Auste|90|4398046512273|58||1168231256270
2012-12-29T00:19:04.153+00:00|1168231268445|46.29.29.10|Internet Explorer|About Drift Away,  Dobie Gray's biggest hit, peaking at About Hannibal, II|74|24189255812167|50||1168231268440
2012-12-29T00:20:18.383+00:00|1168231386467|41.222.21.97|Firefox|ok|2|37383395344878|110|549756095841|
