creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-30T00:00:03.354+00:00|1168231301477|14.139.2.205|Firefox|About Ray Bradbury, (1953) and for the science fiction stories gathered together as The Martian Chronicles (1950) and The Illustrated Man (1951), Brad|150|26388279067480|0|1168231301466|
2012-12-30T00:00:05.088+00:00|1168231457663|61.8.130.160|Chrome|About Hamid Karzai, ministration. He was tAbout Stephen King, al Book Foundation awaAb|86|32985348834672|0|824634073982|
2012-12-30T00:01:43.931+00:00|1168231312016|31.211.182.228|Safari|About The Chronicle of the Black Sword, st written by Roger Neville-Neil. Pri|77|2199023255851|50|1168231312010|
2012-12-30T00:02:42.604+00:00|1168231169391|27.98.219.38|Internet Explorer|no way!|7|26388279067202|1||1168231169388
2012-12-30T00:04:57.453+00:00|1168231312022|60.254.7.195|Firefox|thanks|6|26388279068184|0||1168231312016
2012-12-30T00:05:42.705+00:00|1168231165496|58.187.48.100|Chrome|no|2|35184372089265|58||1168231165495
2012-12-30T00:06:06.574+00:00|1168231318604|27.61.225.146|Internet Explorer|LOL|3|37383395345531|0|412317074507|
2012-12-30T00:06:10.369+00:00|1168231508257|200.0.171.147|Chrome|About Pyotr Ilyich Tchaikovsky, n its importance. His sudden death at the age of 53About George S. P|100|28587302323487|91||1168231508252
2012-12-30T00:07:10.812+00:00|1168231296701|195.94.7.109|Internet Explorer|thanks|6|28587302322542|109||1168231296699
2012-12-30T00:07:53.018+00:00|1168231134608|41.222.21.97|Firefox|About Samuel Johnson, . Johnson was a devoutAbout Video Killed the Radio Star, t was the first music About Guatemala, atemala and Central AmAbout Paris|151|37383395344878|110||962072704399
2012-12-30T00:08:07.516+00:00|1168231182341|91.191.192.127|Firefox|yes|3|24189255811081|4|412316938238|
2012-12-30T00:09:44.227+00:00|1168231352470|204.79.148.6|Firefox|duh|3|37383395344977|50|824633968779|
2012-12-30T00:11:00.331+00:00|1168231461461|198.50.19.91|Opera|ok|2|37383395345920|49||1168231461460
2012-12-30T00:11:37.285+00:00|1168231467490|132.247.65.175|Internet Explorer|cool|4|37383395344865|53||1168231467489
2012-12-30T00:11:46.351+00:00|1168231243826|27.112.89.16|Firefox|roflol|6|35184372089511|1||1168231243824
2012-12-30T00:11:55.928+00:00|1168231376307|195.26.130.156|Chrome|duh|3|10995116278230|38||1168231376292
2012-12-30T00:12:09.061+00:00|1168231222278|103.1.114.133|Chrome|duh|3|19791209301580|0||1168231222269
2012-12-30T00:12:32.230+00:00|1168231128302|14.0.11.110|Internet Explorer|ok|2|21990232557110|52||1168231128295
2012-12-30T00:12:38.676+00:00|1168231121618|31.133.104.65|Chrome|yes|3|17592186044674|56||1168231121617
2012-12-30T00:12:42.476+00:00|1168231490350|39.124.83.2|Firefox|maybe|5|21990232556159|98|1168231490347|
2012-12-30T00:13:03.105+00:00|1168231226090|1.6.201.95|Firefox|good|4|4398046511851|0||1168231226088
2012-12-30T00:14:09.077+00:00|1168231111670|41.222.21.97|Firefox|right|5|37383395344878|110|1099511634933|
2012-12-30T00:14:55.696+00:00|1168231239797|46.17.230.107|Internet Explorer|About Karl Marx, n to work oAbout Mustafa Kemal Atatürk, e former OtAbout Alfred, Lor|85|35184372090311|3||549755949165
2012-12-30T00:16:06.013+00:00|1168231269695|27.50.41.194|Firefox|yes|3|8796093023536|1||1168231269694
2012-12-30T00:16:12.807+00:00|1168231323626|204.79.148.6|Firefox|I see|5|37383395344977|50||1168231323623
2012-12-30T00:16:35.397+00:00|1168231211399|41.74.150.41|Firefox|duh|3|35184372088850|97|755914350968|
2012-12-30T00:17:02.820+00:00|1168231253248|106.65.8.110|Chrome|duh|3|28587302323609|94|274878055669|
2012-12-30T00:17:05.845+00:00|1168231290627|120.50.191.30|Chrome|About Akira Kurosawa, 'Or for Kagemusha, though more often abroad About The Purple Peo|86|32985348834814|58|1168231290625|
2012-12-30T00:17:13.418+00:00|1168231494377|61.95.250.228|Firefox|thx|3|4398046512286|0||1168231494368
2012-12-30T00:17:24.501+00:00|1168231126878|79.169.5.189|Firefox|no way!|7|37383395344931|93||1168231126872
2012-12-30T00:18:13.448+00:00|1168231137168|198.50.19.91|Opera|good|4|37383395345920|49|274877939597|
2012-12-30T00:18:14.998+00:00|1168231187330|103.1.199.73|Internet Explorer|fine|4|32985348833688|0||1168231187325
2012-12-30T00:18:46.831+00:00|1168231111743|27.116.45.53|Firefox|good|4|24189255812253|1||1168231111740
2012-12-30T00:19:20.832+00:00|1168231504960|49.33.127.55|Firefox|About W. B. Yeats, iam Butler Yeats was an Irish poet and playwright, and one of t|82|10995116277851|0|1168231504959|
2012-12-30T00:19:36.708+00:00|1168231466674|196.1.94.236|Internet Explorer|fine|4|15393162789916|96||1168231466671
2012-12-30T00:19:39.242+00:00|1168231498609|132.247.65.175|Internet Explorer|yes|3|37383395344865|53|1030792545130|
2012-12-30T00:19:53.398+00:00|1168231362694|110.34.34.139|Chrome|duh|3|26388279067437|54||1168231362689
2012-12-30T00:20:02.913+00:00|1168231154048|77.240.35.27|Internet Explorer|thx|3|4398046512405|82||1168231154047
