creationDate|ForumId|PersonId
2012-12-27T01:03:40.349+00:00|1168231104894|28587302322223
2012-12-27T06:26:11.575+00:00|1168231104856|16
2012-12-27T06:26:11.575+00:00|1168231104856|2199023255594
2012-12-27T06:26:11.575+00:00|1168231104856|10995116277782
2012-12-27T06:26:11.575+00:00|1168231104856|13194139533352
2012-12-27T06:26:11.575+00:00|1168231104856|17592186044443
2012-12-27T06:26:11.575+00:00|1168231104856|24189255811081
2012-12-27T06:26:11.575+00:00|1168231104856|26388279066641
2012-12-27T06:26:11.575+00:00|1168231104856|26388279066655
2012-12-27T06:26:11.575+00:00|1168231104856|26388279066668
2012-12-27T06:26:11.575+00:00|1168231104856|28587302322204
2012-12-27T06:26:11.575+00:00|1168231104856|28587302322223
2012-12-27T06:26:11.575+00:00|1168231104856|35184372088856
2012-12-27T13:03:20.394+00:00|1168231104894|10995116277808
2012-12-27T19:39:42.234+00:00|1168231104901|24189255811081
