creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-25T00:01:20.079+00:00|1168231203488|111.68.113.46|Firefox|About Charlie Chaplin,  was influenced by hisAbout Further Down the Spiral, r as Halo 1|87|32985348833576|51||1168231203480
2012-12-25T00:01:33.972+00:00|1168231283977|49.136.152.61|Chrome|no way!|7|4398046511934|0||1168231283975
2012-12-25T00:01:38.704+00:00|1168231154591|204.79.148.6|Firefox|right|5|37383395344977|50|274877957020|
2012-12-25T00:01:57.933+00:00|1168231336106|124.19.223.107|Firefox|thanks|6|1009|55||1168231336104
2012-12-25T00:02:39.856+00:00|1168231197293|41.217.138.101|Chrome|no|2|4398046511453|68|1168231197290|
2012-12-25T00:03:51.237+00:00|1168231329322|1.23.139.47|Firefox|LOL|3|19791209300828|0||1168231329318
2012-12-25T00:04:04.957+00:00|1168231472414|49.200.72.255|Internet Explorer|roflol|6|32985348834852|0||1168231472400
2012-12-25T00:04:26.968+00:00|1168231495090|49.238.36.185|Chrome|roflol|6|30786325578533|0|962073064873|
2012-12-25T00:04:50.329+00:00|1168231387793|24.38.120.200|Internet Explorer|About Gustav Mahler, as then theAbout Arthur Wellesley, 1st Duke of Wellington, he|82|32985348834928|57||1030792434313
2012-12-25T00:05:22.865+00:00|1168231204203|78.40.99.130|Internet Explorer|thanks|6|2199023257110|64|1168231204201|
2012-12-25T00:05:45.027+00:00|1168231350496|41.203.133.215|Firefox|About Pierre Trudeau, al government relative to the provinces, About Right There|80|35184372089719|90||1168231350495
2012-12-25T00:06:35.802+00:00|1168231243300|41.222.21.97|Firefox|roflol|6|37383395344878|110||687194906139
2012-12-25T00:06:48.139+00:00|1168231117739|79.169.5.189|Firefox|no|2|37383395344931|93||962072687526
2012-12-25T00:07:16.781+00:00|1168231321589|213.55.86.56|Safari|yes|3|35184372089362|76|1030792368115|
2012-12-25T00:07:25.787+00:00|1168231321446|213.55.86.56|Safari|roflol|6|35184372089362|76|824633937750|
2012-12-25T00:08:29.784+00:00|1168231322359|213.55.86.56|Safari|About Billie Holiday, mbia, MGMAssociated acts Ella FitzgeraAbout Colors o|74|35184372089362|76|1099511845617|
2012-12-25T00:08:58.287+00:00|1168231136958|90.158.225.77|Firefox|About Ivan Ljubičić, s a good volleyer and pAbout Eminem, as the third best-selliAbout Dou|90|2199023255790|105|206158462651|
2012-12-25T00:09:02.006+00:00|1168231135644|90.158.225.77|Firefox|fine|4|2199023255790|105|893353228697|
2012-12-25T00:09:16.652+00:00|1168231136830|90.158.225.77|Firefox|thx|3|2199023255790|105||962072706620
2012-12-25T00:09:26.830+00:00|1168231456131|31.44.242.80|Chrome|About John F. Kennedy,  also the leading freiAbout Eminem,  United States, The EmAbout|87|37383395345556|56||1099511979392
