creationDate|PersonId|TagId
2012-12-21T05:38:44.381+00:00|37383395345973|60
2012-12-21T05:38:44.381+00:00|37383395345973|62
2012-12-21T05:38:44.381+00:00|37383395345973|196
2012-12-21T05:38:44.381+00:00|37383395345973|472
2012-12-21T05:38:44.381+00:00|37383395345973|589
2012-12-21T05:38:44.381+00:00|37383395345973|595
2012-12-21T05:38:44.381+00:00|37383395345973|778
2012-12-21T05:38:44.381+00:00|37383395345973|779
2012-12-21T05:38:44.381+00:00|37383395345973|784
2012-12-21T05:38:44.381+00:00|37383395345973|785
2012-12-21T05:38:44.381+00:00|37383395345973|790
2012-12-21T05:38:44.381+00:00|37383395345973|793
2012-12-21T05:38:44.381+00:00|37383395345973|803
2012-12-21T05:38:44.381+00:00|37383395345973|808
2012-12-21T05:38:44.381+00:00|37383395345973|812
2012-12-21T05:38:44.381+00:00|37383395345973|1031
2012-12-21T05:38:44.381+00:00|37383395345973|1171
2012-12-21T05:38:44.381+00:00|37383395345973|1192
2012-12-21T05:38:44.381+00:00|37383395345973|1403
2012-12-21T05:38:44.381+00:00|37383395345973|1548
2012-12-21T05:38:44.381+00:00|37383395345973|1684
2012-12-21T05:38:44.381+00:00|37383395345973|1764
2012-12-21T05:38:44.381+00:00|37383395345973|1770
2012-12-21T05:38:44.381+00:00|37383395345973|1864
2012-12-21T05:38:44.381+00:00|37383395345973|1908
2012-12-21T05:38:44.381+00:00|37383395345973|1954
2012-12-21T05:38:44.381+00:00|37383395345973|1985
2012-12-21T05:38:44.381+00:00|37383395345973|1986
2012-12-21T05:38:44.381+00:00|37383395345973|2025
2012-12-21T05:38:44.381+00:00|37383395345973|2053
2012-12-21T05:38:44.381+00:00|37383395345973|2792
2012-12-21T05:38:44.381+00:00|37383395345973|2813
2012-12-21T05:38:44.381+00:00|37383395345973|2880
2012-12-21T05:38:44.381+00:00|37383395345973|2963
2012-12-21T05:38:44.381+00:00|37383395345973|2989
2012-12-21T05:38:44.381+00:00|37383395345973|3001
2012-12-21T05:38:44.381+00:00|37383395345973|3009
2012-12-21T05:38:44.381+00:00|37383395345973|3049
2012-12-21T05:38:44.381+00:00|37383395345973|3074
2012-12-21T05:38:44.381+00:00|37383395345973|3108
2012-12-21T05:38:44.381+00:00|37383395345973|5063
2012-12-21T05:38:44.381+00:00|37383395345973|5158
2012-12-21T05:38:44.381+00:00|37383395345973|5445
2012-12-21T05:38:44.381+00:00|37383395345973|5848
2012-12-21T05:38:44.381+00:00|37383395345973|6360
2012-12-21T05:38:44.381+00:00|37383395345973|6383
2012-12-21T05:38:44.381+00:00|37383395345973|6425
2012-12-21T05:38:44.381+00:00|37383395345973|7001
2012-12-21T05:38:44.381+00:00|37383395345973|7005
2012-12-21T05:38:44.381+00:00|37383395345973|7534
2012-12-21T05:38:44.381+00:00|37383395345973|9182
2012-12-21T05:38:44.381+00:00|37383395345973|9188
2012-12-21T05:38:44.381+00:00|37383395345973|9244
2012-12-21T05:38:44.381+00:00|37383395345973|11875
2012-12-21T05:38:44.381+00:00|37383395345973|12273
2012-12-21T05:38:44.381+00:00|37383395345973|12296
2012-12-21T05:38:44.381+00:00|37383395345973|13818
2012-12-21T05:38:44.381+00:00|37383395345973|14846
2012-12-21T14:05:48.183+00:00|37383395345027|6
2012-12-21T14:05:48.183+00:00|37383395345027|2048
2012-12-21T14:05:48.183+00:00|37383395345027|11379
2012-12-21T15:38:32.953+00:00|37383395344847|261
2012-12-21T15:38:32.953+00:00|37383395344847|1153
2012-12-21T15:38:32.953+00:00|37383395344847|1202
2012-12-21T15:38:32.953+00:00|37383395344847|1675
2012-12-21T15:38:32.953+00:00|37383395344847|2912
2012-12-21T15:38:32.953+00:00|37383395344847|3008
2012-12-21T15:38:32.953+00:00|37383395344847|3034
2012-12-21T15:38:32.953+00:00|37383395344847|6413
2012-12-21T15:38:32.953+00:00|37383395344847|6959
2012-12-21T15:38:32.953+00:00|37383395344847|6984
2012-12-21T23:07:05.549+00:00|37383395344545|1
2012-12-21T23:07:05.549+00:00|37383395344545|1173
2012-12-21T23:07:05.549+00:00|37383395344545|1992
2012-12-21T23:07:05.549+00:00|37383395344545|2080
2012-12-21T23:07:05.549+00:00|37383395344545|2788
2012-12-21T23:07:05.549+00:00|37383395344545|2811
2012-12-21T23:07:05.549+00:00|37383395344545|3001
2012-12-21T23:07:05.549+00:00|37383395344545|5158
2012-12-21T23:07:05.549+00:00|37383395344545|6990
2012-12-21T23:07:05.549+00:00|37383395344545|7014
2012-12-21T23:07:05.549+00:00|37383395344545|7380
