creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-16T00:00:46.469+00:00|1168231192812|42.83.84.215|Chrome|About Richard Strauss, sm after RichaAbout Luciano Pavarotti, ung tenor earnAbout|82|17592186044574|54|1168231192808|
2012-12-16T00:02:24.078+00:00|1168231471181|196.46.123.42|Chrome|yes|3|8796093023143|102||1168231471178
2012-12-16T00:03:33.879+00:00|1168231136106|31.207.81.222|Firefox|no way!|7|37383395344590|105||1168231136103
2012-12-16T00:04:14.821+00:00|1168231434943|89.223.178.127|Firefox|About Joe Biden, mer chairman of the Foreign Relations Committee. His strong advocacy helped bringAbout Mali, hara, while the country's southern part, where the|160|37383395344998|79|1168231434942|
2012-12-16T00:05:34.924+00:00|1168231297835|42.1.78.179|Firefox|About Akkadian Empire, nguage somewhere around the turn of the 3rd and the 2nd millenniu|88|13194139533496|58|1168231297822|
2012-12-16T00:06:14.268+00:00|1168231172790|49.248.233.101|Internet Explorer|duh|3|6597069767080|0||1168231172789
2012-12-16T00:09:03.971+00:00|1168231333331|59.112.200.200|Chrome|About Robert De Niro,  Sr. (January 17, 1922 – May 3, 1993) was an AAbout Benny Goodman, d|90|19791209300092|94|1168231333327|
2012-12-16T00:09:26.428+00:00|1168231404220|202.61.123.189|Chrome|no|2|32985348833673|54|1168231404217|
2012-12-16T00:11:28.616+00:00|1168231498722|186.182.135.50|Internet Explorer|no|2|21990232556212|61||1030792545241
2012-12-16T00:11:31.065+00:00|1168231376985|192.100.158.95|Internet Explorer|good|4|2199023255590|53||1168231376972
2012-12-16T00:12:52.014+00:00|1168231415741|41.216.75.176|Safari|fine|4|28587302322876|110||1168231415740
2012-12-16T00:14:37.748+00:00|1168231464185|42.83.84.215|Chrome|duh|3|17592186044574|54||1168231464176
2012-12-16T00:15:04.277+00:00|1168231178307|199.7.70.33|Firefox|fine|4|19791209300358|89||1168231178304
