creationDate|PostId|TagId
2012-12-15T00:28:36.924+00:00|1168231278762|285
2012-12-15T00:28:36.924+00:00|1168231278762|780
2012-12-15T00:47:10.877+00:00|1168231481190|6733
2012-12-15T00:51:09.037+00:00|1168231112162|2951
2012-12-15T01:23:56.109+00:00|1168231291015|7594
2012-12-15T01:41:55.610+00:00|1168231252068|0
2012-12-15T02:04:18.838+00:00|1168231499399|279
2012-12-15T02:04:18.838+00:00|1168231499399|7217
2012-12-15T02:16:43.293+00:00|1168231333752|2781
2012-12-15T02:43:21.004+00:00|1168231314413|779
2012-12-15T02:43:21.004+00:00|1168231314413|5141
2012-12-15T03:10:51.791+00:00|1168231486640|418
2012-12-15T03:13:40.639+00:00|1168231380611|13632
2012-12-15T03:20:45.697+00:00|1168231462278|580
2012-12-15T03:20:45.697+00:00|1168231462278|812
2012-12-15T03:23:19.887+00:00|1168231301091|1489
2012-12-15T03:25:03.680+00:00|1168231445047|9
2012-12-15T03:33:30.639+00:00|1168231175988|9896
2012-12-15T03:35:39.632+00:00|1168231311873|1733
2012-12-15T03:48:50.572+00:00|1168231166168|565
2012-12-15T04:07:38.076+00:00|1168231322269|2888
2012-12-15T04:48:31.598+00:00|1168231490693|1444
2012-12-15T04:57:31.747+00:00|1168231487987|4844
2012-12-15T05:11:25.829+00:00|1168231494580|2780
2012-12-15T05:20:56.982+00:00|1168231189054|295
2012-12-15T05:43:21.669+00:00|1168231404217|1376
2012-12-15T06:00:40.613+00:00|1168231346004|1199
2012-12-15T06:21:24.997+00:00|1168231207038|140
2012-12-15T06:21:24.997+00:00|1168231207038|459
2012-12-15T06:21:24.997+00:00|1168231207038|2804
2012-12-15T06:21:24.997+00:00|1168231207038|2923
2012-12-15T06:21:24.997+00:00|1168231207038|2940
2012-12-15T06:21:24.997+00:00|1168231207038|3039
2012-12-15T06:28:22.259+00:00|1168231126330|5113
2012-12-15T07:06:31.432+00:00|1168231493930|4845
2012-12-15T07:17:52.983+00:00|1168231300558|147
2012-12-15T07:24:25.727+00:00|1168231353074|277
2012-12-15T07:24:25.727+00:00|1168231353074|458
2012-12-15T07:24:25.727+00:00|1168231353074|6999
2012-12-15T07:24:25.727+00:00|1168231353074|10037
2012-12-15T07:24:55.957+00:00|1168231505759|6
2012-12-15T07:55:18.818+00:00|1168231481593|812
2012-12-15T08:05:08.841+00:00|1168231357127|1612
2012-12-15T08:06:52.030+00:00|1168231195691|3001
2012-12-15T08:11:09.464+00:00|1168231292059|2821
2012-12-15T08:57:20.881+00:00|1168231297822|147
2012-12-15T09:10:14.012+00:00|1168231221812|277
2012-12-15T09:10:14.012+00:00|1168231221812|5116
2012-12-15T09:10:14.012+00:00|1168231221812|6508
2012-12-15T09:13:11.057+00:00|1168231293967|5063
2012-12-15T09:42:46.413+00:00|1168231179303|2041
2012-12-15T10:04:48.632+00:00|1168231366959|562
2012-12-15T11:15:00.701+00:00|1168231473372|782
2012-12-15T11:20:18.518+00:00|1168231346323|3045
2012-12-15T12:08:26.522+00:00|1168231473567|782
2012-12-15T12:40:22.490+00:00|1168231192808|784
2012-12-15T12:40:22.490+00:00|1168231192808|1202
2012-12-15T12:40:22.490+00:00|1168231192808|1760
2012-12-15T12:40:22.490+00:00|1168231192808|2956
2012-12-15T12:40:22.490+00:00|1168231192808|6399
2012-12-15T12:48:45.451+00:00|1168231481228|6733
2012-12-15T13:08:36.395+00:00|1168231493341|2072
2012-12-15T14:00:37.702+00:00|1168231415372|2922
2012-12-15T14:43:46.408+00:00|1168231175748|9896
2012-12-15T14:52:51.501+00:00|1168231127459|5113
2012-12-15T15:37:46.513+00:00|1168231486917|418
2012-12-15T15:53:44.018+00:00|1168231413467|2
2012-12-15T15:53:44.018+00:00|1168231413467|3020
2012-12-15T15:53:44.018+00:00|1168231413467|7138
2012-12-15T16:13:47.285+00:00|1168231189151|295
2012-12-15T16:42:14.879+00:00|1168231175889|9896
2012-12-15T16:57:34.144+00:00|1168231262863|790
2012-12-15T17:04:39.442+00:00|1168231203573|3019
2012-12-15T17:15:54.728+00:00|1168231321324|2888
2012-12-15T18:08:23.137+00:00|1168231290075|7594
2012-12-15T18:14:53.485+00:00|1168231481742|812
2012-12-15T18:16:30.987+00:00|1168231415490|1177
2012-12-15T18:57:55.337+00:00|1168231333327|2887
2012-12-15T20:31:06.895+00:00|1168231493458|2072
2012-12-15T20:37:35.902+00:00|1168231186524|973
2012-12-15T20:44:37.261+00:00|1168231503577|784
2012-12-15T20:52:18.004+00:00|1168231298712|147
2012-12-15T21:40:12.960+00:00|1168231338508|273
2012-12-15T21:42:36.989+00:00|1168231294404|5063
2012-12-15T22:47:16.440+00:00|1168231332170|278
2012-12-15T22:47:16.440+00:00|1168231332170|2777
2012-12-15T22:47:16.440+00:00|1168231332170|2843
2012-12-15T22:49:47.433+00:00|1168231251435|1032
2012-12-15T23:36:51.373+00:00|1168231189508|6440
