creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-22T00:13:09.434+00:00|1168231486980||41.75.234.112|Internet Explorer|es|About Confucius, ic texts including all of the Five Classics, but modern scholars are cautious|95|2199023255898|824633736107|97
2012-12-22T00:20:17.606+00:00|1168231395259||14.1.2.63|Chrome|en|About Leonardo da Vinci,  most famous and most parodied portrait and The Last Supper the most reproduced religious|114|35184372089942|824633731949|1
2012-12-22T00:23:06.087+00:00|1168231484344||61.95.177.80|Chrome|en|About Rumi, e Persian-speaking world. TranslaAbout Shakira,  her husband after he became obseAbo|96|26388279067781|824633735967|0
2012-12-22T00:29:13.698+00:00|1168231395301||202.56.186.226|Chrome|en|About Leonardo da Vinci, pher, botanist, and writer whose genius, perhaps more than that of any ot|98|30786325577918|824633731949|59
2012-12-22T00:31:37.107+00:00|1168231443584||14.1.99.46|Chrome|mr|About Elizabeth of Russia,  eve of her death, Russia spanned almost 4,000,000,000 acres (16,000,000 km). Her domestic poli|122|21990232556121|687194780581|0
2012-12-22T00:41:04.918+00:00|1168231395603||46.29.205.254|Chrome|en|About Leonardo da Vinci,  mathematician, engineer, inventor, anatomist, geologist, cartographer, bota|101|17592186045784|824633731949|81
2012-12-22T00:52:28.155+00:00|1168231295651||49.194.208.50|Internet Explorer|en|About Dante Alighieri, ante, Petrarch, and Boccaccio are also known as the three fountains or the three crowns. Dante|118|1355|618475297975|62
2012-12-22T00:58:05.079+00:00|1168231184123||27.50.143.70|Internet Explorer|en|About Augustine of Hippo,  the grace of Christ was indispensable to human freedom, and he framed the|100|2199023256858|68719479818|1
2012-12-22T00:58:19.298+00:00|1168231376861||31.40.121.246|Chrome|en|About Jawaharlal Nehru,  became the first Prime Minister of independent India (1947–64) and became noted|104|21990232555781|962072684530|56
2012-12-22T01:10:10.200+00:00|1168231507505||11.17.178.207|Internet Explorer|uk|About Henry VI of England, described him as peaceful and pious, not suited for the violent dynastic civil|105|2199023256999|1099511644392|57
2012-12-22T01:32:09.398+00:00|1168231350499||80.75.166.217|Firefox|zh|About Pierre Trudeau, tary, and later became his Minister of Justice. From his base in Montreal, Trudeau took control of the Liberal Party and became a charismatic lea|167|37383395345973|481036346304|74
2012-12-22T01:57:59.896+00:00|1168231187882||39.124.83.2|Firefox|zh|About Jerome, f the city of Stridon, which was on the border of Dalmatia and Pannonia. He is best known for|108|21990232556159|893353200792|98
2012-12-22T02:22:34.415+00:00|1168231508685||189.217.209.55|Internet Explorer|en|About United States, cted October 25, 1978. It was established by the Foreign Intelligence Surveillance Act of 1978 (FISA). The FISC|133|30786325577809|1168231121241|53
2012-12-22T02:29:01.140+00:00|1168231179663||27.123.216.51|Chrome|en|About Mary Magdalene, ost important female disciple in the movement of Jesus. Jesus cleansed he|95|37383395344943|68719479575|0
2012-12-22T02:38:02.308+00:00|1168231188946||203.81.167.247|Firefox|ta|About Jim Carrey, Actor. He then starred in the critically acclaimed hits The Truman Show (1998) and|101|37383395345452|755914247363|65
2012-12-22T02:50:12.400+00:00|1168231107728|photo1168231107728.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:13.400+00:00|1168231107729|photo1168231107729.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:14.400+00:00|1168231107730|photo1168231107730.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:15.400+00:00|1168231107731|photo1168231107731.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:16.400+00:00|1168231107732|photo1168231107732.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:17.400+00:00|1168231107733|photo1168231107733.jpg|195.200.75.16|Firefox|||0|107|1168231104707|82
2012-12-22T02:50:23.744+00:00|1168231396238|photo1168231396238.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:24.744+00:00|1168231396239|photo1168231396239.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:25.744+00:00|1168231396240|photo1168231396240.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:26.744+00:00|1168231396241|photo1168231396241.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:27.744+00:00|1168231396242|photo1168231396242.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:28.744+00:00|1168231396243|photo1168231396243.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:29.744+00:00|1168231396244|photo1168231396244.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:30.744+00:00|1168231396245|photo1168231396245.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:31.744+00:00|1168231396246|photo1168231396246.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:32.744+00:00|1168231396247|photo1168231396247.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:33.744+00:00|1168231396248|photo1168231396248.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:34.744+00:00|1168231396249|photo1168231396249.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:35.744+00:00|1168231396250|photo1168231396250.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:36.744+00:00|1168231396251|photo1168231396251.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:37.744+00:00|1168231396252|photo1168231396252.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T02:50:38.744+00:00|1168231396253|photo1168231396253.jpg|27.57.52.235|Internet Explorer|||0|15393162790063|1168231115671|0
2012-12-22T03:56:34.083+00:00|1168231502040|photo1168231502040.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:35.083+00:00|1168231502041|photo1168231502041.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:36.083+00:00|1168231502042|photo1168231502042.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:37.083+00:00|1168231502043|photo1168231502043.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:38.083+00:00|1168231502044|photo1168231502044.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:39.083+00:00|1168231502045|photo1168231502045.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:40.083+00:00|1168231502046|photo1168231502046.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:41.083+00:00|1168231502047|photo1168231502047.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:42.083+00:00|1168231502048|photo1168231502048.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T03:56:43.083+00:00|1168231502049|photo1168231502049.jpg|27.54.191.47|Firefox|||0|30786325579256|1168231120686|0
2012-12-22T04:00:27.964+00:00|1168231121024||103.22.166.136|Firefox|gu|About Mohammad Reza Pahlavi, nomic and social reforms intended to transform Iran into a|88|26388279067748|137438954184|51
2012-12-22T04:02:49.270+00:00|1168231338115||46.151.35.77|Chrome|ro|About Aung San Suu Kyi, on the following day. Suu Kyi is the third child and only daught|88|21990232556205|755914252964|95
2012-12-22T04:03:02.366+00:00|1168231469528||46.29.29.10|Internet Explorer|en|About Victor Hugo, els Les Misérables and Notre-Dame de Paris (also known in English as The Hunchback of Notr|109|24189255812167|755914258572|50
2012-12-22T04:35:51.429+00:00|1168231504877||27.115.88.214|Chrome|en|About Spike Lee, e role of media in contemporary life, urban crime and poverty, and other political issues. Lee has won num|123|2199023256317|1030792167422|1
2012-12-22T04:45:24.359+00:00|1168231128004||31.211.182.228|Safari|en|About Brian Wilson, dered one of the greatest albums of all time. At this point his musi|88|2199023255851|343597384541|50
2012-12-22T05:01:09.981+00:00|1168231454117||132.247.44.8|Internet Explorer|th|About Julie Andrews, and Duet for One, before her career went into eclipse in the 1990s. Andrews' film|102|28587302322664|755914257823|53
2012-12-22T06:12:03.399+00:00|1168231122397||14.139.2.205|Firefox|gu|About Mohammad Reza Pahlavi, t monarch of the House of Pahlavi of the Iranian monarchy. Mohammad Reza Shah Pahlav|113|26388279067480|137438954184|0
2012-12-22T06:21:17.239+00:00|1168231357174||62.61.173.22|Firefox|en|About Benicio del Toro, , a Golden Globe Award, a Screen Actors Guild Award, and a BAFTA Award for his role as Javier|118|24189255812761|618475300102|33
2012-12-22T06:40:58.624+00:00|1168231370841||31.192.109.124|Internet Explorer|en|About Kevin Rudd,  Chinese history. In 1981, he married Thérèse Rein and they have three children. He worked for th|115|37383395344428|481036347120|56
2012-12-22T07:03:11.839+00:00|1168231299523||14.102.131.78|Firefox|en|About Maximilian I, Holy Roman Emperor, c. 1483. He expanded the influence of the House o|89|37383395345882|412316867830|1
2012-12-22T07:03:35.622+00:00|1168231463364||196.29.42.107|Firefox|ar|About Heinz Guderian, rmored Troops, rose to the rank of Generaloberst, and was Chief of the Ge|95|42|893353211744|60
2012-12-22T07:04:22.844+00:00|1168231189348||61.11.46.44|Internet Explorer|ta|About Jim Carrey, w (1998) and Man on the Moon (1999), both garnering him two Golden Globe Awards|98|32985348834680|755914247363|0
2012-12-22T07:04:34.964+00:00|1168231329259||41.92.31.35|Internet Explorer|pt|About Miguel de Cervantes, art of Don Quixote. Carlos Fuentes noted that, Cervantes leaves open the|99|15393162789325|412316868905|87
2012-12-22T07:35:05.029+00:00|1168231204514||27.98.215.42|Chrome|en|About Howard Hughes, producer, director, and philanthropist. He was one of the wealthiest people in the world. He gained|121|37383395344787|343597387272|1
2012-12-22T07:51:57.252+00:00|1168231177575||27.106.222.96|Opera|ur|About John F. Kennedy, tates in terms of passenger traffic. The New York City metropolitan area's JFK Internatio|112|30786325579234|481036339985|55
2012-12-22T08:08:28.807+00:00|1168231122408||94.243.76.134|Firefox|gu|About Mohammad Reza Pahlavi,  1980) was the last Shah of Iran. He ruled Iran from 16 September|95|32985348834069|137438954184|86
2012-12-22T08:10:37.192+00:00|1168231299707||200.4.252.31|Firefox|en|About Maximilian I, Holy Roman Emperor, r for the last ten years of his father's reign, from|92|37383395345203|412316867830|91
2012-12-22T08:10:51.134+00:00|1168231308683|photo1168231308683.jpg|195.39.219.14|Firefox|||0|8796093023616|1168231112302|60
2012-12-22T08:10:52.134+00:00|1168231308684|photo1168231308684.jpg|195.39.219.14|Firefox|||0|8796093023616|1168231112302|60
2012-12-22T08:10:53.134+00:00|1168231308685|photo1168231308685.jpg|195.39.219.14|Firefox|||0|8796093023616|1168231112302|60
2012-12-22T08:10:54.134+00:00|1168231308686|photo1168231308686.jpg|195.39.219.14|Firefox|||0|8796093023616|1168231112302|60
2012-12-22T08:11:14.548+00:00|1168231504028||2.207.185.151|Chrome|es|About George W. Bush, nd George W. Bush presidential campaign, 2004 for a description of|89|21990232555921|1099511644095|50
2012-12-22T08:35:58.277+00:00|1168231112074||78.109.210.228|Internet Explorer|zh|About Patti Smith, ho became a highly influential component of the New York City punk rock movement with her 1975 de|116|35184372090158|618475291000|10
2012-12-22T09:10:27.373+00:00|1168231486741||24.49.221.190|Firefox|es|About Confucius, l morality, correctness of social relationships, justice, and sincerity. His followers competed suc|116|24189255812671|824633736107|57
2012-12-22T09:27:06.390+00:00|1168231506086||27.120.130.79|Firefox|en|About Karl Marx,  such socialist states as the Soviet Union in 1922 and the People's Rep|88|15393162790399|1099511644241|52
2012-12-22T09:27:52.294+00:00|1168231508100||203.81.162.99|Chrome|ur|About Steven Spielberg,  Allan Spielberg (born December 18, 1946) is an American film director, screenwr|104|8796093023371|1168231121178|65
2012-12-22T09:33:58.541+00:00|1168231369223||202.0.110.39|Chrome|en|About Gustavo Kuerten, ortuguese-speaking countries. He is a polyglot who speaks fluent Portuguese|98|13194139534610|412316870331|54
