creationDate|Person1Id|Person2Id
2012-12-12T00:02:06.649+00:00|4398046512388|4398046512445
2012-12-12T00:35:01.481+00:00|13194139534610|32985348833610
2012-12-12T00:35:24.925+00:00|21990232556466|32985348834928
2012-12-12T01:15:22.641+00:00|13194139534898|35184372090106
2012-12-12T01:48:42.116+00:00|13194139534879|37383395345709
2012-12-12T01:52:24.337+00:00|15393162789919|37383395344977
2012-12-12T01:54:53.567+00:00|21990232556064|21990232556984
2012-12-12T01:57:40.625+00:00|690|37383395345374
2012-12-12T02:10:45.740+00:00|6597069768167|37383395344977
2012-12-12T02:40:14.816+00:00|8796093022784|17592186045364
2012-12-12T03:02:59.574+00:00|4398046512388|19791209301531
2012-12-12T03:08:41.096+00:00|19791209301047|30786325577918
2012-12-12T03:14:26.901+00:00|17592186045364|35184372090190
2012-12-12T03:16:01.182+00:00|2199023256599|35184372089116
2012-12-12T03:19:06.065+00:00|10995116279197|21990232556711
2012-12-12T03:30:20.899+00:00|10995116278132|32985348834756
2012-12-12T03:37:25.318+00:00|13194139534898|35184372090415
2012-12-12T03:41:00.856+00:00|10995116278083|37383395345078
2012-12-12T04:00:50.205+00:00|10995116279037|37383395344428
2012-12-12T04:29:09.772+00:00|17592186045681|21990232556610
2012-12-12T04:57:08.144+00:00|2199023255994|30786325579250
2012-12-12T05:00:15.089+00:00|28587302322534|30786325579147
2012-12-12T05:01:53.462+00:00|17592186044645|35184372089633
2012-12-12T05:51:12.864+00:00|8796093023782|30786325578867
2012-12-12T06:05:57.089+00:00|10995116278578|32985348834257
2012-12-12T06:27:43.464+00:00|15393162789916|26388279067997
2012-12-12T06:46:46.723+00:00|2199023256055|21990232556083
2012-12-12T06:59:29.909+00:00|4398046511168|37383395345414
2012-12-12T07:01:27.890+00:00|28587302322266|28587302323330
2012-12-12T07:09:02.460+00:00|2199023256031|35184372089367
2012-12-12T07:12:28.617+00:00|21990232555639|21990232556604
2012-12-12T08:01:32.590+00:00|19791209300224|37383395344428
2012-12-12T08:05:23.447+00:00|8796093022238|35184372089798
2012-12-12T08:10:26.884+00:00|4398046512103|37383395344998
2012-12-12T08:18:44.123+00:00|19791209301377|26388279067210
2012-12-12T08:18:47.106+00:00|4398046511926|35184372090400
2012-12-12T08:24:08.709+00:00|13194139533488|37383395345531
2012-12-12T08:42:33.188+00:00|13194139533727|35184372090060
2012-12-12T09:02:30.876+00:00|19791209300223|30786325578931
2012-12-12T09:04:21.514+00:00|2199023256313|30786325579172
2012-12-12T09:09:04.557+00:00|17592186045577|26388279068209
2012-12-12T09:30:17.546+00:00|15393162790526|37383395345078
2012-12-12T09:30:55.745+00:00|24189255812167|35184372089878
2012-12-12T09:44:53.193+00:00|8796093023087|28587302323565
2012-12-12T10:02:15.834+00:00|1223|10995116278524
2012-12-12T10:05:02.153+00:00|17592186045670|35184372089188
2012-12-12T11:25:26.366+00:00|17592186045784|35184372089942
2012-12-12T11:32:01.418+00:00|19791209300778|37383395344943
2012-12-12T11:40:47.008+00:00|4398046512629|17592186045813
2012-12-12T11:40:58.714+00:00|10995116279024|37383395345882
2012-12-12T11:46:23.789+00:00|15393162790380|37383395346041
2012-12-12T11:51:47.022+00:00|10995116279037|32985348834072
2012-12-12T11:58:01.848+00:00|37383395344977|37383395345078
2012-12-12T12:20:01.129+00:00|21990232556493|37383395345078
2012-12-12T12:23:09.406+00:00|10995116279045|37383395345452
2012-12-12T12:43:58.105+00:00|8796093022572|28587302323557
2012-12-12T12:48:44.341+00:00|15393162789357|30786325579189
2012-12-12T12:50:37.691+00:00|28587302323720|32985348834355
2012-12-12T13:12:00.928+00:00|19791209300224|32985348834959
2012-12-12T13:29:09.499+00:00|6597069768249|37383395346041
2012-12-12T13:36:07.769+00:00|28587302322180|37383395345078
2012-12-12T14:27:02.818+00:00|17592186045913|37383395346041
2012-12-12T14:39:21.429+00:00|8796093023614|19791209300164
2012-12-12T14:55:14.224+00:00|28587302322216|35184372090040
2012-12-12T15:25:22.543+00:00|8796093023876|19791209301104
2012-12-12T15:25:53.881+00:00|35184372089100|37383395345707
2012-12-12T15:49:47.004+00:00|26388279067202|26388279067210
2012-12-12T15:49:49.697+00:00|21990232556251|37383395344486
2012-12-12T15:57:13.674+00:00|10995116278132|37383395345239
2012-12-12T16:06:29.509+00:00|910|32985348833637
2012-12-12T16:12:25.807+00:00|26388279067426|37383395345556
2012-12-12T16:36:00.773+00:00|1494|35184372090502
2012-12-12T16:56:36.127+00:00|8796093023077|28587302322805
2012-12-12T17:02:20.359+00:00|13194139534936|37383395345492
2012-12-12T17:11:54.046+00:00|26388279067104|26388279067210
2012-12-12T17:42:39.516+00:00|26388279067029|28587302322668
2012-12-12T18:28:52.430+00:00|26388279067210|37383395345811
2012-12-12T18:28:53.269+00:00|17592186044513|37383395344977
2012-12-12T18:28:54.581+00:00|17592186045589|37383395345556
2012-12-12T18:42:36.495+00:00|26388279067202|35184372089633
2012-12-12T18:45:19.754+00:00|24189255811433|37383395344943
2012-12-12T18:57:21.127+00:00|17592186044826|28587302322491
2012-12-12T19:03:41.017+00:00|8796093023809|21990232556302
2012-12-12T19:25:09.817+00:00|17592186044645|19791209300227
2012-12-12T19:35:02.713+00:00|24189255811896|32985348834358
2012-12-12T20:04:56.917+00:00|10995116279272|37383395345948
2012-12-12T20:29:25.649+00:00|15393162789811|37383395346041
2012-12-12T20:34:42.404+00:00|17592186045169|30786325578612
2012-12-12T20:38:50.995+00:00|10995116279002|28587302322395
2012-12-12T20:42:39.815+00:00|26388279067332|37383395344412
2012-12-12T21:00:12.897+00:00|4398046511661|4398046511934
2012-12-12T21:02:36.837+00:00|6597069766769|37383395345414
2012-12-12T21:22:35.659+00:00|8796093023087|28587302322227
2012-12-12T21:27:56.334+00:00|21990232557028|32985348834502
2012-12-12T21:43:35.251+00:00|17592186045996|32985348834072
2012-12-12T21:49:41.176+00:00|13194139534592|37383395344977
2012-12-12T21:53:14.824+00:00|4398046511247|35184372089798
2012-12-12T22:20:04.928+00:00|21990232556073|35184372089722
2012-12-12T22:22:15.139+00:00|4398046511926|19791209300656
2012-12-12T22:22:46.988+00:00|2199023255686|21990232555847
2012-12-12T22:29:09.510+00:00|17592186045408|37383395345414
2012-12-12T22:37:21.178+00:00|17592186045408|35184372089100
2012-12-12T23:00:17.200+00:00|24189255811914|37383395344943
2012-12-12T23:00:52.188+00:00|35184372089378|37383395344977
2012-12-12T23:02:53.516+00:00|10995116279093|35184372089722
2012-12-12T23:08:40.876+00:00|15393162790390|37383395344977
2012-12-12T23:23:12.016+00:00|24189255811917|37383395344412
2012-12-12T23:30:56.374+00:00|6597069767706|37383395345882
2012-12-12T23:41:20.238+00:00|21990232557041|26388279067210
2012-12-12T23:44:12.983+00:00|10995116279024|28587302322483
2012-12-12T23:50:04.878+00:00|1065|35184372089942
2012-12-12T23:51:47.969+00:00|17592186044525|37383395344943
