creationDate|ForumId|TagId
2012-12-03T00:24:48.008+00:00|1168231118259|1574
2012-12-03T00:41:18.634+00:00|1168231105702|2900
2012-12-03T01:37:19.944+00:00|1168231121042|138
2012-12-03T02:55:41.053+00:00|1168231114319|2999
2012-12-03T03:42:52.071+00:00|1168231121227|6
2012-12-03T03:42:52.071+00:00|1168231121227|61
2012-12-03T03:42:52.071+00:00|1168231121227|575
2012-12-03T03:42:52.071+00:00|1168231121227|578
2012-12-03T03:42:52.071+00:00|1168231121227|776
2012-12-03T03:42:52.071+00:00|1168231121227|777
2012-12-03T03:42:52.071+00:00|1168231121227|781
2012-12-03T03:42:52.071+00:00|1168231121227|798
2012-12-03T03:42:52.071+00:00|1168231121227|806
2012-12-03T03:42:52.071+00:00|1168231121227|976
2012-12-03T03:42:52.071+00:00|1168231121227|1175
2012-12-03T03:42:52.071+00:00|1168231121227|1180
2012-12-03T03:42:52.071+00:00|1168231121227|1185
2012-12-03T03:42:52.071+00:00|1168231121227|1192
2012-12-03T03:42:52.071+00:00|1168231121227|1198
2012-12-03T03:42:52.071+00:00|1168231121227|1202
2012-12-03T03:42:52.071+00:00|1168231121227|1766
2012-12-03T03:42:52.071+00:00|1168231121227|1985
2012-12-03T03:42:52.071+00:00|1168231121227|1989
2012-12-03T03:42:52.071+00:00|1168231121227|2026
2012-12-03T03:42:52.071+00:00|1168231121227|2048
2012-12-03T03:42:52.071+00:00|1168231121227|2986
2012-12-03T03:42:52.071+00:00|1168231121227|4847
2012-12-03T03:42:52.071+00:00|1168231121227|5085
2012-12-03T03:42:52.071+00:00|1168231121227|6945
2012-12-03T03:42:52.071+00:00|1168231121227|7015
2012-12-03T03:42:52.071+00:00|1168231121227|7509
2012-12-03T03:42:52.071+00:00|1168231121227|9063
2012-12-03T03:42:52.071+00:00|1168231121227|9177
2012-12-03T03:42:52.071+00:00|1168231121227|9477
2012-12-03T03:42:52.071+00:00|1168231121227|10449
2012-12-03T03:42:52.071+00:00|1168231121227|11300
2012-12-03T03:42:52.071+00:00|1168231121227|11379
2012-12-03T03:42:52.071+00:00|1168231121227|11642
2012-12-03T03:42:52.071+00:00|1168231121227|11742
2012-12-03T04:03:15.939+00:00|1168231117731|441
2012-12-03T04:41:27.058+00:00|1168231117234|9098
2012-12-03T04:43:15.468+00:00|1168231121241|7543
2012-12-03T05:37:34.161+00:00|1168231111118|2891
2012-12-03T07:08:37.170+00:00|1168231120239|5067
2012-12-03T07:52:04.396+00:00|1168231105014|1154
2012-12-03T09:02:11.600+00:00|1168231115147|7524
2012-12-03T10:08:30.736+00:00|1168231119752|9097
2012-12-03T10:40:39.100+00:00|1168231108322|7182
2012-12-03T10:57:34.760+00:00|1168231115247|1603
2012-12-03T11:27:45.535+00:00|1168231113907|2863
2012-12-03T11:49:17.772+00:00|1168231112823|1682
2012-12-03T11:53:43.339+00:00|1168231115420|5616
2012-12-03T12:32:45.651+00:00|1168231121069|1444
2012-12-03T14:11:21.054+00:00|1168231118149|2898
2012-12-03T14:47:49.042+00:00|1168231115543|2900
2012-12-03T14:55:36.137+00:00|1168231116171|2068
2012-12-03T15:12:49.566+00:00|1168231116971|2347
2012-12-03T16:10:57.214+00:00|1168231109210|1862
2012-12-03T16:39:27.794+00:00|1168231120642|2800
2012-12-03T17:01:20.048+00:00|1168231114974|6740
2012-12-03T17:17:10.754+00:00|1168231114080|5063
2012-12-03T18:20:43.903+00:00|1168231108713|138
2012-12-03T21:57:58.649+00:00|1168231112672|5546
2012-12-03T22:02:34.146+00:00|1168231106319|1750
2012-12-03T23:29:11.088+00:00|1168231111779|7948
