creationDate|PersonId|PostId
2012-12-31T00:00:25.463+00:00|30786325577990|1168231323306
2012-12-31T00:00:34.635+00:00|4398046512195|1168231253489
2012-12-31T00:04:07.593+00:00|8796093023364|1168231183779
2012-12-31T00:05:05.677+00:00|910|1168231363760
2012-12-31T00:07:59.034+00:00|17592186044991|1168231231729
2012-12-31T00:08:25.920+00:00|6597069767723|1168231481335
2012-12-31T00:09:12.470+00:00|8796093022968|1168231298183
2012-12-31T00:10:34.588+00:00|15393162790214|1168231434005
2012-12-31T00:12:30.900+00:00|28587302323003|1168231128175
2012-12-31T00:14:40.290+00:00|19791209301084|1168231369725
2012-12-31T00:16:09.262+00:00|30786325579118|1168231508876
2012-12-31T00:16:15.193+00:00|4398046511304|1168231148141
2012-12-31T00:17:14.663+00:00|26388279067748|1168231454503
2012-12-31T00:17:34.966+00:00|8796093023625|1168231203746
2012-12-31T00:19:38.879+00:00|24189255812037|1168231122556
2012-12-31T00:20:05.064+00:00|10995116279339|1168231363758
2012-12-31T00:20:09.372+00:00|24189255812685|1168231174244
2012-12-31T00:22:43.992+00:00|4398046512351|1168231425211
2012-12-31T00:22:59.218+00:00|13194139533577|1168231172217
2012-12-31T00:23:02.353+00:00|13194139533818|1168231233991
2012-12-31T00:23:15.375+00:00|13194139533645|1168231311906
2012-12-31T00:24:44.837+00:00|19791209301084|1168231395017
2012-12-31T00:27:46.236+00:00|30786325578339|1168231174244
2012-12-31T00:33:29.383+00:00|8796093023143|1168231255571
2012-12-31T00:33:35.176+00:00|32985348833556|1168231290594
2012-12-31T00:34:14.422+00:00|19791209301568|1168231122556
2012-12-31T00:34:40.867+00:00|4398046511934|1168231290594
2012-12-31T00:37:19.342+00:00|17592186044609|1168231253489
2012-12-31T00:37:36.060+00:00|17592186044574|1168231463421
2012-12-31T00:41:14.994+00:00|8796093022260|1168231297732
2012-12-31T00:42:37.883+00:00|4398046512623|1168231183779
2012-12-31T00:44:39.537+00:00|26388279067210|1168231425386
2012-12-31T00:44:53.564+00:00|10995116278434|1168231508876
2012-12-31T00:45:47.503+00:00|13194139534169|1168231466469
2012-12-31T00:48:12.843+00:00|10995116279272|1168231174244
2012-12-31T00:50:31.216+00:00|8796093022572|1168231481335
2012-12-31T00:51:36.095+00:00|37383395345078|1168231380151
2012-12-31T00:54:39.185+00:00|1295|1168231179288
2012-12-31T00:55:54.647+00:00|37383395344878|1168231497917
2012-12-31T00:56:59.721+00:00|13194139533714|1168231463421
2012-12-31T00:59:15.848+00:00|1204|1168231475422
