creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-30T03:44:53.297+00:00|1168231107467|31.185.10.92|Internet Explorer|About Red Headed Stranger, t was certified multi-platinum, and made Nelson one of the|86|30786325577731|56|1168231107462|
2012-12-30T03:45:15.595+00:00|1168231107472|49.50.77.195|Firefox|good|4|8796093022234|0||1168231107467
2012-12-30T06:55:16.262+00:00|1168231107468|193.104.227.215|Internet Explorer|no way!|7|26388279066641|86||1168231107467
2012-12-30T07:03:41.312+00:00|1168231107469|27.4.90.237|Internet Explorer|About United Arab Emirates, was also used by some to refer to the emiraAbout Red Hea|84|19791209299968|0||1168231107467
2012-12-30T10:24:49.811+00:00|1168231108568|196.1.135.241|Internet Explorer|fine|4|30786325577740|71|1168231108563|
2012-12-30T10:58:03.348+00:00|1168231108565|58.145.168.54|Chrome|yes|3|35184372088834|51|1168231108563|
2012-12-30T11:53:47.500+00:00|1168231108566|180.222.139.188|Internet Explorer|fine|4|26388279066632|59|1168231108563|
2012-12-30T12:04:33.987+00:00|1168231108436|31.182.127.125|Internet Explorer|fine|4|17592186044443|92||1168231108426
2012-12-30T12:06:01.235+00:00|1168231107474|31.209.179.5|Firefox|no way!|7|28587302322204|101||1168231107467
2012-12-30T12:08:47.628+00:00|1168231108422|27.4.90.237|Internet Explorer|About John Dryden, right who dominated the literary life of ReAbout Nat King Cole,|84|19791209299968|0|1168231108421|
2012-12-30T12:15:40.863+00:00|1168231108430|27.4.90.237|Internet Explorer|great|5|19791209299968|0||1168231108422
2012-12-30T12:46:16.404+00:00|1168231108569|31.41.169.140|Chrome|good|4|16|92|1168231108563|
2012-12-30T13:34:25.431+00:00|1168231108427|24.38.139.231|Firefox|About Scotland, onurbation. Scottish waters consist of a large sector of the North Atlant|89|10995116277783|57|1168231108421|
2012-12-30T15:05:52.643+00:00|1168231108576|41.74.150.41|Firefox|great|5|35184372088850|97|1168231108563|
2012-12-30T15:13:59.346+00:00|1168231108564|58.145.168.54|Chrome|roflol|6|35184372088834|51|1168231108563|
2012-12-30T15:37:05.373+00:00|1168231108572|31.24.165.15|Firefox|About Wolfgang Amadeus Mozart, ance and maturity of style that encompasAbout Sm|79|10995116277808|89|1168231108563|
2012-12-30T16:12:43.282+00:00|1168231107401|41.74.150.41|Firefox|great|5|35184372088850|97|1168231107399|
2012-12-30T16:25:53.417+00:00|1168231107555|41.223.177.12|Safari|About Croatia, of revenue during the summer, with Croatia ranked the 18th most popular tourist destination in the world. The state controls a p|143|28587302322209|60|1168231107554|
2012-12-30T16:55:12.388+00:00|1168231108574|49.206.89.61|Safari|great|5|32985348833329|0|1168231108563|
2012-12-30T17:35:59.033+00:00|1168231108567|49.206.89.61|Safari|no way!|7|32985348833329|0|1168231108563|
2012-12-30T18:03:55.859+00:00|1168231107556|27.121.123.176|Chrome|yes|3|32985348833291|1||1168231107555
2012-12-30T18:21:51.998+00:00|1168231108480|27.4.90.237|Internet Explorer|no|2|19791209299968|0|1168231108477|
2012-12-30T18:31:12.437+00:00|1168231108575|192.190.31.253|Chrome|duh|3|13194139533352|49||1168231108572
2012-12-30T19:22:30.821+00:00|1168231107471|192.100.158.95|Internet Explorer|roflol|6|32985348833318|53||1168231107467
2012-12-30T19:25:58.945+00:00|1168231108526|27.98.220.136|Firefox|no way!|7|35184372088856|1||1168231108515
2012-12-30T20:30:03.999+00:00|1168231107558|41.223.177.12|Safari|About Douglas MacArthur, f the Bonus Army protesters from Washington, D.C. in 1932, a|85|28587302322209|60||1168231107555
2012-12-30T21:52:58.566+00:00|1168231108571|197.220.203.36|Firefox|cool|4|19791209299987|110|1168231108563|
2012-12-30T23:02:34.982+00:00|1168231108470|27.4.90.237|Internet Explorer|thanks|6|19791209299968|0|1168231108468|
