deletionDate|id
2012-12-06T00:02:58.418+00:00|1168231173814
2012-12-06T02:28:39.598+00:00|1168231481792
2012-12-06T02:29:06.633+00:00|1168231262678
2012-12-06T03:12:44.657+00:00|1168231498436
2012-12-06T04:25:11.199+00:00|1168231302369
2012-12-06T04:59:18.160+00:00|1168231301056
2012-12-06T06:01:09.159+00:00|1168231371561
2012-12-06T06:44:00.697+00:00|1168231172543
2012-12-06T09:41:18.505+00:00|1168231111990
2012-12-06T10:47:16.561+00:00|1168231127801
2012-12-06T11:53:45.632+00:00|1168231237740
2012-12-06T13:03:52.759+00:00|1168231191930
2012-12-06T13:08:40.998+00:00|1168231322063
2012-12-06T13:09:35.608+00:00|1168231375337
2012-12-06T15:01:04.658+00:00|1168231424529
2012-12-06T15:06:06.158+00:00|1168231346229
2012-12-06T15:13:21.262+00:00|1168231342840
2012-12-06T15:36:34.499+00:00|1168231238383
2012-12-06T15:56:19.113+00:00|1168231473509
2012-12-06T16:00:55.254+00:00|1168231342939
2012-12-06T16:47:01.832+00:00|1168231459420
2012-12-06T16:51:28.019+00:00|1168231294751
2012-12-06T17:18:15.620+00:00|1168231236741
2012-12-06T19:11:10.648+00:00|1168231374962
2012-12-06T22:18:30.403+00:00|1168231491080
2012-12-06T23:16:50.082+00:00|1168231393477
