creationDate|PersonId|PostId
2012-12-29T01:53:08.527+00:00|2199023255594|1168231108123
2012-12-29T02:13:50.150+00:00|16|1168231108123
2012-12-29T04:57:03.459+00:00|28587302322204|1168231108124
2012-12-29T06:50:32.982+00:00|26388279066641|1168231108123
2012-12-29T07:22:40.028+00:00|26388279066655|1168231108124
2012-12-29T08:29:45.286+00:00|28587302322223|1168231108124
2012-12-29T09:48:43.699+00:00|24189255811081|1168231108622
2012-12-29T14:11:31.228+00:00|28587302322223|1168231108122
2012-12-29T18:35:51.092+00:00|16|1168231108124
2012-12-29T19:26:11.608+00:00|16|1168231108122
2012-12-29T20:52:22.873+00:00|13194139533352|1168231108124
