deletionDate|id
2012-12-22T02:00:06.291+00:00|1168231352161
2012-12-22T03:37:29.113+00:00|1168231484349
2012-12-22T04:12:37.875+00:00|1168231187848
2012-12-22T05:11:56.507+00:00|1168231502784
2012-12-22T05:52:23.482+00:00|1168231294770
2012-12-22T06:22:20.697+00:00|1168231251487
2012-12-22T06:40:05.367+00:00|1168231187889
2012-12-22T07:04:44.593+00:00|1168231493833
2012-12-22T07:23:25.589+00:00|1168231426461
2012-12-22T07:24:58.665+00:00|1168231408721
2012-12-22T08:28:00.844+00:00|1168231295656
2012-12-22T10:34:43.556+00:00|1168231175673
2012-12-22T11:01:41.918+00:00|1168231312208
2012-12-22T12:30:23.798+00:00|1168231411592
2012-12-22T12:36:18.624+00:00|1168231362568
2012-12-22T13:07:55.205+00:00|1168231290383
2012-12-22T13:10:28.332+00:00|1168231417380
2012-12-22T13:28:02.999+00:00|1168231395304
2012-12-22T14:56:38.674+00:00|1168231191780
2012-12-22T15:03:32.954+00:00|1168231290771
2012-12-22T15:15:49.592+00:00|1168231143457
2012-12-22T15:22:47.391+00:00|1168231447622
2012-12-22T15:31:27.402+00:00|1168231328368
2012-12-22T15:33:24.115+00:00|1168231251235
2012-12-22T16:15:06.775+00:00|1168231424360
2012-12-22T16:16:18.000+00:00|1168231143122
2012-12-22T16:37:53.719+00:00|1168231297580
2012-12-22T17:28:33.346+00:00|1168231470129
2012-12-22T17:33:37.401+00:00|1168231493354
2012-12-22T17:58:18.742+00:00|1168231173161
2012-12-22T18:13:36.012+00:00|1168231281700
2012-12-22T19:28:00.828+00:00|1168231309937
2012-12-22T19:40:56.407+00:00|1168231128008
2012-12-22T20:11:24.683+00:00|1168231475679
2012-12-22T21:20:37.823+00:00|1168231387255
2012-12-22T21:24:29.141+00:00|1168231189811
2012-12-22T21:34:04.733+00:00|1168231298266
2012-12-22T21:37:32.124+00:00|1168231365322
2012-12-22T21:46:46.712+00:00|1168231486997
2012-12-22T21:47:47.085+00:00|1168231335013
2012-12-22T22:41:41.405+00:00|1168231260931
2012-12-22T23:01:23.402+00:00|1168231203903
2012-12-22T23:08:27.458+00:00|1168231483113
2012-12-22T23:10:28.340+00:00|1168231324910
2012-12-22T23:36:58.358+00:00|1168231348376
