creationDate|PersonId|TagId
2012-12-05T15:26:39.969+00:00|37383395345709|6
2012-12-05T15:26:39.969+00:00|37383395345709|775
2012-12-05T15:26:39.969+00:00|37383395345709|1193
2012-12-05T15:26:39.969+00:00|37383395345709|2788
2012-12-05T15:26:39.969+00:00|37383395345709|9170
2012-12-05T15:26:39.969+00:00|37383395345709|11375
2012-12-05T22:19:33.072+00:00|37383395344954|0
2012-12-05T22:19:33.072+00:00|37383395344954|576
2012-12-05T22:19:33.072+00:00|37383395344954|1177
2012-12-05T22:19:33.072+00:00|37383395344954|2069
2012-12-05T22:19:33.072+00:00|37383395344954|2791
2012-12-05T22:19:33.072+00:00|37383395344954|3078
2012-12-05T22:19:33.072+00:00|37383395344954|5080
2012-12-05T22:19:33.072+00:00|37383395344954|5184
2012-12-05T22:19:33.072+00:00|37383395344954|7587
2012-12-05T22:19:33.072+00:00|37383395344954|14355
