creationDate|CommentId|TagId
2012-12-14T07:04:33.759+00:00|1168231107584|1164
2012-12-14T07:04:33.759+00:00|1168231107584|3080
2012-12-14T07:34:10.002+00:00|1168231107587|1164
2012-12-14T07:34:10.002+00:00|1168231107587|6743
2012-12-14T13:28:53.991+00:00|1168231107588|1164
2012-12-14T13:28:53.991+00:00|1168231107588|5122
2012-12-14T23:07:05.664+00:00|1168231108449|2075
2012-12-14T23:07:05.664+00:00|1168231108449|5114
2012-12-14T23:13:36.078+00:00|1168231108450|299
2012-12-14T23:13:36.078+00:00|1168231108450|5114
2012-12-14T23:36:20.498+00:00|1168231108444|5114
2012-12-14T23:36:20.498+00:00|1168231108444|7505
2012-12-14T23:49:32.293+00:00|1168231108453|801
2012-12-14T23:49:32.293+00:00|1168231108453|7505
2012-12-14T23:57:56.515+00:00|1168231108454|5114
2012-12-14T23:57:56.515+00:00|1168231108454|15728
