deletionDate|id
2012-12-08T00:17:52.108+00:00|1168231166714
2012-12-08T01:34:47.682+00:00|1168231266066
2012-12-08T03:36:19.448+00:00|1168231398161
2012-12-08T06:15:22.266+00:00|1168231367435
2012-12-08T07:01:33.213+00:00|1168231122376
2012-12-08T08:59:33.782+00:00|1168231338610
2012-12-08T09:26:46.233+00:00|1168231360992
2012-12-08T12:33:08.300+00:00|1168231261247
2012-12-08T12:59:04.528+00:00|1168231374750
2012-12-08T13:15:38.683+00:00|1168231137827
2012-12-08T13:59:08.123+00:00|1168231446501
2012-12-08T18:19:48.357+00:00|1168231493832
2012-12-08T21:18:59.830+00:00|1168231429031
2012-12-08T21:58:27.771+00:00|1168231468916
2012-12-08T22:36:36.336+00:00|1168231467509
2012-12-08T22:38:02.705+00:00|1168231297614
2012-12-08T23:19:14.476+00:00|1168231286925
