creationDate|ForumId|PersonId
2012-12-10T00:03:08.011+00:00|824633736106|35184372088972
2012-12-10T00:23:03.409+00:00|412316869048|15393162790022
2012-12-10T00:30:55.023+00:00|755914258757|30786325578948
2012-12-10T00:30:55.023+00:00|962072690377|24189255812574
2012-12-10T00:39:13.476+00:00|1168231119921|14
2012-12-10T00:39:13.476+00:00|1168231119921|2199023255851
2012-12-10T00:39:13.476+00:00|1168231119921|2199023256818
2012-12-10T00:39:13.476+00:00|1168231119921|4398046512336
2012-12-10T00:39:13.476+00:00|1168231119921|8796093022402
2012-12-10T00:39:13.476+00:00|1168231119921|8796093023183
2012-12-10T00:39:13.476+00:00|1168231119921|13194139534658
2012-12-10T00:39:13.476+00:00|1168231119921|17592186044674
2012-12-10T00:39:13.476+00:00|1168231119921|17592186045364
2012-12-10T00:39:13.476+00:00|1168231119921|21990232555781
2012-12-10T00:39:13.476+00:00|1168231119921|26388279066773
2012-12-10T00:39:13.476+00:00|1168231119921|26388279067210
2012-12-10T00:39:13.476+00:00|1168231119921|30786325578528
2012-12-10T00:39:13.476+00:00|1168231119921|32985348834257
2012-12-10T00:39:13.476+00:00|1168231119921|35184372090028
2012-12-10T00:39:13.476+00:00|1168231119921|35184372090502
2012-12-10T00:39:13.476+00:00|1168231119921|37383395344428
2012-12-10T00:49:55.644+00:00|1168231120829|24189255812685
2012-12-10T00:50:03.884+00:00|618475299081|37383395344903
2012-12-10T00:55:02.464+00:00|206158431299|37383395345078
2012-12-10T00:55:02.464+00:00|1093|37383395345078
2012-12-10T00:55:02.464+00:00|274877908038|37383395345078
2012-12-10T00:55:02.464+00:00|1030792152136|37383395345078
2012-12-10T00:55:02.464+00:00|412316861514|37383395345078
2012-12-10T00:55:02.464+00:00|687194768459|37383395345078
2012-12-10T00:55:02.464+00:00|687194768460|37383395345078
2012-12-10T00:55:02.464+00:00|274877908045|37383395345078
2012-12-10T00:55:02.464+00:00|412316861518|37383395345078
2012-12-10T00:55:02.464+00:00|412316861519|37383395345078
2012-12-10T00:55:02.464+00:00|755914245201|37383395345078
2012-12-10T00:55:02.464+00:00|206158431314|37383395345078
2012-12-10T00:55:02.464+00:00|1099511628883|37383395345078
2012-12-10T00:55:02.464+00:00|343597384788|37383395345078
2012-12-10T00:55:02.464+00:00|481036338262|37383395345078
2012-12-10T00:55:02.464+00:00|68719477848|37383395345078
2012-12-10T00:55:02.464+00:00|1099511628892|37383395345078
2012-12-10T00:55:02.464+00:00|549755815005|37383395345078
2012-12-10T00:55:02.464+00:00|1030792152161|37383395345078
2012-12-10T00:55:02.464+00:00|549755815010|37383395345078
2012-12-10T00:55:02.464+00:00|412316861539|37383395345078
2012-12-10T00:55:02.464+00:00|893353198692|37383395345078
2012-12-10T00:55:02.464+00:00|1125|37383395345078
2012-12-10T00:55:02.464+00:00|824633728971|37383395345078
2012-12-10T00:55:02.464+00:00|755914252236|37383395345078
2012-12-10T00:55:02.464+00:00|893353205709|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159182|37383395345078
2012-12-10T00:55:02.464+00:00|962072682447|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159184|37383395345078
2012-12-10T00:55:02.464+00:00|343597391825|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159186|37383395345078
2012-12-10T00:55:02.464+00:00|893353205715|37383395345078
2012-12-10T00:55:02.464+00:00|481036345300|37383395345078
2012-12-10T00:55:02.464+00:00|618475298773|37383395345078
2012-12-10T00:55:02.464+00:00|481036345302|37383395345078
2012-12-10T00:55:02.464+00:00|962072682455|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159194|37383395345078
2012-12-10T00:55:02.464+00:00|755914252251|37383395345078
2012-12-10T00:55:02.464+00:00|824633728988|37383395345078
2012-12-10T00:55:02.464+00:00|412316868573|37383395345078
2012-12-10T00:55:02.464+00:00|1099511635934|37383395345078
2012-12-10T00:55:02.464+00:00|1168231112672|37383395345078
2012-12-10T00:55:02.464+00:00|824633728993|37383395345078
2012-12-10T00:55:02.464+00:00|893353205815|37383395345078
2012-12-10T00:55:02.464+00:00|618475298872|37383395345078
2012-12-10T00:55:02.464+00:00|549755822139|37383395345078
2012-12-10T00:55:02.464+00:00|893353205823|37383395345078
2012-12-10T00:55:02.464+00:00|343597391936|37383395345078
2012-12-10T00:55:02.464+00:00|618475298882|37383395345078
2012-12-10T00:55:02.464+00:00|755914252356|37383395345078
2012-12-10T00:55:02.464+00:00|687194775621|37383395345078
2012-12-10T00:55:02.464+00:00|618475298887|37383395345078
2012-12-10T00:55:02.464+00:00|481036345417|37383395345078
2012-12-10T00:55:02.464+00:00|893353205834|37383395345078
2012-12-10T00:55:02.464+00:00|1099511636043|37383395345078
2012-12-10T00:55:02.464+00:00|618475298893|37383395345078
2012-12-10T00:55:02.464+00:00|755914252366|37383395345078
2012-12-10T00:55:02.464+00:00|1099511636653|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159918|37383395345078
2012-12-10T00:55:02.464+00:00|481036346031|37383395345078
2012-12-10T00:55:02.464+00:00|1099511636656|37383395345078
2012-12-10T00:55:02.464+00:00|1099511636657|37383395345078
2012-12-10T00:55:02.464+00:00|687194776242|37383395345078
2012-12-10T00:55:02.464+00:00|1099511636659|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159924|37383395345078
2012-12-10T00:55:02.464+00:00|1030792159925|37383395345078
2012-12-10T00:55:02.464+00:00|1168231113398|37383395345078
2012-12-10T00:55:02.464+00:00|618475299511|37383395345078
2012-12-10T00:55:02.464+00:00|412316869304|37383395345078
