creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-30T07:51:29.677+00:00|1168231107554||91.191.192.127|Firefox|en|About Saint George,  April, and he is regarded as one of the most prominent military saints. Many Patronages of Saint George exist around the wor|145|24189255811081|893353197855|4
2012-12-30T08:44:17.824+00:00|1168231108604|photo1168231108604.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:18.824+00:00|1168231108605|photo1168231108605.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:19.824+00:00|1168231108606|photo1168231108606.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:20.824+00:00|1168231108607|photo1168231108607.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:21.824+00:00|1168231108608|photo1168231108608.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:22.824+00:00|1168231108609|photo1168231108609.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:23.824+00:00|1168231108610|photo1168231108610.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:24.824+00:00|1168231108611|photo1168231108611.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:25.824+00:00|1168231108612|photo1168231108612.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:26.824+00:00|1168231108613|photo1168231108613.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:27.824+00:00|1168231108614|photo1168231108614.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:28.824+00:00|1168231108615|photo1168231108615.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:29.824+00:00|1168231108616|photo1168231108616.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:30.824+00:00|1168231108617|photo1168231108617.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T08:44:31.824+00:00|1168231108618|photo1168231108618.jpg|49.206.89.61|Safari|||0|32985348833329|1168231104898|0
2012-12-30T10:24:27.761+00:00|1168231108563||196.1.135.241|Internet Explorer|mr|About Wolfgang Amadeus Mozart,  his early death have been much mythologized. He was survived by h|97|30786325577740|1168231104894|71
