creationDate|ForumId|TagId
2012-12-23T01:22:00.249+00:00|1168231106161|1024
2012-12-23T02:01:17.544+00:00|1168231121027|2044
2012-12-23T02:01:30.993+00:00|1168231120880|2803
2012-12-23T02:14:51.482+00:00|1168231110901|776
2012-12-23T03:11:25.163+00:00|1168231118835|3325
2012-12-23T05:04:08.368+00:00|1168231121198|1767
2012-12-23T05:32:02.112+00:00|1168231111430|564
2012-12-23T05:44:39.302+00:00|1168231115031|273
2012-12-23T06:15:56.227+00:00|1168231121032|1401
2012-12-23T06:50:57.402+00:00|1168231115549|1451
2012-12-23T06:57:10.646+00:00|1168231120261|9140
2012-12-23T07:12:55.619+00:00|1168231120282|594
2012-12-23T07:40:53.845+00:00|1168231110696|976
2012-12-23T07:59:45.059+00:00|1168231121161|2998
2012-12-23T08:02:53.943+00:00|1168231120535|566
2012-12-23T08:20:14.497+00:00|1168231111993|587
2012-12-23T08:22:04.747+00:00|1168231112509|1908
2012-12-23T10:14:03.342+00:00|1168231121111|9317
2012-12-23T11:05:48.807+00:00|1168231121292|250
2012-12-23T11:23:46.099+00:00|1168231105398|11376
2012-12-23T11:26:04.188+00:00|1168231116409|1732
2012-12-23T11:51:06.048+00:00|1168231118797|1188
2012-12-23T12:08:27.406+00:00|1168231120383|6982
2012-12-23T12:27:53.162+00:00|1168231105367|6458
2012-12-23T15:01:54.141+00:00|1168231121213|6
2012-12-23T15:01:54.141+00:00|1168231121213|9
2012-12-23T15:01:54.141+00:00|1168231121213|468
2012-12-23T15:01:54.141+00:00|1168231121213|778
2012-12-23T15:01:54.141+00:00|1168231121213|1154
2012-12-23T15:01:54.141+00:00|1168231121213|1174
2012-12-23T15:01:54.141+00:00|1168231121213|1179
2012-12-23T15:01:54.141+00:00|1168231121213|1180
2012-12-23T15:01:54.141+00:00|1168231121213|1183
2012-12-23T15:01:54.141+00:00|1168231121213|1184
2012-12-23T15:01:54.141+00:00|1168231121213|1759
2012-12-23T15:01:54.141+00:00|1168231121213|1940
2012-12-23T15:01:54.141+00:00|1168231121213|1995
2012-12-23T15:07:39.336+00:00|1168231114645|1499
2012-12-23T15:07:41.995+00:00|1168231114527|2031
2012-12-23T15:29:18.747+00:00|1168231120826|468
2012-12-23T15:41:59.091+00:00|1168231121284|775
2012-12-23T15:45:52.343+00:00|1168231116195|3014
2012-12-23T16:02:50.993+00:00|1168231119898|3054
2012-12-23T16:12:45.843+00:00|1168231112748|5115
2012-12-23T16:14:02.677+00:00|1168231120919|565
2012-12-23T16:50:21.143+00:00|1168231121077|1668
2012-12-23T17:53:38.822+00:00|1168231114259|1986
2012-12-23T18:00:57.781+00:00|1168231117376|3011
2012-12-23T18:29:36.336+00:00|1168231116934|1399
2012-12-23T18:41:47.873+00:00|1168231121220|144
2012-12-23T18:41:47.873+00:00|1168231121220|416
2012-12-23T18:41:47.873+00:00|1168231121220|417
2012-12-23T18:41:47.873+00:00|1168231121220|448
2012-12-23T18:41:47.873+00:00|1168231121220|565
2012-12-23T18:41:47.873+00:00|1168231121220|572
2012-12-23T18:41:47.873+00:00|1168231121220|579
2012-12-23T18:41:47.873+00:00|1168231121220|587
2012-12-23T18:41:47.873+00:00|1168231121220|598
2012-12-23T18:41:47.873+00:00|1168231121220|777
2012-12-23T18:41:47.873+00:00|1168231121220|778
2012-12-23T18:41:47.873+00:00|1168231121220|780
2012-12-23T18:41:47.873+00:00|1168231121220|782
2012-12-23T18:41:47.873+00:00|1168231121220|790
2012-12-23T18:41:47.873+00:00|1168231121220|1027
2012-12-23T18:41:47.873+00:00|1168231121220|1170
2012-12-23T18:41:47.873+00:00|1168231121220|1175
2012-12-23T18:41:47.873+00:00|1168231121220|1177
2012-12-23T18:41:47.873+00:00|1168231121220|1206
2012-12-23T18:41:47.873+00:00|1168231121220|1545
2012-12-23T18:41:47.873+00:00|1168231121220|1548
2012-12-23T18:41:47.873+00:00|1168231121220|1616
2012-12-23T18:41:47.873+00:00|1168231121220|1760
2012-12-23T18:41:47.873+00:00|1168231121220|1771
2012-12-23T18:41:47.873+00:00|1168231121220|1909
2012-12-23T18:41:47.873+00:00|1168231121220|1987
2012-12-23T18:41:47.873+00:00|1168231121220|1995
2012-12-23T18:41:47.873+00:00|1168231121220|2012
2012-12-23T18:41:47.873+00:00|1168231121220|2041
2012-12-23T18:41:47.873+00:00|1168231121220|2048
2012-12-23T18:41:47.873+00:00|1168231121220|2061
2012-12-23T18:41:47.873+00:00|1168231121220|2105
2012-12-23T18:41:47.873+00:00|1168231121220|2785
2012-12-23T18:41:47.873+00:00|1168231121220|2788
2012-12-23T18:41:47.873+00:00|1168231121220|2792
2012-12-23T18:41:47.873+00:00|1168231121220|2793
2012-12-23T18:41:47.873+00:00|1168231121220|2794
2012-12-23T18:41:47.873+00:00|1168231121220|2797
2012-12-23T18:41:47.873+00:00|1168231121220|2801
2012-12-23T18:41:47.873+00:00|1168231121220|2860
2012-12-23T18:41:47.873+00:00|1168231121220|2878
2012-12-23T18:41:47.873+00:00|1168231121220|2886
2012-12-23T18:41:47.873+00:00|1168231121220|2901
2012-12-23T18:41:47.873+00:00|1168231121220|2960
2012-12-23T18:41:47.873+00:00|1168231121220|2991
2012-12-23T18:41:47.873+00:00|1168231121220|3045
2012-12-23T18:41:47.873+00:00|1168231121220|3060
2012-12-23T18:41:47.873+00:00|1168231121220|3106
2012-12-23T18:41:47.873+00:00|1168231121220|4844
2012-12-23T18:41:47.873+00:00|1168231121220|5063
2012-12-23T18:41:47.873+00:00|1168231121220|5118
2012-12-23T18:41:47.873+00:00|1168231121220|7015
