creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-10T00:39:14.476+00:00|1168231489483|photo1168231489483.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:15.476+00:00|1168231489484|photo1168231489484.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:16.476+00:00|1168231489485|photo1168231489485.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:17.476+00:00|1168231489486|photo1168231489486.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:18.476+00:00|1168231489487|photo1168231489487.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:19.476+00:00|1168231489488|photo1168231489488.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:39:20.476+00:00|1168231489489|photo1168231489489.jpg|195.94.7.109|Internet Explorer|||0|28587302322542|1168231119921|109
2012-12-10T00:49:44.009+00:00|1168231309515||46.19.39.190|Firefox|en|About Matt Damon, received multiple Best Actor nominations, including an Academy Award for hi|93|35184372090505|412316868262|89
2012-12-10T01:04:18.850+00:00|1168231321840||49.213.50.238|Firefox|fr|About Billie Holiday, have become jazz standards, notably God Bless the Child, Don't Explain, Fine and Mellow, and Lady S|121|10995116277819|412316868660|0
2012-12-10T01:17:02.565+00:00|1168231508495|photo1168231508495.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:03.565+00:00|1168231508496|photo1168231508496.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:04.565+00:00|1168231508497|photo1168231508497.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:05.565+00:00|1168231508498|photo1168231508498.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:06.565+00:00|1168231508499|photo1168231508499.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:07.565+00:00|1168231508500|photo1168231508500.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:08.565+00:00|1168231508501|photo1168231508501.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
2012-12-10T01:17:09.565+00:00|1168231508502|photo1168231508502.jpg|46.28.146.228|Internet Explorer|||0|37383395344648|1168231121211|101
