creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-11-29T03:08:45.774+00:00|1168231108495|31.182.127.125|Internet Explorer|right|5|17592186044443|92||1168231108494
2012-11-29T17:48:34.815+00:00|1168231105397|193.104.227.215|Internet Explorer|great|5|26388279066641|86||1099511628654
2012-11-29T18:04:36.711+00:00|1168231105401|193.104.227.215|Internet Explorer|fine|4|26388279066641|86||1099511628660
2012-11-29T18:35:48.886+00:00|1168231105399|193.104.227.215|Internet Explorer|duh|3|26388279066641|86||1099511628658
2012-11-29T21:09:51.676+00:00|1168231105368|193.104.227.215|Internet Explorer|yes|3|26388279066641|86||1030792151888
2012-11-29T22:20:02.453+00:00|1168231105373|193.104.227.215|Internet Explorer|About Fidel Castro, o Cuba, he took a key role in the Cuban Revolution, leading a successful guerrilla war againAbout Alfred, Lord Tennyson, ew. He is the ninth most frequently quoted|183|26388279066641|86|962072675162|
2012-11-29T22:34:32.265+00:00|1168231105383|91.191.192.127|Firefox|LOL|3|24189255811081|4||1168231105373
2012-11-29T22:40:14.463+00:00|1168231105381|46.154.44.101|Firefox|yes|3|15393162788877|105||1168231105373
2012-11-29T22:42:00.257+00:00|1168231105378|31.209.42.207|Internet Explorer|About George Bernard Shaw, hemes more palatable. Shaw examined edAbout Alf|74|13194139533342|101||1168231105373
2012-11-29T23:19:41.610+00:00|1168231105375|61.16.136.118|Chrome|About Fidel Castro, 008. Castro is a controversial and highly divisive woAbout Dante Alighieri, sly refer|105|8796093022244|0||1168231105373
