creationDate|PersonId|PostId
2012-12-20T00:01:15.006+00:00|2199023257181|1168231361946
2012-12-20T00:04:28.575+00:00|910|1168231448677
2012-12-20T00:11:30.043+00:00|13194139534219|1168231346141
2012-12-20T00:16:19.628+00:00|28587302322767|1168231377983
2012-12-20T00:26:57.309+00:00|13194139534588|1168231293761
2012-12-20T00:33:07.211+00:00|35184372089367|1168231346141
2012-12-20T00:45:28.891+00:00|37383395346069|1168231361946
2012-12-20T00:49:03.987+00:00|1448|1168231498058
2012-12-20T00:51:49.269+00:00|6597069767085|1168231280988
2012-12-20T01:00:49.472+00:00|21990232556531|1168231280988
2012-12-20T01:12:54.801+00:00|30786325578144|1168231189861
2012-12-20T01:22:52.766+00:00|26388279066736|1168231494816
2012-12-20T01:44:26.532+00:00|1230|1168231432607
2012-12-20T01:50:34.561+00:00|32985348833732|1168231438379
2012-12-20T02:01:26.196+00:00|10995116278275|1168231314161
2012-12-20T02:02:24.925+00:00|19791209300508|1168231261628
2012-12-20T02:03:28.271+00:00|42|1168231503577
2012-12-20T02:13:34.913+00:00|13194139533712|1168231314161
2012-12-20T02:22:19.691+00:00|1582|1168231452072
2012-12-20T02:27:55.924+00:00|21990232556466|1168231122182
2012-12-20T02:29:27.918+00:00|6597069767262|1168231196372
2012-12-20T02:31:22.333+00:00|30786325578377|1168231160727
2012-12-20T02:34:57.778+00:00|555|1168231221812
2012-12-20T02:59:50.063+00:00|37383395345239|1168231298439
2012-12-20T03:07:16.977+00:00|17592186044826|1168231377983
2012-12-20T03:09:07.050+00:00|4398046511608|1168231505279
2012-12-20T03:14:29.239+00:00|1412|1168231298439
2012-12-20T03:14:59.750+00:00|26388279067078|1168231178794
2012-12-20T03:17:26.122+00:00|19791209301265|1168231498058
2012-12-20T03:33:41.345+00:00|35184372089275|1168231314161
2012-12-20T03:40:02.330+00:00|19791209300164|1168231498058
2012-12-20T03:54:51.397+00:00|933|1168231189861
2012-12-20T04:01:30.747+00:00|24189255812253|1168231422911
2012-12-20T04:08:23.177+00:00|783|1168231455530
2012-12-20T04:11:13.031+00:00|26388279067881|1168231314161
2012-12-20T04:13:44.482+00:00|4398046512405|1168231452072
2012-12-20T04:17:44.386+00:00|2199023256946|1168231178794
2012-12-20T04:21:57.325+00:00|15393162790481|1168231298439
2012-12-20T04:25:50.277+00:00|13194139533577|1168231160727
2012-12-20T04:32:09.728+00:00|30786325578905|1168231261628
2012-12-20T05:02:55.989+00:00|35184372090415|1168231455530
2012-12-20T05:05:21.719+00:00|21990232557010|1168231204532
2012-12-20T05:11:30.919+00:00|24189255812167|1168231160727
2012-12-20T05:13:58.603+00:00|2199023256303|1168231432607
2012-12-20T05:16:17.998+00:00|21990232556511|1168231254427
2012-12-20T05:36:48.457+00:00|15393162789808|1168231346141
2012-12-20T05:45:02.894+00:00|30786325579189|1168231314161
2012-12-20T05:58:50.883+00:00|13194139533620|1168231189861
2012-12-20T06:01:40.599+00:00|24189255811441|1168231345977
2012-12-20T06:17:11.586+00:00|4398046511290|1168231346141
2012-12-20T06:28:48.603+00:00|2199023255851|1168231250843
2012-12-20T06:35:27.208+00:00|6597069768004|1168231241556
2012-12-20T06:37:22.359+00:00|4398046512338|1168231493498
2012-12-20T06:49:11.222+00:00|17592186045034|1168231346141
2012-12-20T06:57:05.221+00:00|15393162789811|1168231246744
2012-12-20T06:58:31.229+00:00|28587302323691|1168231202676
2012-12-20T06:59:05.002+00:00|30786325579250|1168231298439
2012-12-20T07:08:58.556+00:00|24189255812167|1168231422905
2012-12-20T07:11:23.849+00:00|4398046511661|1168231203060
2012-12-20T07:18:28.564+00:00|4398046511926|1168231493498
2012-12-20T07:24:37.891+00:00|2199023256599|1168231203060
2012-12-20T07:30:12.127+00:00|24189255811154|1168231314161
2012-12-20T07:31:05.990+00:00|13194139534338|1168231293761
2012-12-20T07:42:28.809+00:00|15393162789420|1168231483332
2012-12-20T07:47:04.150+00:00|8796093023077|1168231255278
2012-12-20T07:49:26.324+00:00|13194139533646|1168231432607
2012-12-20T07:56:17.941+00:00|17592186044744|1168231452072
2012-12-20T08:01:24.961+00:00|1204|1168231250359
2012-12-20T08:04:28.589+00:00|19791209300191|1168231432607
2012-12-20T08:18:38.339+00:00|24189255812389|1168231507574
2012-12-20T08:32:26.678+00:00|910|1168231254427
2012-12-20T08:36:19.555+00:00|4398046511926|1168231267022
