creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-13T01:05:25.439+00:00|1168231178084||41.223.4.19|Internet Explorer|ur|About John F. Kennedy, ight gateway to the country by value of shipments. In 2011, the airport handled 47,809,910 pas|117|4398046512012|481036339985|102
2012-12-13T01:07:35.043+00:00|1168231454497||61.4.74.97|Firefox|th|About Julie Andrews, er third Academy Award nomination. During the remainder of the 1980s|89|8796093023802|755914257823|65
2012-12-13T01:12:19.601+00:00|1168231463471||41.217.133.187|Chrome|ar|About Heinz Guderian,  May 1954) was a German general during World War II. He was a pio|87|35184372089936|893353211744|68
2012-12-13T01:44:17.001+00:00|1168231507265||89.189.86.224|Internet Explorer|en|About John Howard,  with whom he died in cAbout Nicolas Sarkozy, tment from 2004 to 2007About Socrates, , not to|113|35184372090028|1099511644369|109
2012-12-13T02:05:20.608+00:00|1168231351032|photo1168231351032.jpg|1.10.15.31|Internet Explorer|||0|10995116279363|1168231113668|1
2012-12-13T02:05:21.608+00:00|1168231351033|photo1168231351033.jpg|1.10.15.31|Internet Explorer|||0|10995116279363|1168231113668|1
2012-12-13T02:05:22.608+00:00|1168231351034|photo1168231351034.jpg|1.10.15.31|Internet Explorer|||0|10995116279363|1168231113668|1
2012-12-13T02:05:23.608+00:00|1168231351035|photo1168231351035.jpg|1.10.15.31|Internet Explorer|||0|10995116279363|1168231113668|1
2012-12-13T02:05:47.473+00:00|1168231485323|photo1168231485323.jpg|1.203.198.207|Firefox|||0|26388279068209|1168231119730|1
2012-12-13T02:05:48.473+00:00|1168231485324|photo1168231485324.jpg|1.203.198.207|Firefox|||0|26388279068209|1168231119730|1
2012-12-13T02:05:49.473+00:00|1168231485325|photo1168231485325.jpg|1.203.198.207|Firefox|||0|26388279068209|1168231119730|1
2012-12-13T02:05:50.473+00:00|1168231485326|photo1168231485326.jpg|1.203.198.207|Firefox|||0|26388279068209|1168231119730|1
2012-12-13T02:12:41.390+00:00|1168231361943|photo1168231361943.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:42.390+00:00|1168231361944|photo1168231361944.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:43.390+00:00|1168231361945|photo1168231361945.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:44.390+00:00|1168231361946|photo1168231361946.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:45.390+00:00|1168231361947|photo1168231361947.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:46.390+00:00|1168231361948|photo1168231361948.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:47.390+00:00|1168231361949|photo1168231361949.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:48.390+00:00|1168231361950|photo1168231361950.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:49.390+00:00|1168231361951|photo1168231361951.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:50.390+00:00|1168231361952|photo1168231361952.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:51.390+00:00|1168231361953|photo1168231361953.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:52.390+00:00|1168231361954|photo1168231361954.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:53.390+00:00|1168231361955|photo1168231361955.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:54.390+00:00|1168231361956|photo1168231361956.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:12:55.390+00:00|1168231361957|photo1168231361957.jpg|175.107.46.68|Firefox|||0|13194139534169|1168231114150|54
2012-12-13T02:16:18.482+00:00|1168231350120||60.254.173.114|Internet Explorer|zh|About Pierre Trudeau, e of Trudeau's intellect and they salute his political acumen in preserving national unity against|120|1435|481036346304|57
2012-12-13T03:02:43.408+00:00|1168231111602||14.139.48.174|Internet Explorer|zh|About Patti Smith, nk, her work was a fusion of rock and poetry. Smith's most widely known song is Because the Ni|113|17592186044525|618475291000|0
2012-12-13T03:04:53.139+00:00|1168231266904|photo1168231266904.jpg|176.28.84.99|Firefox|||0|6597069767700|1168231110759|4
2012-12-13T03:04:54.139+00:00|1168231266905|photo1168231266905.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:04:55.139+00:00|1168231266906|photo1168231266906.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:04:56.139+00:00|1168231266907|photo1168231266907.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:04:57.139+00:00|1168231266908|photo1168231266908.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:04:58.139+00:00|1168231266909|photo1168231266909.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:04:59.139+00:00|1168231266910|photo1168231266910.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:05:00.139+00:00|1168231266911|photo1168231266911.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:05:01.139+00:00|1168231266912|photo1168231266912.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:05:02.139+00:00|1168231266913|photo1168231266913.jpg|148.245.229.186|Firefox|||0|6597069767700|1168231110759|53
2012-12-13T03:09:12.373+00:00|1168231346317||198.184.161.3|Chrome|en|About William Faulkner, lay, poetry, essays and screenplays during his career. He is primarily known|100|2199023256981|687194776457|49
2012-12-13T03:35:02.387+00:00|1168231395502||24.72.152.125|Firefox|en|About Leonardo da Vinci, us and remote. Marco Rosci points out, however, that while th|86|37383395344866|824633731949|57
2012-12-13T03:40:13.198+00:00|1168231503066|photo1168231503066.jpg|91.216.189.44|Chrome|||0|32985348833610|1168231120778|82
2012-12-13T03:40:14.198+00:00|1168231503067|photo1168231503067.jpg|91.216.189.44|Chrome|||0|32985348833610|1168231120778|82
2012-12-13T03:40:15.198+00:00|1168231503068|photo1168231503068.jpg|91.216.189.44|Chrome|||0|32985348833610|1168231120778|82
2012-12-13T03:40:16.198+00:00|1168231503069|photo1168231503069.jpg|91.216.189.44|Chrome|||0|32985348833610|1168231120778|82
