creationDate|CommentId|TagId
2012-12-04T00:01:07.944+00:00|1168231179773|11375
2012-12-04T00:01:56.310+00:00|1168231263472|3022
2012-12-04T00:01:59.090+00:00|1168231271598|977
2012-12-04T00:01:59.090+00:00|1168231271598|10449
2012-12-04T00:02:11.013+00:00|1168231271599|6401
2012-12-04T00:02:11.013+00:00|1168231271599|10449
2012-12-04T00:04:58.857+00:00|1168231469813|6421
2012-12-04T00:04:58.857+00:00|1168231469813|11339
2012-12-04T00:06:05.085+00:00|1168231276810|1910
2012-12-04T00:06:05.085+00:00|1168231276810|2933
2012-12-04T00:06:05.085+00:00|1168231276810|7510
2012-12-04T00:06:05.085+00:00|1168231276810|9058
2012-12-04T00:06:05.085+00:00|1168231276810|14215
2012-12-04T00:07:00.761+00:00|1168231484030|4
2012-12-04T00:07:00.761+00:00|1168231484030|2834
2012-12-04T00:07:00.761+00:00|1168231484030|5211
2012-12-04T00:10:49.552+00:00|1168231443670|2854
2012-12-04T00:10:49.552+00:00|1168231443670|11199
2012-12-04T00:15:38.039+00:00|1168231140794|140
2012-12-04T00:15:38.039+00:00|1168231140794|2822
2012-12-04T00:15:38.039+00:00|1168231140794|7557
2012-12-04T00:33:30.437+00:00|1168231500523|1769
2012-12-04T00:38:22.674+00:00|1168231354939|2023
2012-12-04T00:38:22.674+00:00|1168231354939|2882
2012-12-04T00:38:22.674+00:00|1168231354939|2926
2012-12-04T00:38:22.674+00:00|1168231354939|6991
2012-12-04T00:38:22.674+00:00|1168231354939|11256
2012-12-04T00:38:22.674+00:00|1168231354939|12990
2012-12-04T00:38:22.674+00:00|1168231354939|13084
2012-12-04T00:43:22.965+00:00|1168231188530|9
2012-12-04T00:43:22.965+00:00|1168231188530|1034
2012-12-04T00:43:22.965+00:00|1168231188530|12003
2012-12-04T00:45:48.312+00:00|1168231371145|571
2012-12-04T00:45:48.312+00:00|1168231371145|9271
2012-12-04T00:49:42.092+00:00|1168231304956|1
2012-12-04T00:49:42.092+00:00|1168231304956|590
2012-12-04T00:49:42.092+00:00|1168231304956|806
2012-12-04T00:49:42.092+00:00|1168231304956|3032
2012-12-04T00:49:42.092+00:00|1168231304956|7665
2012-12-04T00:49:42.092+00:00|1168231304956|8542
2012-12-04T00:53:27.012+00:00|1168231304960|1
2012-12-04T00:53:27.012+00:00|1168231304960|590
2012-12-04T00:53:27.012+00:00|1168231304960|806
2012-12-04T00:53:27.012+00:00|1168231304960|3032
2012-12-04T00:53:27.012+00:00|1168231304960|5109
2012-12-04T00:53:27.012+00:00|1168231304960|6704
2012-12-04T00:53:27.012+00:00|1168231304960|6946
2012-12-04T00:53:55.738+00:00|1168231186889|791
2012-12-04T00:53:55.738+00:00|1168231186889|2055
2012-12-04T00:53:55.738+00:00|1168231186889|3075
2012-12-04T01:04:32.767+00:00|1168231159957|1419
2012-12-04T01:04:32.767+00:00|1168231159957|7513
2012-12-04T01:04:32.767+00:00|1168231159957|8310
2012-12-04T01:04:32.767+00:00|1168231159957|11744
2012-12-04T01:06:47.235+00:00|1168231140801|140
2012-12-04T01:06:47.235+00:00|1168231140801|6133
2012-12-04T01:06:47.235+00:00|1168231140801|6930
2012-12-04T01:10:27.004+00:00|1168231292075|2821
2012-12-04T01:10:27.004+00:00|1168231292075|7405
2012-12-04T01:11:20.666+00:00|1168231450127|2812
2012-12-04T01:13:39.004+00:00|1168231454028|2107
2012-12-04T01:13:39.004+00:00|1168231454028|3038
2012-12-04T01:18:43.086+00:00|1168231346552|1984
2012-12-04T01:18:43.086+00:00|1168231346552|3045
2012-12-04T01:18:51.923+00:00|1168231292078|2821
2012-12-04T01:18:51.923+00:00|1168231292078|3038
2012-12-04T01:18:51.923+00:00|1168231292078|7405
2012-12-04T01:22:43.613+00:00|1168231249559|2039
2012-12-04T01:22:43.613+00:00|1168231249559|9169
2012-12-04T01:22:43.613+00:00|1168231249559|11742
2012-12-04T01:25:41.622+00:00|1168231459630|459
2012-12-04T01:25:41.622+00:00|1168231459630|5827
2012-12-04T01:25:41.622+00:00|1168231459630|7562
2012-12-04T01:25:41.622+00:00|1168231459630|8648
2012-12-04T01:25:41.622+00:00|1168231459630|11024
2012-12-04T01:25:41.622+00:00|1168231459630|13780
2012-12-04T01:25:41.622+00:00|1168231459630|15538
2012-12-04T01:31:12.758+00:00|1168231460042|1538
2012-12-04T01:31:12.758+00:00|1168231460042|2939
2012-12-04T01:31:12.758+00:00|1168231460042|6625
2012-12-04T01:31:12.758+00:00|1168231460042|6957
