creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-14T00:09:05.483+00:00|1168231499396||31.28.2.140|Chrome|en|About Bryan Adams, s was inducted into thAbout Elton John, on 17 February 1971 byAbo|84|30786325578528|962072690295|56
2012-12-14T00:20:29.433+00:00|1168231139880|photo1168231139880.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:30.433+00:00|1168231139881|photo1168231139881.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:31.433+00:00|1168231139882|photo1168231139882.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:32.433+00:00|1168231139883|photo1168231139883.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:33.433+00:00|1168231139884|photo1168231139884.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:34.433+00:00|1168231139885|photo1168231139885.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:35.433+00:00|1168231139886|photo1168231139886.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:20:36.433+00:00|1168231139887|photo1168231139887.jpg|101.2.102.193|Firefox|||0|1412|1168231105841|0
2012-12-14T00:21:25.189+00:00|1168231148530|photo1168231148530.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:26.189+00:00|1168231148531|photo1168231148531.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:27.189+00:00|1168231148532|photo1168231148532.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:28.189+00:00|1168231148533|photo1168231148533.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:29.189+00:00|1168231148534|photo1168231148534.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:30.189+00:00|1168231148535|photo1168231148535.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
2012-12-14T00:21:31.189+00:00|1168231148536|photo1168231148536.jpg|192.100.158.95|Internet Explorer|||0|2199023255590|1168231106246|53
