creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-12T00:13:12.183+00:00|1168231189129||27.5.116.14|Firefox|ta|About Jim Carrey, Pet Detective (1994), Dumb and Dumber (1994), The Mask (1994), and Ace Ventura: Wh|100|32985348833938|755914247363|0
2012-12-12T00:15:11.381+00:00|1168231178363||14.1.2.63|Chrome|ur|About Robert Louis Stevenson, admired by many authors, including Jorge Luis Borges, Ernest Hemingway, Rudyard Ki|112|35184372089942|206158433043|1
2012-12-12T00:17:24.849+00:00|1168231504606||27.100.153.3|Firefox|en|About Shakira, also known as Shakira and Lady Micklewhite), isAbout Jack Kirby, t comics indu|93|32985348834257|1030792167418|98
2012-12-12T01:10:18.719+00:00|1168231219332|photo1168231219332.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:19.719+00:00|1168231219333|photo1168231219333.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:20.719+00:00|1168231219334|photo1168231219334.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:21.719+00:00|1168231219335|photo1168231219335.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:22.719+00:00|1168231219336|photo1168231219336.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:23.719+00:00|1168231219337|photo1168231219337.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:24.719+00:00|1168231219338|photo1168231219338.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:25.719+00:00|1168231219339|photo1168231219339.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:26.719+00:00|1168231219340|photo1168231219340.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:27.719+00:00|1168231219341|photo1168231219341.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:28.719+00:00|1168231219342|photo1168231219342.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:29.719+00:00|1168231219343|photo1168231219343.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:30.719+00:00|1168231219344|photo1168231219344.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:31.719+00:00|1168231219345|photo1168231219345.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:32.719+00:00|1168231219346|photo1168231219346.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:33.719+00:00|1168231219347|photo1168231219347.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:34.719+00:00|1168231219348|photo1168231219348.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:10:35.719+00:00|1168231219349|photo1168231219349.jpg|170.66.33.52|Firefox|||0|4398046511930|1168231108772|49
2012-12-12T01:45:31.095+00:00|1168231293958||200.13.145.52|Chrome|en|About Ludwig van Beethoven, y 20s, studying with Joseph Haydn and quickly gaining a reputation as a v|101|21990232556115|343597391027|71
2012-12-12T02:45:58.597+00:00|1168231388748|photo1168231388748.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:45:59.597+00:00|1168231388749|photo1168231388749.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:00.597+00:00|1168231388750|photo1168231388750.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:01.597+00:00|1168231388751|photo1168231388751.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:02.597+00:00|1168231388752|photo1168231388752.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:03.597+00:00|1168231388753|photo1168231388753.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:04.597+00:00|1168231388754|photo1168231388754.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:05.597+00:00|1168231388755|photo1168231388755.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:06.597+00:00|1168231388756|photo1168231388756.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:07.597+00:00|1168231388757|photo1168231388757.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:08.597+00:00|1168231388758|photo1168231388758.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:09.597+00:00|1168231388759|photo1168231388759.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:10.597+00:00|1168231388760|photo1168231388760.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:11.597+00:00|1168231388761|photo1168231388761.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:12.597+00:00|1168231388762|photo1168231388762.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:13.597+00:00|1168231388763|photo1168231388763.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:14.597+00:00|1168231388764|photo1168231388764.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T02:46:15.597+00:00|1168231388765|photo1168231388765.jpg|41.191.102.23|Firefox|||0|15393162789655|1168231115282|68
2012-12-12T03:03:07.469+00:00|1168231504848||123.242.203.109|Chrome|en|About Spike Lee, ctor. His production company, 40 Acres & A Mule Filmworks, has produced|88|21990232556064|1168231120893|55
2012-12-12T04:49:40.894+00:00|1168231380492||27.105.50.3|Firefox|zh|About Catch the Wind,  and recorded by Scottish singer-songwriter Donovan. It was release|89|15393162789357|755914254439|94
2012-12-12T04:57:22.010+00:00|1168231277836|photo1168231277836.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:23.010+00:00|1168231277837|photo1168231277837.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:24.010+00:00|1168231277838|photo1168231277838.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:25.010+00:00|1168231277839|photo1168231277839.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:26.010+00:00|1168231277840|photo1168231277840.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:27.010+00:00|1168231277841|photo1168231277841.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:28.010+00:00|1168231277842|photo1168231277842.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
2012-12-12T04:57:29.010+00:00|1168231277843|photo1168231277843.jpg|59.162.122.243|Firefox|||0|8796093022282|1168231111259|0
