creationDate|PersonId|PostId
2012-11-29T02:54:21.190+00:00|15393162789916|1168231346788
2012-11-29T02:55:22.350+00:00|19791209301317|1168231346788
2012-11-29T03:01:39.845+00:00|17592186044725|1168231123042
2012-11-29T03:10:53.795+00:00|19791209300814|1168231257518
2012-11-29T03:13:59.627+00:00|32985348834826|1168231119458
2012-11-29T03:45:04.588+00:00|32985348833938|1168231358198
2012-11-29T03:45:38.115+00:00|15393162789106|1168231176509
2012-11-29T03:49:47.723+00:00|2199023256981|1168231346788
2012-11-29T03:59:30.208+00:00|30786325578598|1168231346788
2012-11-29T04:27:00.855+00:00|21990232555639|1168231132045
2012-11-29T04:36:20.996+00:00|4398046512669|1168231390038
2012-11-29T04:37:02.899+00:00|4398046511934|1168231234050
2012-11-29T04:49:18.164+00:00|32985348834257|1168231133685
2012-11-29T04:53:29.360+00:00|32985348833732|1168231426350
2012-11-29T05:02:38.685+00:00|455|1168231509096
2012-11-29T05:02:49.078+00:00|28587302322552|1168231257518
2012-11-29T05:08:26.802+00:00|13194139534671|1168231493042
2012-11-29T05:11:01.241+00:00|21990232556064|1168231479506
2012-11-29T05:17:24.450+00:00|66|1168231494550
2012-11-29T05:26:25.050+00:00|24189255811081|1168231479276
2012-11-29T05:35:41.379+00:00|15393162789178|1168231489698
2012-11-29T05:41:30.647+00:00|13194139534942|1168231508471
2012-11-29T05:49:46.986+00:00|15393162789735|1168231176509
2012-11-29T06:02:09.492+00:00|10995116278912|1168231507080
2012-11-29T06:06:14.551+00:00|21990232557010|1168231119458
2012-11-29T06:20:07.649+00:00|35184372088984|1168231509096
2012-11-29T06:20:12.781+00:00|17592186045041|1168231493042
2012-11-29T06:24:35.916+00:00|21990232556052|1168231132045
2012-11-29T06:30:49.223+00:00|10995116279024|1168231346788
2012-11-29T06:38:11.874+00:00|8796093023782|1168231346788
2012-11-29T06:41:32.231+00:00|17592186045589|1168231176509
2012-11-29T06:54:18.790+00:00|26388279067321|1168231426350
2012-11-29T07:07:28.446+00:00|30786325579172|1168231410659
2012-11-29T07:11:17.733+00:00|19791209300926|1168231479279
2012-11-29T07:19:38.594+00:00|21990232555797|1168231123042
2012-11-29T07:23:11.541+00:00|13194139534592|1168231507080
2012-11-29T07:36:42.595+00:00|10995116279037|1168231465189
2012-11-29T07:49:42.491+00:00|17592186045488|1168231426350
2012-11-29T07:50:15.033+00:00|4398046511926|1168231493042
2012-11-29T08:03:27.121+00:00|15393162789912|1168231493042
2012-11-29T08:10:05.439+00:00|910|1168231489696
2012-11-29T08:17:25.706+00:00|13194139534431|1168231425135
2012-11-29T08:26:51.457+00:00|15393162790399|1168231129405
2012-11-29T08:28:36.844+00:00|13194139533488|1168231494550
2012-11-29T08:45:02.764+00:00|32985348834072|1168231113016
2012-11-29T08:55:02.397+00:00|30786325578980|1168231326353
2012-11-29T09:11:00.418+00:00|6597069767834|1168231346788
2012-11-29T09:19:48.987+00:00|2199023256361|1168231507080
2012-11-29T09:32:10.100+00:00|773|1168231506298
2012-11-29T09:47:11.159+00:00|32985348834355|1168231113016
2012-11-29T09:47:52.130+00:00|24189255812167|1168231426350
2012-11-29T09:59:44.799+00:00|19791209300225|1168231425125
2012-11-29T10:03:48.314+00:00|19791209301531|1168231492337
2012-11-29T10:10:53.208+00:00|983|1168231509096
2012-11-29T10:21:04.402+00:00|30786325578931|1168231123042
2012-11-29T10:22:27.920+00:00|4398046511602|1168231154895
2012-11-29T10:48:42.564+00:00|10995116278482|1168231346788
2012-11-29T11:13:33.133+00:00|15393162789811|1168231493042
2012-11-29T11:32:56.978+00:00|13194139534942|1168231257518
2012-11-29T11:38:35.355+00:00|35184372089100|1168231224286
2012-11-29T11:59:03.733+00:00|21990232556130|1168231494550
2012-11-29T12:04:08.365+00:00|8796093023077|1168231234409
2012-11-29T12:22:18.101+00:00|8796093022572|1168231509096
2012-11-29T12:30:36.815+00:00|13194139534951|1168231494550
2012-11-29T12:43:50.726+00:00|19791209301288|1168231426350
2012-11-29T12:49:54.305+00:00|21990232557074|1168231504278
2012-11-29T12:50:47.003+00:00|19791209301511|1168231494550
2012-11-29T12:59:27.404+00:00|24189255812574|1168231129398
2012-11-29T13:04:24.027+00:00|17592186045284|1168231123042
2012-11-29T13:30:53.189+00:00|13194139534663|1168231246676
2012-11-29T13:34:11.285+00:00|21990232556121|1168231361043
2012-11-29T13:42:02.591+00:00|17592186045071|1168231234409
2012-11-29T13:47:46.272+00:00|21990232556130|1168231361043
2012-11-29T14:03:47.316+00:00|15393162790355|1168231509096
2012-11-29T14:04:19.760+00:00|4398046512008|1168231508471
2012-11-29T14:22:47.292+00:00|1467|1168231507546
