creationDate|PostId|TagId
2012-12-31T00:05:52.279+00:00|1168231380943|13632
2012-12-31T00:14:17.732+00:00|1168231192953|1954
2012-12-31T00:23:35.251+00:00|1168231503955|2077
2012-12-31T00:29:43.113+00:00|1168231189632|6440
2012-12-31T00:30:57.757+00:00|1168231434836|2918
2012-12-31T00:31:33.680+00:00|1168231363055|3096
2012-12-31T00:37:04.686+00:00|1168231185968|973
2012-12-31T00:46:23.876+00:00|1168231189651|6440
2012-12-31T01:05:31.535+00:00|1168231195794|3001
2012-12-31T01:06:19.995+00:00|1168231186773|973
2012-12-31T01:17:49.271+00:00|1168231493794|4845
2012-12-31T01:23:20.045+00:00|1168231299260|147
2012-12-31T01:40:05.070+00:00|1168231292543|2821
2012-12-31T01:41:41.292+00:00|1168231490921|523
2012-12-31T01:41:41.292+00:00|1168231490921|2067
2012-12-31T01:44:34.522+00:00|1168231353173|277
2012-12-31T01:44:34.522+00:00|1168231353173|2941
2012-12-31T01:44:34.522+00:00|1168231353173|3034
2012-12-31T01:44:34.522+00:00|1168231353173|7511
2012-12-31T01:49:21.752+00:00|1168231438214|11537
2012-12-31T01:58:58.209+00:00|1168231369969|61
2012-12-31T02:06:08.395+00:00|1168231111646|2951
2012-12-31T02:24:25.733+00:00|1168231508087|2814
2012-12-31T02:34:41.354+00:00|1168231176623|9896
2012-12-31T02:42:36.749+00:00|1168231291631|7594
2012-12-31T02:46:10.051+00:00|1168231333447|2781
2012-12-31T02:50:37.583+00:00|1168231178182|2785
2012-12-31T02:52:02.665+00:00|1168231130953|1149
2012-12-31T02:55:08.154+00:00|1168231508126|2814
2012-12-31T02:55:49.407+00:00|1168231458160|2
2012-12-31T02:58:51.853+00:00|1168231508139|2814
2012-12-31T03:11:12.044+00:00|1168231481279|6733
2012-12-31T03:12:45.706+00:00|1168231351019|580
2012-12-31T03:22:29.922+00:00|1168231203742|3019
2012-12-31T03:22:37.779+00:00|1168231192923|1954
2012-12-31T03:37:51.141+00:00|1168231454439|2107
2012-12-31T03:43:50.635+00:00|1168231347552|3045
2012-12-31T03:44:47.279+00:00|1168231481074|6733
2012-12-31T03:50:09.577+00:00|1168231363246|5479
2012-12-31T03:52:44.240+00:00|1168231396042|4
2012-12-31T03:52:44.240+00:00|1168231396042|1183
2012-12-31T04:00:01.184+00:00|1168231177930|2785
2012-12-31T04:04:36.228+00:00|1168231346012|1199
2012-12-31T04:12:40.679+00:00|1168231313047|3002
2012-12-31T04:13:12.262+00:00|1168231435031|2918
2012-12-31T04:15:35.689+00:00|1168231362852|3096
2012-12-31T04:19:58.946+00:00|1168231350925|282
2012-12-31T04:24:16.151+00:00|1168231112146|2951
2012-12-31T04:24:37.430+00:00|1168231338103|273
2012-12-31T04:27:31.801+00:00|1168231347991|3045
2012-12-31T04:35:14.950+00:00|1168231185990|973
2012-12-31T04:39:19.128+00:00|1168231186072|973
2012-12-31T04:40:23.621+00:00|1168231485973|2927
2012-12-31T04:49:34.566+00:00|1168231377319|1545
2012-12-31T04:55:43.126+00:00|1168231434852|2918
2012-12-31T05:12:33.753+00:00|1168231500473|2892
2012-12-31T05:14:30.644+00:00|1168231371038|61
2012-12-31T05:15:42.785+00:00|1168231202921|1444
2012-12-31T05:18:44.206+00:00|1168231349777|282
2012-12-31T05:21:15.010+00:00|1168231355502|1593
