creationDate|CommentId|TagId
2012-12-07T00:00:16.488+00:00|1168231281616|3011
2012-12-07T00:00:16.488+00:00|1168231281616|11888
2012-12-07T00:00:16.488+00:00|1168231281616|13734
2012-12-07T00:00:40.416+00:00|1168231281618|593
2012-12-07T00:00:40.416+00:00|1168231281618|13734
2012-12-07T00:00:40.416+00:00|1168231281618|14429
2012-12-07T00:01:51.927+00:00|1168231235057|8598
2012-12-07T00:01:51.927+00:00|1168231235057|9326
2012-12-07T00:03:10.119+00:00|1168231191685|1188
2012-12-07T00:03:10.119+00:00|1168231191685|6424
2012-12-07T00:03:10.119+00:00|1168231191685|6583
2012-12-07T00:03:10.119+00:00|1168231191685|7519
2012-12-07T00:03:34.503+00:00|1168231263553|7030
2012-12-07T00:03:34.503+00:00|1168231263553|9265
2012-12-07T00:09:52.958+00:00|1168231261939|12032
2012-12-07T00:10:05.560+00:00|1168231172533|2097
2012-12-07T00:13:04.842+00:00|1168231386171|596
2012-12-07T00:13:04.842+00:00|1168231386171|5097
2012-12-07T00:13:04.842+00:00|1168231386171|5826
2012-12-07T00:13:04.842+00:00|1168231386171|9263
2012-12-07T00:13:04.842+00:00|1168231386171|11500
2012-12-07T00:13:04.842+00:00|1168231386171|11677
2012-12-07T00:14:50.146+00:00|1168231380042|5196
2012-12-07T00:14:50.146+00:00|1168231380042|7527
2012-12-07T00:15:33.385+00:00|1168231261124|1504
2012-12-07T00:20:56.167+00:00|1168231262169|1173
2012-12-07T00:21:41.709+00:00|1168231386175|2783
2012-12-07T00:21:41.709+00:00|1168231386175|5097
2012-12-07T00:21:41.709+00:00|1168231386175|5826
2012-12-07T00:21:41.709+00:00|1168231386175|9032
2012-12-07T00:21:41.709+00:00|1168231386175|9223
2012-12-07T00:21:41.709+00:00|1168231386175|9263
2012-12-07T00:21:41.709+00:00|1168231386175|11500
2012-12-07T00:21:50.847+00:00|1168231380046|5196
2012-12-07T00:21:50.847+00:00|1168231380046|9871
2012-12-07T00:27:05.052+00:00|1168231375061|2848
2012-12-07T00:27:05.052+00:00|1168231375061|7208
2012-12-07T00:28:46.328+00:00|1168231349401|1178
2012-12-07T00:28:46.328+00:00|1168231349401|8659
2012-12-07T00:28:46.328+00:00|1168231349401|9192
2012-12-07T00:28:46.328+00:00|1168231349401|9275
2012-12-07T00:30:15.705+00:00|1168231113132|143
2012-12-07T00:30:15.705+00:00|1168231113132|2113
