creationDate|PostId|TagId
2012-12-05T00:53:43.706+00:00|1168231130788|1149
2012-12-05T01:11:15.261+00:00|1168231391069|573
2012-12-05T01:55:28.478+00:00|1168231294103|5063
2012-12-05T02:09:16.738+00:00|1168231481308|6733
2012-12-05T02:12:55.500+00:00|1168231508431|0
2012-12-05T02:48:38.012+00:00|1168231300227|147
2012-12-05T04:10:17.995+00:00|1168231380193|1406
2012-12-05T05:02:02.910+00:00|1168231434951|2918
2012-12-05T05:23:10.866+00:00|1168231301055|1489
2012-12-05T05:40:16.828+00:00|1168231176675|9896
2012-12-05T05:57:09.450+00:00|1168231464195|1581
2012-12-05T06:20:22.652+00:00|1168231322407|2888
2012-12-05T07:03:56.892+00:00|1168231377335|1545
2012-12-05T07:21:40.704+00:00|1168231463858|1581
2012-12-05T07:49:10.244+00:00|1168231195770|3001
2012-12-05T08:15:42.692+00:00|1168231506027|833
2012-12-05T09:04:35.128+00:00|1168231293979|5063
2012-12-05T09:59:45.021+00:00|1168231507199|6981
2012-12-05T10:04:09.445+00:00|1168231302108|1489
2012-12-05T11:13:50.823+00:00|1168231437389|2
2012-12-05T11:18:24.114+00:00|1168231321290|2888
2012-12-05T11:30:42.065+00:00|1168231417353|6
2012-12-05T11:30:42.065+00:00|1168231417353|3000
2012-12-05T11:57:54.549+00:00|1168231111606|2951
2012-12-05T13:02:54.865+00:00|1168231349782|282
2012-12-05T13:11:55.192+00:00|1168231187863|11742
2012-12-05T14:14:04.279+00:00|1168231464150|1581
2012-12-05T14:23:07.954+00:00|1168231203825|3019
2012-12-05T14:44:03.897+00:00|1168231481494|6733
2012-12-05T14:47:46.785+00:00|1168231186169|973
2012-12-05T15:15:40.788+00:00|1168231347194|3045
2012-12-05T15:22:12.440+00:00|1168231310030|3041
2012-12-05T15:45:42.844+00:00|1168231253294|284
2012-12-05T15:45:42.844+00:00|1168231253294|2942
2012-12-05T16:18:41.127+00:00|1168231204867|1984
2012-12-05T16:54:52.364+00:00|1168231346481|3045
2012-12-05T16:56:51.389+00:00|1168231429628|145
2012-12-05T16:56:51.389+00:00|1168231429628|5159
2012-12-05T16:56:51.389+00:00|1168231429628|6368
2012-12-05T16:56:51.389+00:00|1168231429628|7587
2012-12-05T16:56:51.389+00:00|1168231429628|8841
2012-12-05T16:58:07.897+00:00|1168231482973|194
2012-12-05T17:56:18.592+00:00|1168231156313|1501
2012-12-05T18:12:29.306+00:00|1168231498435|0
2012-12-05T18:24:04.874+00:00|1168231379336|5196
2012-12-05T18:50:05.263+00:00|1168231196600|3001
2012-12-05T18:56:14.888+00:00|1168231302377|1489
2012-12-05T19:00:59.864+00:00|1168231173812|1953
2012-12-05T19:17:21.934+00:00|1168231481784|812
2012-12-05T19:36:06.407+00:00|1168231502507|142
2012-12-05T19:39:00.043+00:00|1168231485851|2927
2012-12-05T20:46:18.138+00:00|1168231310259|7522
2012-12-05T21:06:39.235+00:00|1168231378185|0
2012-12-05T21:08:49.799+00:00|1168231404253|1376
2012-12-05T21:27:58.504+00:00|1168231189219|295
2012-12-05T21:32:55.792+00:00|1168231371558|1415
2012-12-05T21:32:57.343+00:00|1168231290545|7594
2012-12-05T21:58:50.800+00:00|1168231111749|2951
2012-12-05T22:30:21.544+00:00|1168231451507|60
2012-12-05T22:30:21.544+00:00|1168231451507|9141
2012-12-05T23:48:56.801+00:00|1168231177677|2785
2012-12-05T23:52:51.852+00:00|1168231473833|782
