creationDate|PersonId|CommentId
2012-12-19T02:48:31.188+00:00|35184372088834|1168231107497
2012-12-19T06:06:31.233+00:00|32985348833329|1168231107497
2012-12-19T09:18:37.252+00:00|13194139533352|1168231107497
2012-12-19T10:01:40.553+00:00|35184372088871|1168231107612
2012-12-19T10:39:21.633+00:00|28587302322204|1168231107497
2012-12-19T12:25:56.746+00:00|35184372088856|1168231107497
2012-12-19T15:56:39.905+00:00|26388279066632|1168231107612
2012-12-19T18:12:41.146+00:00|19791209299987|1168231107497
2012-12-19T18:45:35.710+00:00|32985348833329|1168231107612
2012-12-19T20:58:02.871+00:00|28587302322223|1168231107497
