creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-30T00:30:23.505+00:00|1168231434967||46.166.41.51|Firefox|en|About Joe Biden, holic and the first Delawarean to become Vice President of the United States. As Vice President, Biden has been heavily involved in Obama's decision-making process and held the oversight role for infrastructure spending from the Ob|248|37383395344633|687194780129|86
2012-12-30T00:46:42.849+00:00|1168231300961||190.84.38.194|Opera|en|About Anton Corbijn, 3 decades. Some of his works include music videos for Depeche Mode's Enjoy the Sile|104|4398046511168|343597391095|70
2012-12-30T00:49:14.508+00:00|1168231185988||14.192.155.246|Internet Explorer|en|About Plato, ot mean the systematic scheme of thought which scholars have doubtfully extra|90|37383395345628|137438956694|54
2012-12-30T00:52:41.054+00:00|1168231426322||46.31.114.181|Chrome|en|About John Curtin, n. Curtin led federal Labor to its greatest win with two thAbout Ludwig van Beethoven,  pianist.|116|19791209300150|618475303017|105
2012-12-30T01:15:03.086+00:00|1168231405585||42.83.84.215|Chrome|en|About Charlemagne, he French and German monAbout George Orwell, en name George Orwell, wAbout Stevie Wonder, ate 20th century. Blind About Aa|141|17592186044574|549755825532|54
2012-12-30T01:15:49.053+00:00|1168231111744||101.209.151.210|Firefox|zh|About Patti Smith, re, and in 2007, she was inducted into the Rock and Roll Hall of Fame. On November 1|103|21990232556466|618475291000|0
2012-12-30T01:22:27.598+00:00|1168231109947|photo1168231109947.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:28.598+00:00|1168231109948|photo1168231109948.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:29.598+00:00|1168231109949|photo1168231109949.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:30.598+00:00|1168231109950|photo1168231109950.jpg|2.126.130.181|Firefox|||0|490|1168231104852|40
2012-12-30T01:22:31.598+00:00|1168231109951|photo1168231109951.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:32.598+00:00|1168231109952|photo1168231109952.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:33.598+00:00|1168231109953|photo1168231109953.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:34.598+00:00|1168231109954|photo1168231109954.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:35.598+00:00|1168231109955|photo1168231109955.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:36.598+00:00|1168231109956|photo1168231109956.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:37.598+00:00|1168231109957|photo1168231109957.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:38.598+00:00|1168231109958|photo1168231109958.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:39.598+00:00|1168231109959|photo1168231109959.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
2012-12-30T01:22:40.598+00:00|1168231109960|photo1168231109960.jpg|27.96.85.34|Firefox|||0|490|1168231104852|0
