deletionDate|PersonId|CommentId
2012-12-15T01:47:40.226+00:00|30786325578717|1168231286626
2012-12-15T08:05:39.675+00:00|32985348833375|1168231315185
2012-12-15T08:21:29.302+00:00|37383395345740|1168231286626
2012-12-15T08:41:04.947+00:00|35184372089300|1168231237322
2012-12-15T12:14:06.964+00:00|8796093022302|1168231236773
2012-12-15T13:43:03.061+00:00|15393162789023|1168231289596
2012-12-15T13:53:29.701+00:00|24189255812167|1168231116008
2012-12-15T14:17:36.660+00:00|28587302322307|1168231112167
2012-12-15T14:27:14.199+00:00|8796093023087|1168231118658
2012-12-15T16:16:10.171+00:00|35184372089265|1168231237322
2012-12-15T16:28:17.104+00:00|21990232557020|1168231309536
2012-12-15T17:46:20.448+00:00|17592186045284|1168231503385
2012-12-15T18:33:00.904+00:00|2199023255898|1168231302015
2012-12-15T19:24:37.760+00:00|24189255811622|1168231274927
2012-12-15T19:39:02.384+00:00|6597069767176|1168231507499
2012-12-15T19:41:10.572+00:00|19791209301104|1168231136346
2012-12-15T20:50:57.113+00:00|19791209301288|1168231286626
2012-12-15T20:54:12.712+00:00|17592186045996|1168231416309
2012-12-15T22:00:19.988+00:00|10995116278083|1168231433590
2012-12-15T23:04:52.795+00:00|17592186044711|1168231322272
2012-12-15T23:20:56.399+00:00|30786325578073|1168231427157
