creationDate|PersonId|CommentId
2012-12-07T00:02:00.486+00:00|17592186045169|1168231160028
2012-12-07T00:05:28.403+00:00|13194139533439|1168231232812
2012-12-07T00:06:18.233+00:00|8796093023895|1168231482774
2012-12-07T00:06:32.325+00:00|8796093023289|1168231156323
2012-12-07T00:08:00.134+00:00|35184372089942|1168231111185
2012-12-07T00:09:41.153+00:00|10995116278434|1168231275249
2012-12-07T00:10:24.080+00:00|15393162790040|1168231179961
2012-12-07T00:14:28.126+00:00|10995116279045|1168231488398
2012-12-07T00:17:23.604+00:00|21990232556064|1168231291995
2012-12-07T00:19:29.627+00:00|19791209300926|1168231482774
2012-12-07T00:20:04.128+00:00|8796093023209|1168231179961
2012-12-07T00:20:04.505+00:00|15393162789051|1168231262860
2012-12-07T00:21:01.802+00:00|26388279066936|1168231236734
2012-12-07T00:23:26.560+00:00|8796093023625|1168231362806
2012-12-07T00:24:39.723+00:00|13194139534460|1168231262852
2012-12-07T00:25:00.210+00:00|24189255812574|1168231385928
2012-12-07T00:27:43.969+00:00|10995116278132|1168231291995
2012-12-07T00:29:24.205+00:00|4398046512629|1168231300492
2012-12-07T00:31:04.067+00:00|21990232556792|1168231164978
2012-12-07T00:31:12.778+00:00|4398046512700|1168231469813
2012-12-07T00:43:05.454+00:00|435|1168231320361
2012-12-07T00:43:17.337+00:00|4398046511290|1168231122345
2012-12-07T00:43:40.644+00:00|17592186045876|1168231362806
2012-12-07T00:45:02.044+00:00|15393162790015|1168231300492
2012-12-07T00:45:35.716+00:00|28587302323163|1168231358407
2012-12-07T00:45:48.285+00:00|30786325577809|1168231263274
2012-12-07T00:48:05.378+00:00|15393162790526|1168231196556
2012-12-07T00:52:46.051+00:00|21990232556059|1168231476709
2012-12-07T00:52:46.122+00:00|19791209300316|1168231362806
2012-12-07T00:53:04.466+00:00|1681|1168231173613
2012-12-07T00:53:38.277+00:00|8796093022904|1168231291995
2012-12-07T00:58:35.280+00:00|181|1168231179961
2012-12-07T00:59:03.415+00:00|17592186045364|1168231182815
2012-12-07T01:00:52.842+00:00|37383395344931|1168231118015
2012-12-07T01:01:10.664+00:00|32985348834959|1168231179961
2012-12-07T01:03:43.909+00:00|8796093023616|1168231395333
2012-12-07T01:19:28.719+00:00|24189255812671|1168231467386
2012-12-07T01:22:28.715+00:00|37383395345191|1168231322703
2012-12-07T01:24:05.312+00:00|26388279066795|1168231321296
2012-12-07T01:24:32.477+00:00|30786325579189|1168231236734
2012-12-07T01:27:06.233+00:00|35184372090231|1168231196556
2012-12-07T01:29:15.977+00:00|13194139534671|1168231118015
2012-12-07T01:29:48.467+00:00|8796093023895|1168231238898
2012-12-07T01:35:04.102+00:00|32985348833861|1168231486912
2012-12-07T01:36:15.317+00:00|24189255811905|1168231262852
2012-12-07T01:37:44.984+00:00|35184372089265|1168231333647
2012-12-07T01:45:27.337+00:00|19791209300778|1168231320361
2012-12-07T01:48:24.681+00:00|6597069767744|1168231173613
2012-12-07T01:51:01.423+00:00|10995116279270|1168231362806
2012-12-07T01:52:12.182+00:00|19791209300227|1168231420141
2012-12-07T01:53:25.651+00:00|2199023256738|1168231302387
2012-12-07T01:54:00.514+00:00|35184372088856|1168231111185
2012-12-07T01:54:42.544+00:00|4398046512328|1168231375061
2012-12-07T01:58:04.389+00:00|19791209300778|1168231417490
2012-12-07T02:06:11.868+00:00|181|1168231275249
2012-12-07T02:15:45.604+00:00|32985348834257|1168231302373
2012-12-07T02:18:06.122+00:00|37383395344954|1168231271654
2012-12-07T02:20:19.437+00:00|2199023255869|1168231362806
2012-12-07T02:21:26.513+00:00|35184372090095|1168231473835
2012-12-07T02:22:39.816+00:00|17592186044794|1168231473835
2012-12-07T02:24:04.521+00:00|30786325578726|1168231232812
2012-12-07T02:24:52.504+00:00|24189255811178|1168231417490
2012-12-07T02:25:27.442+00:00|6597069767674|1168231469813
2012-12-07T02:25:54.698+00:00|30786325577990|1168231118015
2012-12-07T02:30:53.257+00:00|32985348834574|1168231324619
2012-12-07T02:33:11.049+00:00|2199023256303|1168231362806
2012-12-07T02:33:29.911+00:00|28587302323848|1168231203865
2012-12-07T02:44:22.406+00:00|30786325577918|1168231301260
2012-12-07T02:45:21.374+00:00|15393162789919|1168231192078
2012-12-07T02:49:42.645+00:00|28587302322552|1168231220201
2012-12-07T02:51:48.944+00:00|6597069767675|1168231299667
2012-12-07T02:54:50.158+00:00|28587302323263|1168231476709
2012-12-07T03:03:17.492+00:00|21990232557074|1168231320409
2012-12-07T03:04:14.270+00:00|28587302322210|1168231160028
2012-12-07T03:14:09.272+00:00|4398046511255|1168231262852
2012-12-07T03:16:02.217+00:00|19791209300225|1168231447183
2012-12-07T03:16:29.606+00:00|8796093023835|1168231362806
2012-12-07T03:19:31.596+00:00|37383395344428|1168231428513
2012-12-07T03:19:38.700+00:00|460|1168231476709
2012-12-07T03:20:21.541+00:00|35184372090158|1168231112535
2012-12-07T03:20:48.205+00:00|19791209300985|1168231192078
2012-12-07T03:27:35.085+00:00|2199023256479|1168231220201
2012-12-07T03:29:02.511+00:00|10995116278132|1168231324619
2012-12-07T03:33:50.401+00:00|4398046511989|1168231322928
2012-12-07T03:38:24.161+00:00|32985348833585|1168231375061
2012-12-07T03:40:05.660+00:00|4398046511247|1168231362806
2012-12-07T03:41:41.130+00:00|28587302322668|1168231220201
2012-12-07T03:43:58.190+00:00|13194139534949|1168231420141
2012-12-07T03:45:35.732+00:00|30786325579035|1168231504993
2012-12-07T03:46:58.779+00:00|17592186044991|1168231417503
2012-12-07T03:47:23.283+00:00|21990232556445|1168231183007
2012-12-07T03:48:27.677+00:00|30786325578557|1168231291995
2012-12-07T03:50:17.194+00:00|28587302322396|1168231420141
