creationDate|PersonId|TagId
2012-12-14T02:56:37.607+00:00|37383395345049|138
2012-12-14T02:56:37.607+00:00|37383395345049|139
2012-12-14T02:56:37.607+00:00|37383395345049|140
2012-12-14T02:56:37.607+00:00|37383395345049|416
2012-12-14T02:56:37.607+00:00|37383395345049|417
2012-12-14T02:56:37.607+00:00|37383395345049|561
2012-12-14T02:56:37.607+00:00|37383395345049|571
2012-12-14T02:56:37.607+00:00|37383395345049|579
2012-12-14T02:56:37.607+00:00|37383395345049|976
2012-12-14T02:56:37.607+00:00|37383395345049|1021
2012-12-14T02:56:37.607+00:00|37383395345049|1030
2012-12-14T02:56:37.607+00:00|37383395345049|1444
2012-12-14T02:56:37.607+00:00|37383395345049|1615
2012-12-14T02:56:37.607+00:00|37383395345049|1670
2012-12-14T02:56:37.607+00:00|37383395345049|1676
2012-12-14T02:56:37.607+00:00|37383395345049|2030
2012-12-14T02:56:37.607+00:00|37383395345049|2040
2012-12-14T02:56:37.607+00:00|37383395345049|2060
2012-12-14T02:56:37.607+00:00|37383395345049|2086
2012-12-14T02:56:37.607+00:00|37383395345049|2779
2012-12-14T02:56:37.607+00:00|37383395345049|2792
2012-12-14T02:56:37.607+00:00|37383395345049|2855
2012-12-14T02:56:37.607+00:00|37383395345049|2871
2012-12-14T02:56:37.607+00:00|37383395345049|2916
2012-12-14T02:56:37.607+00:00|37383395345049|2965
2012-12-14T02:56:37.607+00:00|37383395345049|2984
2012-12-14T02:56:37.607+00:00|37383395345049|2985
2012-12-14T02:56:37.607+00:00|37383395345049|3078
2012-12-14T02:56:37.607+00:00|37383395345049|4991
2012-12-14T02:56:37.607+00:00|37383395345049|5062
2012-12-14T02:56:37.607+00:00|37383395345049|5183
2012-12-14T02:56:37.607+00:00|37383395345049|5184
2012-12-14T02:56:37.607+00:00|37383395345049|6397
2012-12-14T02:56:37.607+00:00|37383395345049|6962
2012-12-14T02:56:37.607+00:00|37383395345049|7005
2012-12-14T02:56:37.607+00:00|37383395345049|7380
2012-12-14T02:56:37.607+00:00|37383395345049|7570
2012-12-14T02:56:37.607+00:00|37383395345049|9141
2012-12-14T02:56:37.607+00:00|37383395345049|9170
2012-12-14T02:56:37.607+00:00|37383395345049|9178
2012-12-14T02:56:37.607+00:00|37383395345049|9244
2012-12-14T02:56:37.607+00:00|37383395345049|11408
2012-12-14T02:56:37.607+00:00|37383395345049|11644
2012-12-14T02:56:37.607+00:00|37383395345049|11695
2012-12-14T02:56:37.607+00:00|37383395345049|12192
2012-12-14T02:56:37.607+00:00|37383395345049|13946
2012-12-14T02:56:37.607+00:00|37383395345049|14000
2012-12-14T03:00:49.580+00:00|37383395345141|6
2012-12-14T03:00:49.580+00:00|37383395345141|418
2012-12-14T03:00:49.580+00:00|37383395345141|774
2012-12-14T03:00:49.580+00:00|37383395345141|782
2012-12-14T03:00:49.580+00:00|37383395345141|973
2012-12-14T03:00:49.580+00:00|37383395345141|1170
2012-12-14T03:00:49.580+00:00|37383395345141|1173
2012-12-14T03:00:49.580+00:00|37383395345141|1180
2012-12-14T03:00:49.580+00:00|37383395345141|1206
2012-12-14T03:00:49.580+00:00|37383395345141|1451
2012-12-14T03:00:49.580+00:00|37383395345141|1760
2012-12-14T03:00:49.580+00:00|37383395345141|1940
2012-12-14T03:00:49.580+00:00|37383395345141|2023
2012-12-14T03:00:49.580+00:00|37383395345141|2029
2012-12-14T03:00:49.580+00:00|37383395345141|2067
2012-12-14T03:00:49.580+00:00|37383395345141|2070
2012-12-14T03:00:49.580+00:00|37383395345141|2803
2012-12-14T03:00:49.580+00:00|37383395345141|2827
2012-12-14T03:00:49.580+00:00|37383395345141|5162
2012-12-14T03:00:49.580+00:00|37383395345141|5191
2012-12-14T03:00:49.580+00:00|37383395345141|6413
2012-12-14T03:00:49.580+00:00|37383395345141|6945
2012-12-14T03:00:49.580+00:00|37383395345141|7580
2012-12-14T03:00:49.580+00:00|37383395345141|11258
2012-12-14T03:00:49.580+00:00|37383395345141|11557
2012-12-14T13:39:25.835+00:00|37383395344767|138
2012-12-14T13:39:25.835+00:00|37383395344767|139
2012-12-14T13:39:25.835+00:00|37383395344767|142
2012-12-14T13:39:25.835+00:00|37383395344767|144
2012-12-14T13:39:25.835+00:00|37383395344767|145
2012-12-14T13:39:25.835+00:00|37383395344767|147
2012-12-14T13:39:25.835+00:00|37383395344767|149
2012-12-14T13:39:25.835+00:00|37383395344767|205
2012-12-14T13:39:25.835+00:00|37383395344767|206
2012-12-14T13:39:25.835+00:00|37383395344767|565
2012-12-14T13:39:25.835+00:00|37383395344767|566
2012-12-14T13:39:25.835+00:00|37383395344767|570
2012-12-14T13:39:25.835+00:00|37383395344767|571
2012-12-14T13:39:25.835+00:00|37383395344767|583
2012-12-14T13:39:25.835+00:00|37383395344767|587
2012-12-14T13:39:25.835+00:00|37383395344767|597
2012-12-14T13:39:25.835+00:00|37383395344767|774
2012-12-14T13:39:25.835+00:00|37383395344767|775
2012-12-14T13:39:25.835+00:00|37383395344767|781
2012-12-14T13:39:25.835+00:00|37383395344767|788
2012-12-14T13:39:25.835+00:00|37383395344767|790
2012-12-14T13:39:25.835+00:00|37383395344767|795
2012-12-14T13:39:25.835+00:00|37383395344767|798
2012-12-14T13:39:25.835+00:00|37383395344767|1184
2012-12-14T13:39:25.835+00:00|37383395344767|1677
2012-12-14T13:39:25.835+00:00|37383395344767|1765
2012-12-14T13:39:25.835+00:00|37383395344767|1940
2012-12-14T13:39:25.835+00:00|37383395344767|1999
2012-12-14T13:39:25.835+00:00|37383395344767|2027
2012-12-14T13:39:25.835+00:00|37383395344767|2044
2012-12-14T13:39:25.835+00:00|37383395344767|5075
2012-12-14T13:39:25.835+00:00|37383395344767|5085
2012-12-14T13:39:25.835+00:00|37383395344767|6404
2012-12-14T13:39:25.835+00:00|37383395344767|6980
2012-12-14T13:39:25.835+00:00|37383395344767|7432
2012-12-14T13:39:25.835+00:00|37383395344767|7564
2012-12-14T13:39:25.835+00:00|37383395344767|9161
2012-12-14T13:39:25.835+00:00|37383395344767|9244
2012-12-14T13:39:25.835+00:00|37383395344767|9310
2012-12-14T13:39:25.835+00:00|37383395344767|11377
2012-12-14T13:39:25.835+00:00|37383395344767|11410
2012-12-14T13:39:25.835+00:00|37383395344767|11633
2012-12-14T13:39:25.835+00:00|37383395344767|11687
