creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-11-29T03:16:40.608+00:00|1168231479489|photo1168231479489.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:41.608+00:00|1168231479490|photo1168231479490.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:42.608+00:00|1168231479491|photo1168231479491.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:43.608+00:00|1168231479492|photo1168231479492.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:44.608+00:00|1168231479493|photo1168231479493.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:45.608+00:00|1168231479494|photo1168231479494.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:46.608+00:00|1168231479495|photo1168231479495.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:47.608+00:00|1168231479496|photo1168231479496.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:48.608+00:00|1168231479497|photo1168231479497.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:49.608+00:00|1168231479498|photo1168231479498.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:50.608+00:00|1168231479499|photo1168231479499.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:51.608+00:00|1168231479500|photo1168231479500.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:52.608+00:00|1168231479501|photo1168231479501.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:53.608+00:00|1168231479502|photo1168231479502.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:54.608+00:00|1168231479503|photo1168231479503.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:55.608+00:00|1168231479504|photo1168231479504.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:56.608+00:00|1168231479505|photo1168231479505.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:57.608+00:00|1168231479506|photo1168231479506.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:58.608+00:00|1168231479507|photo1168231479507.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:16:59.608+00:00|1168231479508|photo1168231479508.jpg|123.242.205.176|Safari|||0|26388279067176|1168231119433|55
2012-11-29T03:30:32.251+00:00|1168231445083||27.50.7.3|Firefox|ml|About Che Guevara, ide literacy campaign, serving as bothAbout Abdullah II of Jordan, January 1962 (age 50) Amman, Jordan ReAbout Bonnie Raitt, aitt|149|21990232556183|687194780633|0
2012-11-29T03:37:41.741+00:00|1168231289822||62.101.158.87|Safari|kn|About Nero, ar Augustus Germanicus); 15 December 37 – 9 June 68) was Roman Emperor from 54 to 68, and the last in the Julio-Claudian dynasty. Nero was adopted by his great-uncle Claudius to become|196|26388279067332|343597391024|6
2012-11-29T04:00:54.214+00:00|1168231468059|photo1168231468059.jpg|24.40.79.71|Firefox|||0|24189255812078|1168231118956|57
2012-11-29T04:00:55.214+00:00|1168231468060|photo1168231468060.jpg|61.12.51.122|Firefox|||0|24189255812078|1168231118956|0
2012-11-29T04:00:56.214+00:00|1168231468061|photo1168231468061.jpg|200.85.134.138|Firefox|||0|24189255812078|1168231118956|5
2012-11-29T04:16:48.813+00:00|1168231338487||190.70.201.109|Chrome|ro|About Aung San Suu Kyi, ned under house arrest before the elections. She remained under house arrest in Burma|110|6597069768148|755914252964|70
2012-11-29T04:17:01.853+00:00|1168231490421||58.2.98.214|Chrome|uz|About Genghis Khan, ness in dividing the spoils, and his patronage of the sciences. Similarly, Saun|99|2199023257136|962072689787|0
2012-11-29T05:16:27.091+00:00|1168231319384|photo1168231319384.jpg|64.7.132.40|Firefox|||0|10995116278006|1168231112709|66
2012-11-29T05:16:28.091+00:00|1168231319385|photo1168231319385.jpg|64.7.132.40|Firefox|||0|10995116278006|1168231112709|66
2012-11-29T05:18:02.756+00:00|1168231368638|photo1168231368638.jpg|190.8.125.126|Internet Explorer|||0|13194139534574|1168231114380|69
