creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-28T00:00:03.349+00:00|1168231262128|196.29.42.107|Firefox|About Alfred Hitchcock, mise anxiety, fear, or empathy, and usedAbout Disposabl|79|42|60||1168231262120
2012-12-28T00:00:22.801+00:00|1168231348343|202.43.125.36|Firefox|thanks|6|21990232556147|54|1168231348341|
2012-12-28T00:00:35.634+00:00|1168231387215|31.12.85.157|Chrome|About Michael Jackson, gular contributAbout D. W. Griffith,  premier pioneeAbout Nor|84|26388279066773|75||1099511910470
2012-12-28T00:00:46.795+00:00|1168231262131|197.220.203.36|Firefox|duh|3|19791209299987|110||1168231262128
2012-12-28T00:01:03.183+00:00|1168231132551|27.129.18.209|Internet Explorer|thanks|6|10995116278970|1||1168231132549
2012-12-28T00:01:14.125+00:00|1168231232477|186.39.189.118|Firefox|About Hands Clean, reviews from music critics, which some immediately chose the track as an alAbout The Magic of Boney M. – 20 Golden Hits, ck cover|149|6597069767638|61||1168231232473
2012-12-28T00:01:31.413+00:00|1168231471035|213.55.85.230|Firefox|fine|4|28587302322718|76||1168231471033
2012-12-28T00:02:02.308+00:00|1168231500544|115.84.183.7|Chrome|duh|3|10995116278729|58|1168231500539|
2012-12-28T00:02:19.147+00:00|1168231300853|31.22.15.155|Safari|maybe|5|30786325579172|56||1168231300845
2012-12-28T00:02:46.666+00:00|1168231169908|103.1.100.238|Firefox|About Ted Kennedy, senators with dispaAbout Qatar, nce and national seAbout|75|37383395346069|0||1030792216424
2012-12-28T00:02:52.898+00:00|1168231494444|41.76.140.99|Internet Explorer|roflol|6|30786325578959|73||1168231494440
2012-12-28T00:05:51.013+00:00|1168231289632|148.238.252.180|Chrome|About Saddam Hussein, 968 coup, later referred to as the 17 July Revolution, that brought tAbout Living Years, llboard 200 and number 2|136|37383395345524|53||893353382680
2012-12-28T00:06:03.015+00:00|1168231114913|1.4.4.242|Chrome|yes|3|37383395344525|1||1168231114909
2012-12-28T00:07:36.636+00:00|1168231160788|200.0.86.187|Firefox|right|5|17592186045707|49||1168231160786
2012-12-28T00:07:57.523+00:00|1168231321643|27.255.147.14|Chrome|About I Put a Spell on You,  Roll. It was also ranked #313 on the Rolling Stone magazine's list of The 500 Greatest|116|21990232556019|0|1168231321642|
2012-12-28T00:09:22.471+00:00|1168231493784|202.43.125.36|Firefox|About C. S. Lewis, an Communion) at birth, but fAbout Goguryeo, hough there is archae|85|21990232556147|54||1168231493781
2012-12-28T00:09:36.491+00:00|1168231108281|1.4.4.242|Chrome|duh|3|37383395344525|1|962072678069|
2012-12-28T00:10:02.080+00:00|1168231204670|49.0.0.124|Firefox|cool|4|6597069767597|51||1168231204664
2012-12-28T00:10:51.368+00:00|1168231276132|14.208.255.176|Chrome|duh|3|17592186045813|1||412317032033
2012-12-28T00:11:03.087+00:00|1168231111970|14.139.48.174|Internet Explorer|good|4|17592186044525|0|1168231111967|
2012-12-28T00:11:42.023+00:00|1168231420669|41.223.30.37|Internet Explorer|About Friedrich Nietzsche, ity of truth have resulted in much commentAbout George I|83|26388279068275|68|549756130035|
2012-12-28T00:11:45.387+00:00|1168231329054|77.95.154.80|Internet Explorer|About Miguel de Cervantes, ived and worked until his death. During the lAbout Norway, vi|88|28587302323360|99|1168231329048|
2012-12-28T00:12:14.698+00:00|1168231493574|31.129.149.228|Firefox|I see|5|37383395345249|72|962073063365|
