creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-19T01:02:54.856+00:00|1168231107414|31.192.109.124|Internet Explorer|no way!|7|26388279066668|56|1168231107399|
2012-12-19T01:52:10.859+00:00|1168231107400|148.204.226.31|Chrome|thx|3|32|53|1168231107399|
2012-12-19T03:47:48.474+00:00|1168231108557|58.145.168.54|Chrome|About Jacques Chirac,  in opposition to the laissez-faire poliAbout Paraguay,|78|35184372088834|51|1168231108555|
2012-12-19T03:57:54.091+00:00|1168231107459|31.192.109.124|Internet Explorer|thx|3|26388279066668|56||1168231107458
2012-12-19T04:04:18.385+00:00|1168231108561|189.202.102.202|Firefox|great|5|6597069766702|53|1168231108555|
2012-12-19T05:34:40.420+00:00|1168231107470|27.4.90.237|Internet Explorer|no|2|19791209299968|0|1168231107462|
2012-12-19T06:57:44.135+00:00|1168231107611|27.112.88.106|Internet Explorer|About Jacques Chirac, rgued for more socially responsible economic About Pope Gregory I,|89|24189255811109|1||1168231107609
2012-12-19T07:59:01.653+00:00|1168231107753|91.223.132.248|Internet Explorer|maybe|5|10995116277761|78||1168231107750
2012-12-19T09:32:35.918+00:00|1168231108558|186.64.7.5|Firefox|LOL|3|26388279066658|61||1168231108556
2012-12-19T17:10:17.258+00:00|1168231107420|196.29.42.107|Firefox|About Friedrich Schiller, orks he left as sketches. ThisAbout John Adams,  (1987), whic|87|2199023255594|60||1168231107418
